feature_name,feature_group,original_feature_group,modality,source,verified_status,unknown_feature_decision,notes
xplane_latitude_median,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_latitude_min,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_latitude_missing_ratio,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_latitude_num_missing,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_latitude_range,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_latitude_rms,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_latitude_skew,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_latitude_slope,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_latitude_std,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_longitude_iqr,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_longitude_kurtosis,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_longitude_max,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_longitude_mean,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_longitude_median,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_longitude_min,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_longitude_missing_ratio,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_longitude_num_missing,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_longitude_range,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_longitude_rms,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_longitude_skew,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_longitude_slope,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_longitude_std,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=derived,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_agl_altitude_m_iqr,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_agl_altitude_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_agl_altitude_m_kurtosis,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_agl_altitude_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_agl_altitude_m_max,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_agl_altitude_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_agl_altitude_m_mean,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_agl_altitude_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_agl_altitude_m_median,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_agl_altitude_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_agl_altitude_m_min,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_agl_altitude_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_agl_altitude_m_missing_ratio,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_agl_altitude_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_agl_altitude_m_num_missing,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_agl_altitude_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_agl_altitude_m_range,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_agl_altitude_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_agl_altitude_m_rms,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_agl_altitude_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_agl_altitude_m_skew,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_agl_altitude_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_agl_altitude_m_slope,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_agl_altitude_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_agl_altitude_m_std,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_agl_altitude_m,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_aileron_trim_iqr,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_aileron_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_aileron_trim_kurtosis,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_aileron_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_aileron_trim_max,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_aileron_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_aileron_trim_mean,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_aileron_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_aileron_trim_median,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_aileron_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_aileron_trim_min,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_aileron_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_aileron_trim_missing_ratio,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_aileron_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_aileron_trim_num_missing,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_aileron_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_aileron_trim_range,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_aileron_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_aileron_trim_rms,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_aileron_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_aileron_trim_skew,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_aileron_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_aileron_trim_slope,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_aileron_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_aileron_trim_std,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_aileron_trim,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_climb_rate_mps_iqr,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_climb_rate_mps,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_climb_rate_mps_kurtosis,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_climb_rate_mps,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_climb_rate_mps_max,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_climb_rate_mps,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_climb_rate_mps_mean,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_climb_rate_mps,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_climb_rate_mps_median,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_climb_rate_mps,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_climb_rate_mps_min,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_climb_rate_mps,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_climb_rate_mps_missing_ratio,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_climb_rate_mps,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_climb_rate_mps_num_missing,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_climb_rate_mps,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_climb_rate_mps_range,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_climb_rate_mps,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
xplane_lslxp11xpcac_aircraft_climb_rate_mps_rms,flight_parameter_features,flight_parameter_features,xplane_flight_state,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-001_dat.csv | source_column=aircraft_climb_rate_mps,VERIFIED,,Verified X-Plane aircraft/pilot state. Trim or aircraft-state fields are not treated as explicit joystick/yoke/throttle/rudder control-input streams.
