run_key,subject_id,outer_fold,dimension,seed,levels,feature_k,true_class,predicted_class,target_score,similarity_temperature,similarity_prediction,ridge_alpha,ridge_prediction_raw,ridge_prediction_bounded,similarity_class_0,similarity_class_1,similarity_class_2,similarity_class_3
sub-cp016_ses-20210528_level-01B_run-001,sub-cp016,1,10000,45,51,50,0,0,1.0,0.05,1.773284272165157,0.01,1.070247085471287,1.070247085471287,0.944964587688446,0.9246442317962646,0.8913158178329468,0.8251513242721558
sub-cp016_ses-20210528_level-01B_run-007,sub-cp016,1,10000,45,51,50,0,0,1.0,0.05,1.804689724794276,0.01,0.8230701701651666,1.0,0.9065406322479248,0.887773871421814,0.8571107387542725,0.7928031086921692
sub-cp016_ses-20210528_level-01B_run-012,sub-cp016,1,10000,45,51,50,0,0,1.0,0.05,1.868738086750084,0.01,0.9974288803016672,1.0,0.9335339069366456,0.9133749008178712,0.8919804096221924,0.8335055708885193
sub-cp016_ses-20210528_level-02B_run-003,sub-cp016,1,10000,45,51,50,1,1,2.0,0.05,1.998816307685215,0.01,1.5066068412742508,1.5066068412742508,0.9282018542289734,0.9379645586013794,0.914743959903717,0.8205609917640686
sub-cp016_ses-20210528_level-02B_run-008,sub-cp016,1,10000,45,51,50,1,1,2.0,0.05,1.9112817652139296,0.01,1.8610105204349427,1.8610105204349427,0.9181088209152222,0.9287386536598206,0.8904093503952026,0.7943928837776184
sub-cp016_ses-20210528_level-02B_run-010,sub-cp016,1,10000,45,51,50,1,1,2.0,0.05,2.0230182449788403,0.01,2.155365339284012,2.155365339284012,0.8949117064476013,0.9159676432609558,0.8858927488327026,0.7899657487869263
sub-cp016_ses-20210528_level-03B_run-002,sub-cp016,1,10000,45,51,50,2,2,3.0,0.05,2.296764238466121,0.01,2.977143016915208,2.977143016915208,0.8355032801628113,0.8587971329689026,0.8642297983169556,0.776226282119751
sub-cp016_ses-20210528_level-03B_run-005,sub-cp016,1,10000,45,51,50,2,1,3.0,0.05,2.2482054478835227,0.01,2.949196955431601,2.949196955431601,0.8526784181594849,0.8768100738525391,0.8761844635009766,0.7844278216362
sub-cp016_ses-20210528_level-03B_run-011,sub-cp016,1,10000,45,51,50,2,2,3.0,0.05,2.2517201822564106,0.01,2.8289133681609373,2.8289133681609373,0.8491756916046143,0.8721252083778381,0.872970461845398,0.7808429598808289
sub-cp016_ses-20210528_level-04B_run-004,sub-cp016,1,10000,45,51,50,3,3,4.0,0.05,2.902168322781093,0.01,3.8336428708644137,3.8336428708644137,0.8761478066444397,0.8705824017524719,0.8942400217056274,0.9186533093452454
sub-cp016_ses-20210528_level-04B_run-006,sub-cp016,1,10000,45,51,50,3,3,4.0,0.05,3.169481704858863,0.01,4.013575821162716,4.0,0.8629882335662842,0.8533216714859009,0.8820222020149231,0.9331876635551452
sub-cp016_ses-20210528_level-04B_run-009,sub-cp016,1,10000,45,51,50,3,3,4.0,0.05,2.8234568579283743,0.01,3.6963075008186177,3.6963075008186177,0.8733429908752441,0.8612409830093384,0.8842578530311584,0.9057666659355164
sub-cp027_ses-20210722_level-01B_run-001,sub-cp027,1,10000,45,51,50,0,1,1.0,0.05,1.8829260996582609,0.01,1.126035186318416,1.126035186318416,0.9330844879150392,0.9336082935333252,0.8983711004257202,0.8167603015899658
sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,1,10000,45,51,50,0,1,1.0,0.05,1.8718611341100293,0.01,1.273103947617164,1.273103947617164,0.9363254904747008,0.9371200203895568,0.9004340171813965,0.8158811926841736
sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,1,10000,45,51,50,0,0,1.0,0.05,1.804680069729415,0.01,1.047325775807012,1.047325775807012,0.9454033970832824,0.9346505403518676,0.8973130583763123,0.8231298923492432
sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,1,10000,45,51,50,1,1,2.0,0.05,2.067492194218497,0.01,2.1150911755884483,2.1150911755884483,0.9145717620849608,0.9393559098243712,0.9124205112457277,0.8188765048980713
sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,1,10000,45,51,50,1,1,2.0,0.05,2.105709064344514,0.01,1.9885402168634336,1.9885402168634336,0.8993898630142212,0.9236533641815186,0.9045012593269348,0.8050159811973572
sub-cp027_ses-20210722_level-02B_run-010,sub-cp027,1,10000,45,51,50,1,1,2.0,0.05,1.96825539380602,0.01,2.0972101082698567,2.0972101082698567,0.9198508858680724,0.9368941187858582,0.8998066186904907,0.8114908933639526
sub-cp027_ses-20210722_level-03B_run-002,sub-cp027,1,10000,45,51,50,2,2,3.0,0.05,2.2718326263399957,0.01,2.7888189210551357,2.7888189210551357,0.9049518704414368,0.9244747757911682,0.927012264728546,0.8469291925430298
sub-cp027_ses-20210722_level-03B_run-005,sub-cp027,1,10000,45,51,50,2,2,3.0,0.05,2.275970617139432,0.01,2.4735934959949404,2.4735934959949404,0.8723807334899902,0.89092618227005,0.8950508236885071,0.8140124082565308
sub-cp027_ses-20210722_level-03B_run-011,sub-cp027,1,10000,45,51,50,2,2,3.0,0.05,2.247018078939351,0.01,2.968935451802468,2.968935451802468,0.900412917137146,0.9200466871261596,0.9216822385787964,0.8335897922515869
sub-cp027_ses-20210722_level-04B_run-004,sub-cp027,1,10000,45,51,50,3,3,4.0,0.05,3.217556058490709,0.01,3.930147325660066,3.930147325660066,0.857727587223053,0.8561402559280396,0.8885617852210999,0.9367462396621704
sub-cp027_ses-20210722_level-04B_run-006,sub-cp027,1,10000,45,51,50,3,3,4.0,0.05,2.831311838628032,0.01,4.024932825288528,4.0,0.878445029258728,0.8808941841125488,0.908842384815216,0.9143103957176208
sub-cp027_ses-20210722_level-04B_run-009,sub-cp027,1,10000,45,51,50,3,3,4.0,0.05,2.8890436357354488,0.01,4.268402253923808,4.0,0.8747467398643494,0.8783708214759827,0.9057294726371764,0.91800057888031
sub-cp033_ses-20211215_level-01B_run-001,sub-cp033,1,10000,45,51,50,0,1,1.0,0.05,1.9916888704524591,0.01,1.6555869618473085,1.6555869618473085,0.9129380583763124,0.927414059638977,0.8958430290222168,0.8115329742431641
sub-cp033_ses-20211215_level-01B_run-007,sub-cp033,1,10000,45,51,50,0,0,1.0,0.05,2.1621079608152245,0.01,1.5431002387560429,1.5431002387560429,0.9235122203826904,0.9152771234512328,0.9087094664573668,0.8735342025756836
sub-cp033_ses-20211215_level-01B_run-012,sub-cp033,1,10000,45,51,50,0,0,1.0,0.05,2.012103172347625,0.01,1.3419318444314996,1.3419318444314996,0.9205038547515868,0.9027910232543944,0.8843748569488525,0.8554307818412781
sub-cp033_ses-20211215_level-02B_run-003,sub-cp033,1,10000,45,51,50,1,2,2.0,0.05,2.490500987539198,0.01,2.715395117075297,2.715395117075297,0.9031621813774108,0.9063848853111268,0.9232028126716614,0.8938485980033875
sub-cp033_ses-20211215_level-02B_run-008,sub-cp033,1,10000,45,51,50,1,1,2.0,0.05,1.9708443996443457,0.01,1.7945853313179003,1.7945853313179003,0.9370524883270264,0.9433810114860536,0.9178063869476318,0.8297733068466187
sub-cp033_ses-20211215_level-02B_run-010,sub-cp033,1,10000,45,51,50,1,0,2.0,0.05,1.9953792441091096,0.01,1.7088341445057114,1.7088341445057114,0.932193636894226,0.9229063391685486,0.9038872122764589,0.8541884422302246
sub-cp033_ses-20211215_level-03B_run-002,sub-cp033,1,10000,45,51,50,2,2,3.0,0.05,2.4484336285568062,0.01,2.4708168393922767,2.4708168393922767,0.8975182175636292,0.8950462937355042,0.9029913544654846,0.8871052265167236
sub-cp033_ses-20211215_level-03B_run-005,sub-cp033,1,10000,45,51,50,2,2,3.0,0.05,2.48899418256196,0.01,2.439864505673131,2.439864505673131,0.8900977969169617,0.9010403156280518,0.9175937175750732,0.8790721297264099
sub-cp033_ses-20211215_level-03B_run-011,sub-cp033,1,10000,45,51,50,2,2,3.0,0.05,2.2678691647823355,0.01,2.43227807524047,2.43227807524047,0.9218335747718812,0.9257737398147584,0.939639449119568,0.8609318137168884
sub-cp033_ses-20211215_level-04B_run-004,sub-cp033,1,10000,45,51,50,3,3,4.0,0.05,3.3611675127148324,0.01,4.03436927070499,4.0,0.8216352462768555,0.8211284279823303,0.8566960096359253,0.9185374975204468
sub-cp033_ses-20211215_level-04B_run-006,sub-cp033,1,10000,45,51,50,3,3,4.0,0.05,3.042091518689793,0.01,4.009038289063224,4.0,0.8773056864738464,0.8705618977546692,0.9003382921218872,0.9347090125083924
sub-cp033_ses-20211215_level-04B_run-009,sub-cp033,1,10000,45,51,50,3,3,4.0,0.05,3.1622819520119867,0.01,4.074994041087699,4.0,0.8683599233627319,0.8572595119476318,0.8860629200935364,0.9372779130935668
sub-cp039_ses-20211219_level-01B_run-001,sub-cp039,1,10000,45,51,50,0,3,1.0,0.05,3.261926915485202,0.01,3.120826225338253,3.120826225338253,0.6686796545982361,0.6688466668128967,0.704483687877655,0.7539746761322021
sub-cp039_ses-20211219_level-01B_run-007,sub-cp039,1,10000,45,51,50,0,3,1.0,0.05,3.1600004311440584,0.01,2.4869813691708265,2.4869813691708265,0.6408272981643677,0.6321637034416199,0.6634917855262756,0.7105453610420227
sub-cp039_ses-20211219_level-01B_run-012,sub-cp039,1,10000,45,51,50,0,3,1.0,0.05,3.020486241115697,0.01,2.009659674927205,2.009659674927205,0.6507722735404968,0.6355265378952026,0.6625560522079468,0.7032650709152222
sub-cp039_ses-20211219_level-02B_run-003,sub-cp039,1,10000,45,51,50,1,3,2.0,0.05,3.207362475519824,0.01,3.077939442083182,3.077939442083182,0.5890534520149231,0.5870326161384583,0.6211946606636047,0.6669107675552368
sub-cp039_ses-20211219_level-02B_run-008,sub-cp039,1,10000,45,51,50,1,3,2.0,0.05,2.7592861053901943,0.01,1.8523720086987872,1.8523720086987872,0.717656672000885,0.718023419380188,0.7432718276977539,0.7444992065429688
sub-cp039_ses-20211219_level-02B_run-010,sub-cp039,1,10000,45,51,50,1,3,2.0,0.05,3.368433286799068,0.01,3.257156819372242,3.257156819372242,0.6058002710342407,0.6033666729927063,0.6406618356704712,0.7029913067817688
sub-cp039_ses-20211219_level-03B_run-002,sub-cp039,1,10000,45,51,50,2,3,3.0,0.05,3.2967890491860445,0.01,3.626775431722848,3.626775431722848,0.5567255020141602,0.5598400235176086,0.598138689994812,0.6479124426841736
sub-cp039_ses-20211219_level-03B_run-005,sub-cp039,1,10000,45,51,50,2,3,3.0,0.05,3.2442814602619348,0.01,2.86199317995524,2.86199317995524,0.6192559599876404,0.6126542091369629,0.645989179611206,0.6993696093559265
sub-cp039_ses-20211219_level-03B_run-011,sub-cp039,1,10000,45,51,50,2,3,3.0,0.05,3.264571719592245,0.01,3.210350415942484,3.210350415942484,0.6438990831375122,0.6458306312561035,0.6845672726631165,0.7307281494140625
sub-cp039_ses-20211219_level-04B_run-004,sub-cp039,1,10000,45,51,50,3,3,4.0,0.05,3.265824667916275,0.01,3.02292113941401,3.02292113941401,0.5801737308502197,0.5693790912628174,0.601015031337738,0.6608938574790955
sub-cp039_ses-20211219_level-04B_run-006,sub-cp039,1,10000,45,51,50,3,3,4.0,0.05,3.3068921095586035,0.01,3.125606801410325,3.125606801410325,0.6003149151802063,0.594733715057373,0.6308498382568359,0.6884675025939941
sub-cp039_ses-20211219_level-04B_run-009,sub-cp039,1,10000,45,51,50,3,3,4.0,0.05,3.3807475321621903,0.01,3.364942159846586,3.364942159846586,0.6042696833610535,0.5911347270011902,0.6239859461784363,0.697637677192688
sub-cp043_ses-20220127_level-01B_run-001,sub-cp043,1,10000,45,51,50,0,0,1.0,0.05,1.9975121232749975,0.01,1.574845607525048,1.574845607525048,0.9321037530899048,0.9262024164199828,0.913223385810852,0.8385170698165894
sub-cp043_ses-20220127_level-01B_run-007,sub-cp043,1,10000,45,51,50,0,0,1.0,0.05,2.166170405762826,0.01,1.3839490315441725,1.3839490315441725,0.9274775385856628,0.9142297506332396,0.9103469848632812,0.8794458508491516
sub-cp043_ses-20220127_level-01B_run-012,sub-cp043,1,10000,45,51,50,0,0,1.0,0.05,2.1707868813147275,0.01,1.375475434215105,1.375475434215105,0.902829110622406,0.8839797973632812,0.8891226649284363,0.8516721725463867
sub-cp043_ses-20220127_level-02B_run-003,sub-cp043,1,10000,45,51,50,1,1,2.0,0.05,1.9761689068857395,0.01,1.5192478962357094,1.5192478962357094,0.9169800281524658,0.9293727278709412,0.8997534513473511,0.8060687780380249
sub-cp043_ses-20220127_level-02B_run-008,sub-cp043,1,10000,45,51,50,1,1,2.0,0.05,1.942034736990683,0.01,1.7175018226010303,1.7175018226010303,0.9311229586601256,0.9389939308166504,0.9058942794799804,0.8227193355560303
sub-cp043_ses-20220127_level-02B_run-010,sub-cp043,1,10000,45,51,50,1,0,2.0,0.05,2.096734782959461,0.01,1.6009274587941411,1.6009274587941411,0.9222115874290466,0.9204368591308594,0.9084276556968688,0.85582035779953
sub-cp043_ses-20220127_level-03B_run-002,sub-cp043,1,10000,45,51,50,2,2,3.0,0.05,2.589110837601856,0.01,3.277878735416598,3.277878735416598,0.8607518076896667,0.8814409971237183,0.9095202684402466,0.8600211143493652
sub-cp043_ses-20220127_level-03B_run-005,sub-cp043,1,10000,45,51,50,2,2,3.0,0.05,2.357937705948158,0.01,2.958085903214678,2.958085903214678,0.9014809131622314,0.921345591545105,0.934160590171814,0.8556150197982788
sub-cp043_ses-20220127_level-03B_run-011,sub-cp043,1,10000,45,51,50,2,2,3.0,0.05,2.590178477387866,0.01,3.406561903790788,3.406561903790788,0.8762059807777405,0.8784221410751343,0.9091109037399292,0.8764137029647827
sub-cp043_ses-20220127_level-04B_run-004,sub-cp043,1,10000,45,51,50,3,3,4.0,0.05,3.5568282992424978,0.01,4.376388311362836,4.0,0.7746990919113159,0.7726396918296814,0.8101880550384521,0.8976598381996155
sub-cp043_ses-20220127_level-04B_run-006,sub-cp043,1,10000,45,51,50,3,3,4.0,0.05,3.500400458921333,0.01,3.991567630175964,3.991567630175964,0.7994744181632996,0.7995268106460571,0.8400467038154602,0.9159159660339355
sub-cp043_ses-20220127_level-04B_run-009,sub-cp043,1,10000,45,51,50,3,3,4.0,0.05,3.1200281118157616,0.01,3.615006950442111,3.615006950442111,0.8496832847595215,0.8456231355667114,0.8779416084289551,0.916731894016266
sub-cp009_ses-20210129_level-01B_run-001,sub-cp009,2,10000,45,51,50,0,3,1.0,0.05,2.575541853890015,0.01,1.6830149526540523,1.6830149526540523,0.8014934659004211,0.7893786430358887,0.8019115328788757,0.807279646396637
sub-cp009_ses-20210129_level-01B_run-007,sub-cp009,2,10000,45,51,50,0,0,1.0,0.05,2.4262033293421945,0.01,1.509180949461946,1.509180949461946,0.852271318435669,0.8438920378684998,0.8490356802940369,0.8407061100006104
sub-cp009_ses-20210129_level-01B_run-012,sub-cp009,2,10000,45,51,50,0,0,1.0,0.05,2.4252975785110347,0.01,1.6220620484550292,1.6220620484550292,0.8695254921913147,0.863295316696167,0.8675939440727234,0.8578931093215942
sub-cp009_ses-20210129_level-02B_run-003,sub-cp009,2,10000,45,51,50,1,1,2.0,0.05,2.254515241410756,0.01,1.348466846047559,1.348466846047559,0.852446973323822,0.8593567609786987,0.8488340973854065,0.816659152507782
sub-cp009_ses-20210129_level-02B_run-008,sub-cp009,2,10000,45,51,50,1,2,2.0,0.05,2.581185641966464,0.01,1.8801165198078105,1.8801165198078105,0.836959719657898,0.8388108611106873,0.8498662710189819,0.8442684412002563
sub-cp009_ses-20210129_level-02B_run-010,sub-cp009,2,10000,45,51,50,1,1,2.0,0.05,2.228127240487443,0.01,1.7480120726422224,1.7480120726422224,0.8538200259208679,0.8650592565536499,0.8557020425796509,0.8082535862922668
sub-cp009_ses-20210129_level-03B_run-002,sub-cp009,2,10000,45,51,50,2,3,3.0,0.05,2.77318305723304,0.01,2.696601275954276,2.696601275954276,0.8076031804084778,0.8019315004348755,0.8208434581756592,0.8360692858695984
sub-cp009_ses-20210129_level-03B_run-005,sub-cp009,2,10000,45,51,50,2,3,3.0,0.05,2.731393036064209,0.01,2.850970403257351,2.850970403257351,0.8471940755844116,0.8519956469535828,0.8721717000007629,0.8722482323646545
sub-cp009_ses-20210129_level-03B_run-011,sub-cp009,2,10000,45,51,50,2,2,3.0,0.05,2.589628868113838,0.01,2.735959855263421,2.735959855263421,0.8701428771018982,0.8812453150749207,0.8989930152893066,0.8762974739074707
sub-cp009_ses-20210129_level-04B_run-004,sub-cp009,2,10000,45,51,50,3,3,4.0,0.05,3.121716946541621,0.01,3.134007356881831,3.134007356881831,0.7952080965042114,0.7842447757720947,0.8055054545402527,0.8594175577163696
sub-cp009_ses-20210129_level-04B_run-006,sub-cp009,2,10000,45,51,50,3,3,4.0,0.05,3.127955839960069,0.01,3.8195239712921527,3.8195239712921527,0.7995508909225464,0.7940912246704102,0.8205639123916626,0.8666056990623474
sub-cp009_ses-20210129_level-04B_run-009,sub-cp009,2,10000,45,51,50,3,3,4.0,0.05,3.2046813102419285,0.01,3.659944445005975,3.659944445005975,0.8041810989379883,0.7927485108375549,0.8160130381584167,0.8771497011184692
sub-cp013_ses-20210319_level-01B_run-001,sub-cp013,2,10000,45,51,50,0,3,1.0,0.05,2.8173775277086985,0.01,2.662199270712198,2.662199270712198,0.8624258637428284,0.8480939269065857,0.8695616126060486,0.893923819065094
sub-cp013_ses-20210319_level-01B_run-007,sub-cp013,2,10000,45,51,50,0,3,1.0,0.05,2.575874741835196,0.01,2.170601688130943,2.170601688130943,0.8249584436416626,0.795486569404602,0.8123518824577332,0.8296962976455688
sub-cp013_ses-20210319_level-01B_run-012,sub-cp013,2,10000,45,51,50,0,0,1.0,0.05,2.3614103978785166,0.01,1.661751924673278,1.661751924673278,0.879791796207428,0.8577665686607361,0.8592690825462341,0.8629692792892456
sub-cp013_ses-20210319_level-02B_run-003,sub-cp013,2,10000,45,51,50,1,3,2.0,0.05,2.755817877211613,0.01,3.0037440923451184,3.0037440923451184,0.8432291150093079,0.8481939435005188,0.8648736476898193,0.8720470666885376
sub-cp013_ses-20210319_level-02B_run-008,sub-cp013,2,10000,45,51,50,1,3,2.0,0.05,3.042380985942101,0.01,3.2156179358268098,3.2156179358268098,0.78908771276474,0.7904317378997803,0.812311589717865,0.8491064310073853
sub-cp013_ses-20210319_level-02B_run-010,sub-cp013,2,10000,45,51,50,1,3,2.0,0.05,2.5433719305466327,0.01,2.6528337192513245,2.6528337192513245,0.8403072953224182,0.8242360353469849,0.8385657668113708,0.84165358543396
sub-cp013_ses-20210319_level-03B_run-002,sub-cp013,2,10000,45,51,50,2,3,3.0,0.05,2.830830892157869,0.01,2.9164400989511554,2.9164400989511554,0.8161397576332092,0.8161746263504028,0.8370926976203918,0.8522028923034668
sub-cp013_ses-20210319_level-03B_run-005,sub-cp013,2,10000,45,51,50,2,3,3.0,0.05,2.931983424453435,0.01,3.788784010050926,3.788784010050926,0.7652714252471924,0.7666791677474976,0.78987717628479,0.8130915760993958
sub-cp013_ses-20210319_level-03B_run-011,sub-cp013,2,10000,45,51,50,2,3,3.0,0.05,2.96524280142241,0.01,3.4796860555943434,3.4796860555943434,0.818949818611145,0.8137208819389343,0.836818516254425,0.8684530258178711
sub-cp013_ses-20210319_level-04B_run-004,sub-cp013,2,10000,45,51,50,3,3,4.0,0.05,3.019816648323905,0.01,3.948096359142925,3.948096359142925,0.692625105381012,0.6830792427062988,0.7033193707466125,0.7466356158256531
sub-cp013_ses-20210319_level-04B_run-006,sub-cp013,2,10000,45,51,50,3,3,4.0,0.05,3.0594914556935517,0.01,3.2155608924148744,3.2155608924148744,0.8190083503723145,0.8028687834739685,0.8218891024589539,0.8751329779624939
sub-cp013_ses-20210319_level-04B_run-009,sub-cp013,2,10000,45,51,50,3,3,4.0,0.05,3.0257310703652163,0.01,3.519426344147736,3.519426344147736,0.7916848659515381,0.7780894637107849,0.7963634133338928,0.8450994491577148
sub-cp015_ses-20210504_level-01B_run-001,sub-cp015,2,10000,45,51,50,0,0,1.0,0.05,1.8672617349097544,0.01,0.6593227205684862,1.0,0.9002817273139954,0.8838412165641785,0.8597045540809631,0.7966827154159546
sub-cp015_ses-20210504_level-01B_run-007,sub-cp015,2,10000,45,51,50,0,0,1.0,0.05,2.056564253443032,0.01,1.165888886598885,1.165888886598885,0.9188238382339478,0.9078254103660583,0.8930309414863586,0.8546748161315918
sub-cp015_ses-20210504_level-01B_run-012,sub-cp015,2,10000,45,51,50,0,0,1.0,0.05,2.056820878309957,0.01,0.9999848766412462,1.0,0.916583240032196,0.8961519002914429,0.884652316570282,0.8575384616851807
sub-cp015_ses-20210504_level-02B_run-003,sub-cp015,2,10000,45,51,50,1,1,2.0,0.05,2.004814368586732,0.01,1.869370978972767,1.869370978972767,0.9106385111808776,0.9250698685646056,0.8963721990585327,0.8093386888504028
sub-cp015_ses-20210504_level-02B_run-008,sub-cp015,2,10000,45,51,50,1,1,2.0,0.05,2.124861948183862,0.01,1.6922302373244578,1.6922302373244578,0.9107981324195862,0.9187249541282654,0.9055975675582886,0.8429239392280579
sub-cp015_ses-20210504_level-02B_run-010,sub-cp015,2,10000,45,51,50,1,0,2.0,0.05,2.1265674035468227,0.01,1.476785623744589,1.476785623744589,0.9172698259353638,0.9107425212860109,0.902974009513855,0.858766496181488
sub-cp015_ses-20210504_level-03B_run-002,sub-cp015,2,10000,45,51,50,2,2,3.0,0.05,2.2758807688147127,0.01,2.7171526351194504,2.7171526351194504,0.8785091638565063,0.8973050117492676,0.8993855118751526,0.8238896727561951
sub-cp015_ses-20210504_level-03B_run-005,sub-cp015,2,10000,45,51,50,2,2,3.0,0.05,2.3178720372100203,0.01,3.0109128759404973,3.0109128759404973,0.8977857232093811,0.8973471522331238,0.906336784362793,0.8620799779891968
sub-cp015_ses-20210504_level-03B_run-011,sub-cp015,2,10000,45,51,50,2,0,3.0,0.05,2.1568004319424032,0.01,1.960492470974633,1.960492470974633,0.9180628061294556,0.9109899997711182,0.911715567111969,0.8576178550720215
sub-cp015_ses-20210504_level-04B_run-004,sub-cp015,2,10000,45,51,50,3,3,4.0,0.05,3.0568202830921445,0.01,4.146898860899357,4.0,0.8631070852279663,0.858967125415802,0.8799321055412292,0.9227504730224608
sub-cp015_ses-20210504_level-04B_run-006,sub-cp015,2,10000,45,51,50,3,3,4.0,0.05,3.078542726606068,0.01,3.4950336803062814,3.4950336803062814,0.8284444212913513,0.8139947056770325,0.8407054543495178,0.8872438073158264
sub-cp015_ses-20210504_level-04B_run-009,sub-cp015,2,10000,45,51,50,3,3,4.0,0.05,3.140025030931323,0.01,4.096729965845262,4.0,0.8697117567062378,0.859330415725708,0.8840770721435547,0.9362322688102722
sub-cp020_ses-20210604_level-01B_run-001,sub-cp020,2,10000,45,51,50,0,0,1.0,0.05,2.364898797442442,0.01,1.5953565540276928,1.5953565540276928,0.8588919639587402,0.835635781288147,0.8297704458236694,0.845035970211029
sub-cp020_ses-20210604_level-01B_run-007,sub-cp020,2,10000,45,51,50,0,1,1.0,0.05,2.1301043112437834,0.01,1.4942420821165914,1.4942420821165914,0.9136188626289368,0.913943886756897,0.9023235440254213,0.8539602756500244
sub-cp020_ses-20210604_level-01B_run-012,sub-cp020,2,10000,45,51,50,0,1,1.0,0.05,2.0590399432484103,0.01,1.2325212909130687,1.2325212909130687,0.8978495597839355,0.9078675508499146,0.8860043883323669,0.8174425959587097
sub-cp020_ses-20210604_level-02B_run-003,sub-cp020,2,10000,45,51,50,1,1,2.0,0.05,2.1348139395154138,0.01,1.9446715002318569,1.9446715002318569,0.9084404706954956,0.9193936586380004,0.9066432118415833,0.8393087387084961
sub-cp020_ses-20210604_level-02B_run-008,sub-cp020,2,10000,45,51,50,1,1,2.0,0.05,2.1590863747291067,0.01,1.8652028008563413,1.8652028008563413,0.8999837040901184,0.904913604259491,0.8925712704658508,0.844723641872406
sub-cp020_ses-20210604_level-02B_run-010,sub-cp020,2,10000,45,51,50,1,1,2.0,0.05,2.0838987756478864,0.01,2.033044993016568,2.033044993016568,0.8940176367759705,0.9106056094169616,0.8900794982910156,0.8095927834510803
sub-cp020_ses-20210604_level-03B_run-002,sub-cp020,2,10000,45,51,50,2,3,3.0,0.05,2.8345346982546875,0.01,3.324041208497784,3.324041208497784,0.8147985935211182,0.819839358329773,0.8421381711959839,0.8523882031440735
sub-cp020_ses-20210604_level-03B_run-005,sub-cp020,2,10000,45,51,50,2,2,3.0,0.05,2.346174126725969,0.01,2.8185070142151725,2.8185070142151725,0.8874502182006836,0.90405011177063,0.9132907390594482,0.8467244505882263
sub-cp020_ses-20210604_level-03B_run-011,sub-cp020,2,10000,45,51,50,2,2,3.0,0.05,2.622340283139452,0.01,3.0523376961105875,3.0523376961105875,0.8571357131004333,0.8676024675369263,0.8853646516799927,0.8683894872665405
sub-cp020_ses-20210604_level-04B_run-004,sub-cp020,2,10000,45,51,50,3,3,4.0,0.05,3.2681675152704903,0.01,3.9817416196034903,3.9817416196034903,0.7834250330924988,0.7786528468132019,0.8039813041687012,0.8661187291145325
sub-cp020_ses-20210604_level-04B_run-006,sub-cp020,2,10000,45,51,50,3,3,4.0,0.05,3.1518754302508647,0.01,4.041231903698401,4.0,0.7912164926528931,0.7820490598678589,0.8019975423812866,0.8591369986534119
sub-cp020_ses-20210604_level-04B_run-009,sub-cp020,2,10000,45,51,50,3,3,4.0,0.05,3.098675898726282,0.01,3.731022381859161,3.731022381859161,0.8198705315589905,0.8118674755096436,0.8331412672996521,0.882649302482605
sub-cp026_ses-20210716_level-01B_run-001,sub-cp026,2,10000,45,51,50,0,0,1.0,0.05,1.8932789936290009,0.01,0.8443994333763734,1.0,0.919366717338562,0.9162712693214417,0.8867247700691223,0.8056811094284058
sub-cp026_ses-20210716_level-01B_run-007,sub-cp026,2,10000,45,51,50,0,0,1.0,0.05,1.9060510510530184,0.01,0.9451000521955308,1.0,0.9283024668693542,0.9133015275001526,0.8926143050193787,0.8312577605247498
sub-cp026_ses-20210716_level-01B_run-012,sub-cp026,2,10000,45,51,50,0,0,1.0,0.05,1.880274237672921,0.01,0.9897815951211963,1.0,0.9259021878242492,0.9055033326148988,0.8845017552375793,0.8300085663795471
sub-cp026_ses-20210716_level-02B_run-003,sub-cp026,2,10000,45,51,50,1,1,2.0,0.05,2.159777794826629,0.01,1.842053877634544,1.842053877634544,0.9168121218681335,0.917419135570526,0.9070947766304016,0.863191545009613
sub-cp026_ses-20210716_level-02B_run-008,sub-cp026,2,10000,45,51,50,1,1,2.0,0.05,1.9978654411713248,0.01,1.634059602042958,1.634059602042958,0.9072004556655884,0.9166082143783568,0.8910847902297974,0.8068879842758179
sub-cp026_ses-20210716_level-02B_run-010,sub-cp026,2,10000,45,51,50,1,1,2.0,0.05,2.123035357544918,0.01,1.7614605298841697,1.7614605298841697,0.921303927898407,0.9233638644218444,0.909804344177246,0.860333263874054
sub-cp026_ses-20210716_level-03B_run-002,sub-cp026,2,10000,45,51,50,2,2,3.0,0.05,2.315561460516717,0.01,3.2495819782762294,3.2495819782762294,0.905508041381836,0.922979474067688,0.9293249249458312,0.8587400317192078
sub-cp026_ses-20210716_level-03B_run-005,sub-cp026,2,10000,45,51,50,2,2,3.0,0.05,2.295773797168078,0.01,2.984340746589159,2.984340746589159,0.9130228161811828,0.9266863465309144,0.9320882558822632,0.865086555480957
sub-cp026_ses-20210716_level-03B_run-011,sub-cp026,2,10000,45,51,50,2,2,3.0,0.05,2.2954280667341007,0.01,2.735446538306906,2.735446538306906,0.9084617495536804,0.9180720448493958,0.9243789315223694,0.8628634214401245
sub-cp026_ses-20210716_level-04B_run-004,sub-cp026,2,10000,45,51,50,3,3,4.0,0.05,3.1500143903634465,0.01,4.025444627297576,4.0,0.8432238101959229,0.8343983888626099,0.8567423224449158,0.911206066608429
