run_key,subject_id,outer_fold,dimension,seed,levels,feature_k,true_class,predicted_class,similarity_class_0,similarity_class_1,similarity_class_2,similarity_class_3
sub-cp033_ses-20211215_level-03B_run-011,sub-cp033,1,10000,43,51,50,2,2,0.9248042702674866,0.9286363124847412,0.942051649093628,0.8622907996177673
sub-cp033_ses-20211215_level-04B_run-004,sub-cp033,1,10000,43,51,50,3,3,0.8267806172370911,0.8239895105361938,0.8609609007835388,0.9131759405136108
sub-cp033_ses-20211215_level-04B_run-006,sub-cp033,1,10000,43,51,50,3,3,0.8762907981872559,0.8686255812644958,0.9000966548919678,0.9341428875923156
sub-cp033_ses-20211215_level-04B_run-009,sub-cp033,1,10000,43,51,50,3,3,0.867405116558075,0.8550037145614624,0.8866657614707947,0.9350079298019408
sub-cp039_ses-20211219_level-01B_run-001,sub-cp039,1,10000,43,51,50,0,3,0.6704803705215454,0.6674357056617737,0.707380473613739,0.7567650079727173
sub-cp039_ses-20211219_level-01B_run-007,sub-cp039,1,10000,43,51,50,0,3,0.6447060108184814,0.637367308139801,0.6677659749984741,0.7161339521408081
sub-cp039_ses-20211219_level-01B_run-012,sub-cp039,1,10000,43,51,50,0,3,0.6497029066085815,0.6349076628684998,0.6613484025001526,0.7061700224876404
sub-cp039_ses-20211219_level-02B_run-003,sub-cp039,1,10000,43,51,50,1,3,0.5751897692680359,0.5747427344322205,0.6117817163467407,0.6551371812820435
sub-cp039_ses-20211219_level-02B_run-008,sub-cp039,1,10000,43,51,50,1,3,0.7130240797996521,0.7128427624702454,0.7376811504364014,0.7405769228935242
sub-cp039_ses-20211219_level-02B_run-010,sub-cp039,1,10000,43,51,50,1,3,0.6015738248825073,0.5992954969406128,0.638981282711029,0.699428915977478
sub-cp039_ses-20211219_level-03B_run-002,sub-cp039,1,10000,43,51,50,2,3,0.5587252378463745,0.5601416230201721,0.6001034379005432,0.6482062339782715
sub-cp039_ses-20211219_level-03B_run-005,sub-cp039,1,10000,43,51,50,2,3,0.6067933440208435,0.6014878153800964,0.6364094614982605,0.6879405975341797
sub-cp039_ses-20211219_level-03B_run-011,sub-cp039,1,10000,43,51,50,2,3,0.6443667411804199,0.644291341304779,0.6841223835945129,0.7260134220123291
sub-cp039_ses-20211219_level-04B_run-004,sub-cp039,1,10000,43,51,50,3,3,0.5759240388870239,0.5651739835739136,0.6014651656150818,0.6633762717247009
sub-cp039_ses-20211219_level-04B_run-006,sub-cp039,1,10000,43,51,50,3,3,0.5874553322792053,0.581890344619751,0.6190290451049805,0.6777024269104004
sub-cp039_ses-20211219_level-04B_run-009,sub-cp039,1,10000,43,51,50,3,3,0.596290647983551,0.5844836235046387,0.6199040412902832,0.6940276026725769
sub-cp043_ses-20220127_level-01B_run-001,sub-cp043,1,10000,43,51,50,0,0,0.9310815334320068,0.9246731400489808,0.9091472625732422,0.8316975235939026
sub-cp043_ses-20220127_level-01B_run-007,sub-cp043,1,10000,43,51,50,0,0,0.9222594499588012,0.9066048860549928,0.9083706736564636,0.8805465698242188
sub-cp043_ses-20220127_level-01B_run-012,sub-cp043,1,10000,43,51,50,0,0,0.9034383296966552,0.8861309885978699,0.8958120942115784,0.8568736910820007
sub-cp043_ses-20220127_level-02B_run-003,sub-cp043,1,10000,43,51,50,1,1,0.9123213291168212,0.9291632175445556,0.896820068359375,0.8028448224067688
sub-cp043_ses-20220127_level-02B_run-008,sub-cp043,1,10000,43,51,50,1,1,0.9275505542755128,0.9371641278266908,0.9056472182273864,0.8211902976036072
sub-cp043_ses-20220127_level-02B_run-010,sub-cp043,1,10000,43,51,50,1,0,0.9195449352264404,0.9170500636100768,0.9064983129501344,0.8502486348152161
sub-cp043_ses-20220127_level-03B_run-002,sub-cp043,1,10000,43,51,50,2,2,0.8659948706626892,0.8885135054588318,0.917330801486969,0.8658090233802795
sub-cp043_ses-20220127_level-03B_run-005,sub-cp043,1,10000,43,51,50,2,2,0.9023010730743408,0.9214681386947632,0.9361393451690674,0.8588094711303711
sub-cp043_ses-20220127_level-03B_run-011,sub-cp043,1,10000,43,51,50,2,2,0.8775101900100708,0.8779192566871643,0.911086082458496,0.8798292279243469
sub-cp043_ses-20220127_level-04B_run-004,sub-cp043,1,10000,43,51,50,3,3,0.7714782953262329,0.7688491940498352,0.8099340796470642,0.8897087574005127
sub-cp043_ses-20220127_level-04B_run-006,sub-cp043,1,10000,43,51,50,3,3,0.7938807606697083,0.7938851714134216,0.8374581336975098,0.9094467163085938
sub-cp043_ses-20220127_level-04B_run-009,sub-cp043,1,10000,43,51,50,3,3,0.8452571630477905,0.8406493067741394,0.8783705234527588,0.9200646877288818
sub-cp009_ses-20210129_level-01B_run-001,sub-cp009,2,10000,43,51,50,0,3,0.7952810525894165,0.7835614681243896,0.7954259514808655,0.8002545237541199
sub-cp009_ses-20210129_level-01B_run-007,sub-cp009,2,10000,43,51,50,0,0,0.845596194267273,0.8374204635620117,0.8406386375427246,0.8326533436775208
sub-cp009_ses-20210129_level-01B_run-012,sub-cp009,2,10000,43,51,50,0,2,0.8613757491111755,0.8582638502120972,0.861545979976654,0.8457524180412292
sub-cp009_ses-20210129_level-02B_run-003,sub-cp009,2,10000,43,51,50,1,1,0.8417110443115234,0.8542520999908447,0.8456482291221619,0.8120479583740234
sub-cp009_ses-20210129_level-02B_run-008,sub-cp009,2,10000,43,51,50,1,2,0.8244326710700989,0.8271646499633789,0.8366352915763855,0.8329599499702454
sub-cp009_ses-20210129_level-02B_run-010,sub-cp009,2,10000,43,51,50,1,1,0.8538500666618347,0.865997850894928,0.8560359477996826,0.8039495348930359
sub-cp009_ses-20210129_level-03B_run-002,sub-cp009,2,10000,43,51,50,2,3,0.8044809699058533,0.802272617816925,0.8229678869247437,0.844938337802887
sub-cp009_ses-20210129_level-03B_run-005,sub-cp009,2,10000,43,51,50,2,3,0.84428870677948,0.8462337851524353,0.8683393001556396,0.8690537810325623
sub-cp009_ses-20210129_level-03B_run-011,sub-cp009,2,10000,43,51,50,2,2,0.8692416548728943,0.8814132213592529,0.899591326713562,0.8755398988723755
sub-cp009_ses-20210129_level-04B_run-004,sub-cp009,2,10000,43,51,50,3,3,0.7851191759109497,0.7793180346488953,0.8021008968353271,0.860194206237793
sub-cp009_ses-20210129_level-04B_run-006,sub-cp009,2,10000,43,51,50,3,3,0.8026633262634277,0.7982503175735474,0.8253596425056458,0.8696141242980957
sub-cp009_ses-20210129_level-04B_run-009,sub-cp009,2,10000,43,51,50,3,3,0.8030565977096558,0.7939594984054565,0.8167879581451416,0.8779662251472473
sub-cp013_ses-20210319_level-01B_run-001,sub-cp013,2,10000,43,51,50,0,3,0.8561619520187378,0.8437908887863159,0.8663672208786011,0.8931480646133423
sub-cp013_ses-20210319_level-01B_run-007,sub-cp013,2,10000,43,51,50,0,3,0.8255009651184082,0.7966866493225098,0.8108474612236023,0.8274200558662415
sub-cp013_ses-20210319_level-01B_run-012,sub-cp013,2,10000,43,51,50,0,0,0.8827093243598938,0.864192008972168,0.8646076917648315,0.8612038493156433
sub-cp013_ses-20210319_level-02B_run-003,sub-cp013,2,10000,43,51,50,1,3,0.8394097685813904,0.8475552201271057,0.8665878176689148,0.872595489025116
sub-cp013_ses-20210319_level-02B_run-008,sub-cp013,2,10000,43,51,50,1,3,0.788084864616394,0.7952125072479248,0.8179394602775574,0.8518949151039124
sub-cp013_ses-20210319_level-02B_run-010,sub-cp013,2,10000,43,51,50,1,3,0.8394256830215454,0.8258484601974487,0.8406547904014587,0.8457048535346985
sub-cp013_ses-20210319_level-03B_run-002,sub-cp013,2,10000,43,51,50,2,3,0.8153337836265564,0.8159347772598267,0.836802065372467,0.8475180268287659
sub-cp013_ses-20210319_level-03B_run-005,sub-cp013,2,10000,43,51,50,2,3,0.7623772025108337,0.7681461572647095,0.7923803925514221,0.8127404451370239
sub-cp013_ses-20210319_level-03B_run-011,sub-cp013,2,10000,43,51,50,2,3,0.8154294490814209,0.814765989780426,0.8393149375915527,0.8696194291114807
sub-cp013_ses-20210319_level-04B_run-004,sub-cp013,2,10000,43,51,50,3,3,0.6932318210601807,0.6871681213378906,0.7078551054000854,0.7531232237815857
sub-cp013_ses-20210319_level-04B_run-006,sub-cp013,2,10000,43,51,50,3,3,0.8192879557609558,0.8081271052360535,0.8293630480766296,0.8827185034751892
sub-cp013_ses-20210319_level-04B_run-009,sub-cp013,2,10000,43,51,50,3,3,0.7925705313682556,0.7824980020523071,0.8016946315765381,0.8505311012268066
sub-cp015_ses-20210504_level-01B_run-001,sub-cp015,2,10000,43,51,50,0,0,0.903846263885498,0.8880152702331543,0.8632463216781616,0.7958511710166931
sub-cp015_ses-20210504_level-01B_run-007,sub-cp015,2,10000,43,51,50,0,0,0.9191847443580629,0.9042572379112244,0.8892358541488647,0.8513821959495544
sub-cp015_ses-20210504_level-01B_run-012,sub-cp015,2,10000,43,51,50,0,0,0.9198012351989746,0.9003665447235107,0.8880224823951721,0.8564780354499817
sub-cp015_ses-20210504_level-02B_run-003,sub-cp015,2,10000,43,51,50,1,1,0.9157673120498656,0.9285858869552612,0.8987842202186584,0.8111598491668701
sub-cp015_ses-20210504_level-02B_run-008,sub-cp015,2,10000,43,51,50,1,1,0.9116058349609376,0.922415554523468,0.906761348247528,0.8399535417556763
sub-cp015_ses-20210504_level-02B_run-010,sub-cp015,2,10000,43,51,50,1,0,0.9171969890594482,0.9117701053619384,0.9024727940559388,0.8547071814537048
sub-cp015_ses-20210504_level-03B_run-002,sub-cp015,2,10000,43,51,50,2,2,0.8734616041183472,0.8935380578041077,0.8962551951408386,0.8248615860939026
sub-cp015_ses-20210504_level-03B_run-005,sub-cp015,2,10000,43,51,50,2,2,0.900816798210144,0.9004402160644531,0.909290373325348,0.8648195862770081
sub-cp015_ses-20210504_level-03B_run-011,sub-cp015,2,10000,43,51,50,2,0,0.9219643473625184,0.9125861525535583,0.9130946397781372,0.8638786673545837
sub-cp015_ses-20210504_level-04B_run-004,sub-cp015,2,10000,43,51,50,3,3,0.8542965054512024,0.8564106225967407,0.8786302208900452,0.922893226146698
sub-cp015_ses-20210504_level-04B_run-006,sub-cp015,2,10000,43,51,50,3,3,0.8255700469017029,0.8136972784996033,0.8435550332069397,0.8903464078903198
sub-cp015_ses-20210504_level-04B_run-009,sub-cp015,2,10000,43,51,50,3,3,0.8707723021507263,0.8642025589942932,0.8890421390533447,0.9383710622787476
sub-cp020_ses-20210604_level-01B_run-001,sub-cp020,2,10000,43,51,50,0,0,0.8605201244354248,0.8377837538719177,0.8334524631500244,0.8472008109092712
sub-cp020_ses-20210604_level-01B_run-007,sub-cp020,2,10000,43,51,50,0,1,0.9154059290885924,0.915887176990509,0.9011572003364564,0.8530790209770203
sub-cp020_ses-20210604_level-01B_run-012,sub-cp020,2,10000,43,51,50,0,1,0.896618127822876,0.9063894748687744,0.8861580491065979,0.81379234790802
sub-cp020_ses-20210604_level-02B_run-003,sub-cp020,2,10000,43,51,50,1,1,0.9078642129898072,0.9194146394729614,0.9085827469825744,0.8400328159332275
sub-cp020_ses-20210604_level-02B_run-008,sub-cp020,2,10000,43,51,50,1,1,0.897383451461792,0.9030200242996216,0.88825923204422,0.8385315537452698
sub-cp020_ses-20210604_level-02B_run-010,sub-cp020,2,10000,43,51,50,1,1,0.8915159702301025,0.9100379943847656,0.8910492062568665,0.8049803376197815
sub-cp020_ses-20210604_level-03B_run-002,sub-cp020,2,10000,43,51,50,2,3,0.8101199269294739,0.8199465870857239,0.8420215249061584,0.851551353931427
sub-cp020_ses-20210604_level-03B_run-005,sub-cp020,2,10000,43,51,50,2,2,0.889900267124176,0.9068106412887572,0.9151931405067444,0.8523601293563843
sub-cp020_ses-20210604_level-03B_run-011,sub-cp020,2,10000,43,51,50,2,2,0.8544612526893616,0.8683038353919983,0.8864835500717163,0.8707823753356934
sub-cp020_ses-20210604_level-04B_run-004,sub-cp020,2,10000,43,51,50,3,3,0.7790337800979614,0.7759222388267517,0.8012238144874573,0.865348219871521
sub-cp020_ses-20210604_level-04B_run-006,sub-cp020,2,10000,43,51,50,3,3,0.7833015322685242,0.7787073254585266,0.7989234924316406,0.8517627716064453
sub-cp020_ses-20210604_level-04B_run-009,sub-cp020,2,10000,43,51,50,3,3,0.8163116574287415,0.8109595775604248,0.8337026834487915,0.8841722011566162
sub-cp026_ses-20210716_level-01B_run-001,sub-cp026,2,10000,43,51,50,0,0,0.9194398522377014,0.9191619157791138,0.8909496665000916,0.8083000779151917
sub-cp026_ses-20210716_level-01B_run-007,sub-cp026,2,10000,43,51,50,0,0,0.9342681169509888,0.9188249707221984,0.8976784348487854,0.8372153043746948
sub-cp026_ses-20210716_level-01B_run-012,sub-cp026,2,10000,43,51,50,0,0,0.9328915476799012,0.9136812686920166,0.891891360282898,0.8347678184509277
sub-cp026_ses-20210716_level-02B_run-003,sub-cp026,2,10000,43,51,50,1,0,0.9226340055465698,0.9221681356430054,0.9099494814872742,0.8671613335609436
sub-cp026_ses-20210716_level-02B_run-008,sub-cp026,2,10000,43,51,50,1,1,0.9070776700973512,0.9175561666488647,0.8926634788513184,0.8076286911964417
sub-cp026_ses-20210716_level-02B_run-010,sub-cp026,2,10000,43,51,50,1,1,0.9192325472831726,0.9198042154312134,0.9052412509918212,0.8568692207336426
sub-cp026_ses-20210716_level-03B_run-002,sub-cp026,2,10000,43,51,50,2,2,0.9061900973320008,0.9233474135398864,0.9318550229072572,0.8625624179840088
sub-cp026_ses-20210716_level-03B_run-005,sub-cp026,2,10000,43,51,50,2,2,0.9129451513290404,0.9252690672874452,0.9306631088256836,0.8655120730400085
sub-cp026_ses-20210716_level-03B_run-011,sub-cp026,2,10000,43,51,50,2,2,0.91208416223526,0.9198200106620787,0.9260033369064332,0.8648354411125183
sub-cp026_ses-20210716_level-04B_run-004,sub-cp026,2,10000,43,51,50,3,3,0.8337229490280151,0.8292600512504578,0.8536334037780762,0.90982586145401
sub-cp026_ses-20210716_level-04B_run-006,sub-cp026,2,10000,43,51,50,3,3,0.8611844182014465,0.8500823378562927,0.8723345994949341,0.91841059923172
sub-cp026_ses-20210716_level-04B_run-009,sub-cp026,2,10000,43,51,50,3,3,0.8565446138381958,0.8438014388084412,0.8674460649490356,0.9234694242477416
sub-cp031_ses-20211216_level-01B_run-001,sub-cp031,2,10000,43,51,50,0,0,0.9000674486160278,0.889152467250824,0.876771092414856,0.8556692600250244
sub-cp031_ses-20211216_level-01B_run-007,sub-cp031,2,10000,43,51,50,0,0,0.9301597476005554,0.9127651453018188,0.8954265713691711,0.8461594581604004
sub-cp031_ses-20211216_level-02B_run-003,sub-cp031,2,10000,43,51,50,1,1,0.924882173538208,0.9398157596588136,0.9232348799705504,0.8345193862915039
sub-cp031_ses-20211216_level-02B_run-008,sub-cp031,2,10000,43,51,50,1,1,0.9259238839149476,0.9341824054718018,0.9161805510520936,0.8414230942726135
sub-cp031_ses-20211216_level-02B_run-010,sub-cp031,2,10000,43,51,50,1,1,0.9189615249633788,0.9223787188529968,0.9117332696914672,0.8563247323036194
sub-cp031_ses-20211216_level-02B_run-012,sub-cp031,2,10000,43,51,50,1,0,0.9354320168495178,0.9238949418067932,0.9015849828720092,0.8307186365127563
sub-cp031_ses-20211216_level-03B_run-002,sub-cp031,2,10000,43,51,50,2,2,0.904276728630066,0.93035489320755,0.9366708397865297,0.8429454565048218
sub-cp031_ses-20211216_level-03B_run-005,sub-cp031,2,10000,43,51,50,2,2,0.9025973081588744,0.9130862951278688,0.9288982152938844,0.8708669543266296
sub-cp031_ses-20211216_level-03B_run-011,sub-cp031,2,10000,43,51,50,2,2,0.908454179763794,0.9315710663795472,0.9377201199531556,0.8474175930023193
sub-cp031_ses-20211216_level-04B_run-004,sub-cp031,2,10000,43,51,50,3,3,0.8601002097129822,0.8610857725143433,0.8849096894264221,0.9312981963157654
sub-cp031_ses-20211216_level-04B_run-006,sub-cp031,2,10000,43,51,50,3,3,0.8712559938430786,0.8667876124382019,0.891910195350647,0.9284119606018066
sub-cp031_ses-20211216_level-04B_run-009,sub-cp031,2,10000,43,51,50,3,3,0.8577298521995544,0.855273425579071,0.8781432509422302,0.9277459383010864
sub-cp038_ses-20220112_level-01B_run-001,sub-cp038,2,10000,43,51,50,0,0,0.8396754860877991,0.8282597064971924,0.8289406299591064,0.7996994853019714
sub-cp038_ses-20220112_level-01B_run-007,sub-cp038,2,10000,43,51,50,0,0,0.8272973299026489,0.7937331199645996,0.7865259647369385,0.7798711061477661
sub-cp038_ses-20220112_level-01B_run-012,sub-cp038,2,10000,43,51,50,0,0,0.8489923477172852,0.8228264451026917,0.8168471455574036,0.7931711077690125
sub-cp038_ses-20220112_level-02B_run-003,sub-cp038,2,10000,43,51,50,1,0,0.8883217573165894,0.8741846680641174,0.8670452237129211,0.8501927852630615
sub-cp038_ses-20220112_level-02B_run-008,sub-cp038,2,10000,43,51,50,1,0,0.8632093667984009,0.8349302411079407,0.8281388878822327,0.8069309592247009
sub-cp038_ses-20220112_level-02B_run-010,sub-cp038,2,10000,43,51,50,1,0,0.831480085849762,0.7981976866722107,0.7979360818862915,0.8014122247695923
sub-cp038_ses-20220112_level-03B_run-002,sub-cp038,2,10000,43,51,50,2,2,0.8669722676277161,0.878264844417572,0.8871454000473022,0.8599563241004944
sub-cp038_ses-20220112_level-03B_run-005,sub-cp038,2,10000,43,51,50,2,1,0.8249854445457458,0.8309869170188904,0.8307728171348572,0.8029345870018005
sub-cp038_ses-20220112_level-03B_run-011,sub-cp038,2,10000,43,51,50,2,2,0.8475520014762878,0.8275226354598999,0.848911702632904,0.8488184213638306
sub-cp038_ses-20220112_level-04B_run-004,sub-cp038,2,10000,43,51,50,3,3,0.793660044670105,0.7851409316062927,0.8080763220787048,0.8587722182273865
sub-cp038_ses-20220112_level-04B_run-006,sub-cp038,2,10000,43,51,50,3,3,0.8024932146072388,0.795286238193512,0.820939302444458,0.8750694394111633
sub-cp038_ses-20220112_level-04B_run-009,sub-cp038,2,10000,43,51,50,3,3,0.820191502571106,0.8032518625259399,0.8284159898757935,0.873393714427948
sub-cp008_ses-20210503_level-01B_run-001,sub-cp008,3,10000,43,51,50,0,0,0.8930208086967468,0.8799999952316284,0.875813364982605,0.868679940700531
sub-cp008_ses-20210503_level-01B_run-007,sub-cp008,3,10000,43,51,50,0,1,0.8703365921974182,0.8718442320823669,0.8505013585090637,0.7740106582641602
sub-cp008_ses-20210503_level-01B_run-012,sub-cp008,3,10000,43,51,50,0,1,0.904333233833313,0.9068442583084106,0.8823140263557434,0.8043025135993958
sub-cp008_ses-20210503_level-02B_run-003,sub-cp008,3,10000,43,51,50,1,1,0.9013126492500304,0.9236012697219848,0.9058881998062134,0.8258941173553467
sub-cp008_ses-20210503_level-02B_run-008,sub-cp008,3,10000,43,51,50,1,1,0.8665621876716614,0.8847566246986389,0.8650975823402405,0.7754624485969543
sub-cp008_ses-20210503_level-02B_run-010,sub-cp008,3,10000,43,51,50,1,1,0.9001049399375916,0.911936342716217,0.8867315053939819,0.8084194660186768
sub-cp008_ses-20210503_level-03B_run-002,sub-cp008,3,10000,43,51,50,2,2,0.901010036468506,0.9172171354293824,0.9257113933563232,0.860249936580658
sub-cp008_ses-20210503_level-03B_run-005,sub-cp008,3,10000,43,51,50,2,2,0.8977354764938354,0.9218662977218628,0.9228240251541138,0.8279870748519897
sub-cp008_ses-20210503_level-03B_run-011,sub-cp008,3,10000,43,51,50,2,1,0.8809195160865784,0.9064406156539916,0.9052783250808716,0.8158162832260132
sub-cp008_ses-20210503_level-04B_run-004,sub-cp008,3,10000,43,51,50,3,3,0.8474064469337463,0.8481186628341675,0.8718384504318237,0.9110419154167176
sub-cp008_ses-20210503_level-04B_run-006,sub-cp008,3,10000,43,51,50,3,3,0.8400791883468628,0.8364720940589905,0.8607961535453796,0.9067606925964355
sub-cp008_ses-20210503_level-04B_run-009,sub-cp008,3,10000,43,51,50,3,3,0.859337568283081,0.844758927822113,0.8663281202316284,0.9188308119773864
sub-cp014_ses-20211112_level-01B_run-001,sub-cp014,3,10000,43,51,50,0,0,0.9162076115608216,0.9124709367752076,0.8909034132957458,0.8286228775978088
sub-cp014_ses-20211112_level-01B_run-007,sub-cp014,3,10000,43,51,50,0,0,0.9209762811660768,0.9061681032180786,0.8868961334228516,0.8394796252250671
sub-cp014_ses-20211112_level-01B_run-012,sub-cp014,3,10000,43,51,50,0,0,0.9197415709495544,0.9010602831840516,0.8838549256324768,0.8416308164596558
sub-cp014_ses-20211112_level-02B_run-003,sub-cp014,3,10000,43,51,50,1,1,0.9074970483779908,0.9203646183013916,0.8985671401023865,0.822587788105011
sub-cp014_ses-20211112_level-02B_run-008,sub-cp014,3,10000,43,51,50,1,1,0.9022096395492554,0.9149685502052308,0.8995251059532166,0.8250198364257812
sub-cp014_ses-20211112_level-02B_run-010,sub-cp014,3,10000,43,51,50,1,1,0.9135301113128662,0.9225634336471558,0.9023639559745787,0.8303290009498596
sub-cp014_ses-20211112_level-03B_run-002,sub-cp014,3,10000,43,51,50,2,1,0.9013018012046814,0.9265102744102478,0.9202118515968324,0.8293116688728333
sub-cp014_ses-20211112_level-03B_run-005,sub-cp014,3,10000,43,51,50,2,2,0.8937827348709106,0.9190909266471864,0.927084982395172,0.8552852272987366
sub-cp014_ses-20211112_level-03B_run-011,sub-cp014,3,10000,43,51,50,2,2,0.8979570269584656,0.916090190410614,0.92360657453537,0.8532294034957886
sub-cp014_ses-20211112_level-04B_run-004,sub-cp014,3,10000,43,51,50,3,3,0.8910485506057739,0.8902261257171631,0.9073534607887268,0.913521647453308
sub-cp014_ses-20211112_level-04B_run-006,sub-cp014,3,10000,43,51,50,3,3,0.8819975256919861,0.8807128071784973,0.9012548923492432,0.9251890778541564
sub-cp014_ses-20211112_level-04B_run-009,sub-cp014,3,10000,43,51,50,3,3,0.8821353316307068,0.8844316601753235,0.902682363986969,0.9187778234481812
sub-cp019_ses-20210625_level-01B_run-001,sub-cp019,3,10000,43,51,50,0,0,0.8802899718284607,0.8668071627616882,0.8563193678855896,0.8456842303276062
sub-cp019_ses-20210625_level-01B_run-007,sub-cp019,3,10000,43,51,50,0,0,0.890302836894989,0.885666012763977,0.8639021515846252,0.8090341091156006
sub-cp019_ses-20210625_level-01B_run-012,sub-cp019,3,10000,43,51,50,0,0,0.8906784057617188,0.8879906535148621,0.8722755908966064,0.8152652382850647
sub-cp019_ses-20210625_level-02B_run-003,sub-cp019,3,10000,43,51,50,1,1,0.8712281584739685,0.8745959997177124,0.8740161657333374,0.8369734287261963
sub-cp019_ses-20210625_level-02B_run-008,sub-cp019,3,10000,43,51,50,1,1,0.8960224986076355,0.9189782738685608,0.9048141837120056,0.8185555934906006
sub-cp019_ses-20210625_level-02B_run-010,sub-cp019,3,10000,43,51,50,1,1,0.8959009647369385,0.9071823358535768,0.8896135091781616,0.8163884878158569
sub-cp019_ses-20210625_level-03B_run-002,sub-cp019,3,10000,43,51,50,2,3,0.8228849768638611,0.8270584344863892,0.849057674407959,0.8654425740242004
sub-cp019_ses-20210625_level-03B_run-005,sub-cp019,3,10000,43,51,50,2,2,0.8673970103263855,0.8943197131156921,0.9002780318260193,0.8275949358940125
sub-cp019_ses-20210625_level-03B_run-011,sub-cp019,3,10000,43,51,50,2,2,0.8826675415039062,0.9056937098503112,0.9098469018936156,0.825777530670166
sub-cp019_ses-20210625_level-04B_run-004,sub-cp019,3,10000,43,51,50,3,3,0.8295314311981201,0.827624499797821,0.8510168194770813,0.8959940075874329
sub-cp019_ses-20210625_level-04B_run-006,sub-cp019,3,10000,43,51,50,3,3,0.8104270100593567,0.8112160563468933,0.8389139771461487,0.8897205591201782
sub-cp019_ses-20210625_level-04B_run-009,sub-cp019,3,10000,43,51,50,3,3,0.8332139253616333,0.8330572843551636,0.8578952550888062,0.907634973526001
sub-cp023_ses-20210628_level-01B_run-001,sub-cp023,3,10000,43,51,50,0,1,0.8563088774681091,0.8578442335128784,0.8413426280021667,0.7832671999931335
sub-cp023_ses-20210628_level-01B_run-007,sub-cp023,3,10000,43,51,50,0,0,0.8976138830184937,0.8801467418670654,0.872521162033081,0.8506118655204773
sub-cp023_ses-20210628_level-01B_run-012,sub-cp023,3,10000,43,51,50,0,0,0.8749215006828308,0.8586593270301819,0.8585456013679504,0.8525193929672241
sub-cp023_ses-20210628_level-02B_run-003,sub-cp023,3,10000,43,51,50,1,1,0.9065567851066588,0.9120464324951172,0.9111368060112,0.8822654485702515
sub-cp023_ses-20210628_level-02B_run-008,sub-cp023,3,10000,43,51,50,1,1,0.8849208354949951,0.8947023749351501,0.8838332891464233,0.8293540477752686
sub-cp023_ses-20210628_level-02B_run-010,sub-cp023,3,10000,43,51,50,1,2,0.8633875846862793,0.8817873597145081,0.8839412331581116,0.8235945701599121
sub-cp023_ses-20210628_level-03B_run-002,sub-cp023,3,10000,43,51,50,2,2,0.9024068713188172,0.91906476020813,0.9272792339324952,0.8713928461074829
sub-cp023_ses-20210628_level-03B_run-005,sub-cp023,3,10000,43,51,50,2,2,0.8824730515480042,0.8793553113937378,0.8976766467094421,0.8857572078704834
sub-cp023_ses-20210628_level-03B_run-011,sub-cp023,3,10000,43,51,50,2,0,0.8867877721786499,0.8662489652633667,0.8599542379379272,0.8419699668884277
sub-cp023_ses-20210628_level-04B_run-004,sub-cp023,3,10000,43,51,50,3,3,0.8280778527259827,0.827262818813324,0.8527708053588867,0.91462904214859
sub-cp023_ses-20210628_level-04B_run-006,sub-cp023,3,10000,43,51,50,3,3,0.8141744136810303,0.8025754690170288,0.8286569714546204,0.8840987682342529
sub-cp023_ses-20210628_level-04B_run-009,sub-cp023,3,10000,43,51,50,3,3,0.8063580989837646,0.8067240715026855,0.8339973092079163,0.8788902759552002
sub-cp024_ses-20210629_level-01B_run-001,sub-cp024,3,10000,43,51,50,0,0,0.8448532819747925,0.8430370688438416,0.8406356573104858,0.8152281045913696
sub-cp024_ses-20210629_level-01B_run-007,sub-cp024,3,10000,43,51,50,0,0,0.8405439257621765,0.8329550623893738,0.8294233679771423,0.821803629398346
sub-cp024_ses-20210629_level-01B_run-012,sub-cp024,3,10000,43,51,50,0,0,0.8969762325286865,0.883008599281311,0.8849505186080933,0.8616381883621216
sub-cp024_ses-20210629_level-02B_run-003,sub-cp024,3,10000,43,51,50,1,1,0.8815841674804688,0.8861456513404846,0.8860650062561035,0.8464154601097107
sub-cp024_ses-20210629_level-02B_run-008,sub-cp024,3,10000,43,51,50,1,3,0.8196860551834106,0.8033512234687805,0.8078461289405823,0.8247549533843994
sub-cp024_ses-20210629_level-02B_run-010,sub-cp024,3,10000,43,51,50,1,2,0.8852747678756714,0.8969378471374512,0.9027201533317566,0.8571450114250183
sub-cp024_ses-20210629_level-03B_run-002,sub-cp024,3,10000,43,51,50,2,3,0.8037832975387573,0.7933085560798645,0.8138421773910522,0.8325173258781433
sub-cp024_ses-20210629_level-03B_run-005,sub-cp024,3,10000,43,51,50,2,2,0.8525128364562988,0.8673444390296936,0.8825839161872864,0.8396968841552734
sub-cp024_ses-20210629_level-03B_run-011,sub-cp024,3,10000,43,51,50,2,3,0.8335624933242798,0.822241485118866,0.8387817740440369,0.8544003367424011
sub-cp024_ses-20210629_level-04B_run-004,sub-cp024,3,10000,43,51,50,3,3,0.8330842852592468,0.8181977272033691,0.8354976773262024,0.8730300664901733
sub-cp024_ses-20210629_level-04B_run-006,sub-cp024,3,10000,43,51,50,3,3,0.8319441080093384,0.8291943073272705,0.8511435985565186,0.9035232663154602
sub-cp024_ses-20210629_level-04B_run-009,sub-cp024,3,10000,43,51,50,3,3,0.7751253843307495,0.756646990776062,0.7726278901100159,0.816091775894165
sub-cp025_ses-20210820_level-01B_run-001,sub-cp025,3,10000,43,51,50,0,1,0.8922184109687805,0.8960467576980591,0.882735013961792,0.8372806906700134
