run_key,subject_id,outer_fold,target_class,class_score_0,class_score_1,class_score_2,class_score_3,predicted_class,model,source_path,source_sha256,derived_readonly_reference
sub-cp025_ses-20210820_level-03B_run-002,sub-cp025,3,2,0.8547660827636718,0.8944539904594422,0.9081202983856201,0.8043763041496277,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp025_ses-20210820_level-03B_run-005,sub-cp025,3,2,0.8311996579170227,0.8634510636329651,0.8653130769729614,0.821000587940216,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp025_ses-20210820_level-03B_run-011,sub-cp025,3,2,0.8264147758483886,0.8636242866516113,0.8684546947479248,0.7722502470016479,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp025_ses-20210820_level-04B_run-004,sub-cp025,3,3,0.8019187808036804,0.8335143327713013,0.8378349065780639,0.8796672224998474,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp025_ses-20210820_level-04B_run-006,sub-cp025,3,3,0.8344128966331482,0.8563132166862488,0.8702179312705993,0.924591851234436,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp025_ses-20210820_level-04B_run-009,sub-cp025,3,3,0.8374327301979065,0.8590320825576783,0.8738167405128479,0.9079709410667419,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp026_ses-20210716_level-01B_run-001,sub-cp026,2,0,0.916881775856018,0.8925717830657959,0.8434000372886657,0.7508781790733338,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp026_ses-20210716_level-01B_run-007,sub-cp026,2,0,0.9255982875823975,0.8864293098449707,0.8430241584777832,0.7822593092918396,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp026_ses-20210716_level-01B_run-012,sub-cp026,2,0,0.9254278302192688,0.8824107766151428,0.8343478322029114,0.780610191822052,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp026_ses-20210716_level-02B_run-003,sub-cp026,2,1,0.8908378839492798,0.8917835354804993,0.8625820755958558,0.8158611297607422,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp026_ses-20210716_level-02B_run-008,sub-cp026,2,1,0.8880142211914063,0.9057228684425354,0.8502830862998962,0.7473924636840821,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp026_ses-20210716_level-02B_run-010,sub-cp026,2,1,0.8857530236244202,0.8964136123657227,0.8553370952606201,0.8048623442649842,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp026_ses-20210716_level-03B_run-002,sub-cp026,2,2,0.8635204553604126,0.8934471249580384,0.920763885974884,0.8058882117271423,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp026_ses-20210716_level-03B_run-005,sub-cp026,2,2,0.8753929734230042,0.8906865000724793,0.915452492237091,0.8147559642791748,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp026_ses-20210716_level-03B_run-011,sub-cp026,2,2,0.8758892178535461,0.8836661815643311,0.9002252459526062,0.811162781715393,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp026_ses-20210716_level-04B_run-004,sub-cp026,2,3,0.8354862451553344,0.8427146196365356,0.8655269384384155,0.9046031594276428,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp026_ses-20210716_level-04B_run-006,sub-cp026,2,3,0.8484845280647277,0.8539152622222901,0.8697820901870728,0.9113565921783447,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp026_ses-20210716_level-04B_run-009,sub-cp026,2,3,0.8575593709945679,0.8616374492645263,0.8808839917182922,0.9222611546516418,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp027_ses-20210722_level-01B_run-001,sub-cp027,1,0,0.9292083263397217,0.8989943623542785,0.8501074910163879,0.7515789866447449,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,1,0,0.9259911894798278,0.9070591926574707,0.8478293418884277,0.7494641780853272,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,1,0,0.9395381689071656,0.897949731349945,0.8415284752845764,0.763089919090271,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,1,1,0.8901548743247986,0.9302093386650085,0.8824533104896546,0.7609621405601501,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,1,1,0.8797732830047608,0.9130028367042542,0.8854552149772644,0.7438850045204163,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp027_ses-20210722_level-02B_run-010,sub-cp027,1,1,0.8978130459785462,0.9267937064170837,0.8610245227813721,0.7492767572402954,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp027_ses-20210722_level-03B_run-002,sub-cp027,1,2,0.8748120069503784,0.8905428290367127,0.9115341305732727,0.793188750743866,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp027_ses-20210722_level-03B_run-005,sub-cp027,1,2,0.8588040471076965,0.8525404691696167,0.8892576694488525,0.7558379530906677,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp027_ses-20210722_level-03B_run-011,sub-cp027,1,2,0.8789055347442627,0.8876839876174927,0.9161968350410461,0.7773851037025452,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp027_ses-20210722_level-04B_run-004,sub-cp027,1,3,0.8271076560020447,0.8390692830085754,0.8812852621078491,0.9260258674621582,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp027_ses-20210722_level-04B_run-006,sub-cp027,1,3,0.8457433342933655,0.8593137502670288,0.8957767724990845,0.8890366673469543,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp027_ses-20210722_level-04B_run-009,sub-cp027,1,3,0.8380367755889893,0.8519229412078857,0.8843035578727723,0.906557273864746,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp028_ses-20211214_level-01B_run-001,sub-cp028,5,0,0.8456055521965027,0.8534235477447509,0.8128865122795105,0.7499010562896729,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp028_ses-20211214_level-01B_run-007,sub-cp028,5,0,0.8938096642494202,0.8619536638259888,0.8392813086509705,0.7948023796081543,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp028_ses-20211214_level-01B_run-012,sub-cp028,5,0,0.830869996547699,0.7878818035125732,0.759758985042572,0.7609570860862732,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp028_ses-20211214_level-02B_run-003,sub-cp028,5,1,0.8589681506156921,0.9072157263755798,0.8699622273445129,0.7893738985061646,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp028_ses-20211214_level-02B_run-008,sub-cp028,5,1,0.8805750250816345,0.8925877094268799,0.8375374674797058,0.782980763912201,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp028_ses-20211214_level-02B_run-010,sub-cp028,5,1,0.8885246157646179,0.9113158226013184,0.86729816198349,0.784225344657898,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp028_ses-20211214_level-03B_run-002,sub-cp028,5,2,0.8144082665443421,0.8618497371673584,0.8776300430297852,0.7755710244178772,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp028_ses-20211214_level-03B_run-005,sub-cp028,5,2,0.8538166880607605,0.8877187132835388,0.9079837560653686,0.7955749988555908,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp028_ses-20211214_level-03B_run-011,sub-cp028,5,2,0.8568387150764465,0.8877899527549744,0.8880495548248291,0.8246127724647522,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp028_ses-20211214_level-04B_run-004,sub-cp028,5,3,0.8209423422813416,0.833658754825592,0.8570042848587036,0.907764983177185,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp028_ses-20211214_level-04B_run-006,sub-cp028,5,3,0.833190631866455,0.8322185635566711,0.8611420392990112,0.8905608654022217,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp028_ses-20211214_level-04B_run-009,sub-cp028,5,3,0.8396915078163147,0.8228468537330628,0.8502764463424682,0.8807997226715087,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp029_ses-20220119_level-01B_run-001,sub-cp029,4,0,0.5166382193565369,0.4043817162513733,0.41076833605766294,0.32929779887199395,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp029_ses-20220119_level-01B_run-007,sub-cp029,4,0,0.5066185116767883,0.4734546661376953,0.36406434178352354,0.3311741650104522,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp029_ses-20220119_level-01B_run-012,sub-cp029,4,0,0.5114525437355042,0.447737455368042,0.3695692539215088,0.336410254240036,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp029_ses-20220119_level-02B_run-003,sub-cp029,4,1,0.43968207240104673,0.5036433637142181,0.3883380055427551,0.3004238665103912,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp029_ses-20220119_level-02B_run-008,sub-cp029,4,1,0.4292893290519714,0.5467114686965943,0.38117437958717343,0.28402416706085204,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp029_ses-20220119_level-02B_run-010,sub-cp029,4,1,0.4232638835906982,0.525342833995819,0.3924593091011047,0.28069899082183836,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp029_ses-20220119_level-03B_run-002,sub-cp029,4,2,0.4297349274158478,0.4174833595752716,0.47031244039535525,0.36042662858963015,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp029_ses-20220119_level-03B_run-005,sub-cp029,4,2,0.3754415094852447,0.4276220738887787,0.5066226184368133,0.3418812692165375,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp029_ses-20220119_level-03B_run-011,sub-cp029,4,2,0.36920157074928284,0.4646870970726013,0.5017877161502838,0.3046977490186691,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp029_ses-20220119_level-04B_run-004,sub-cp029,4,3,0.3499740421772003,0.3449851512908935,0.42767449617385866,0.5983811378479004,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp029_ses-20220119_level-04B_run-006,sub-cp029,4,3,0.3640670776367187,0.35921177268028254,0.4393804490566254,0.5848329186439514,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp029_ses-20220119_level-04B_run-009,sub-cp029,4,3,0.3473027646541595,0.3768345654010773,0.45314712524414064,0.5903473734855652,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp030_ses-20211025_level-01B_run-001,sub-cp030,5,0,0.8634472608566284,0.8353929638862609,0.8240410208702087,0.7827053666114807,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp030_ses-20211025_level-01B_run-007,sub-cp030,5,0,0.8791431069374085,0.8370439887046814,0.7957566857337952,0.75471932888031,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp030_ses-20211025_level-01B_run-012,sub-cp030,5,0,0.8691087484359741,0.8284607410430909,0.7885341763496398,0.7565662622451782,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp030_ses-20211025_level-02B_run-003,sub-cp030,5,1,0.8250967502593994,0.8308075428009033,0.8218148946762085,0.7745515942573548,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp030_ses-20211025_level-02B_run-008,sub-cp030,5,1,0.8713940262794495,0.8832409501075744,0.8583281397819519,0.7763289690017701,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp030_ses-20211025_level-02B_run-010,sub-cp030,5,1,0.8744651675224304,0.871919572353363,0.8304823756217956,0.7674837589263916,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp030_ses-20211025_level-03B_run-002,sub-cp030,5,2,0.7995619177818298,0.8049441814422608,0.8160067439079285,0.8017491340637207,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp030_ses-20211025_level-03B_run-011,sub-cp030,5,2,0.8452108860015869,0.8695566296577454,0.888576340675354,0.8242903590202332,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp030_ses-20211025_level-04B_run-004,sub-cp030,5,3,0.8028177261352539,0.7706751108169556,0.7902310252189636,0.8222617983818055,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp030_ses-20211025_level-04B_run-006,sub-cp030,5,3,0.7757807970046997,0.7829753041267395,0.8002982497215271,0.8396927356719971,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp030_ses-20211025_level-04B_run-009,sub-cp030,5,3,0.8139416813850403,0.8291113257408143,0.8334615468978882,0.8947523355484008,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp031_ses-20211216_level-01B_run-001,sub-cp031,2,0,0.8749838590621948,0.859001898765564,0.8247047185897827,0.8026212453842163,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp031_ses-20211216_level-01B_run-007,sub-cp031,2,0,0.9118715286254883,0.8797108411788941,0.8396159768104553,0.7877858400344848,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp031_ses-20211216_level-02B_run-003,sub-cp031,2,1,0.8936428427696228,0.9216993093490601,0.8872579336166382,0.7685328364372254,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp031_ses-20211216_level-02B_run-008,sub-cp031,2,1,0.8912593960762024,0.9189586400985718,0.8767029643058777,0.7805836081504822,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp031_ses-20211216_level-02B_run-010,sub-cp031,2,1,0.8825708389282226,0.8966510653495788,0.8599200010299682,0.8009963750839233,1,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp031_ses-20211216_level-02B_run-012,sub-cp031,2,1,0.9326618671417236,0.8911974430084229,0.8552401304244995,0.7777588963508606,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp031_ses-20211216_level-03B_run-002,sub-cp031,2,2,0.8652180314064026,0.9062909722328186,0.9307796835899353,0.7863078832626342,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp031_ses-20211216_level-03B_run-005,sub-cp031,2,2,0.8596028923988343,0.8775274872779846,0.9071016311645508,0.8129943490028382,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp031_ses-20211216_level-03B_run-011,sub-cp031,2,2,0.8723934173583985,0.9020249724388123,0.928860878944397,0.7851074695587158,2,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp031_ses-20211216_level-04B_run-004,sub-cp031,2,3,0.8399347543716431,0.8599428176879883,0.881965184211731,0.9266618371009827,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp031_ses-20211216_level-04B_run-006,sub-cp031,2,3,0.8423573017120362,0.8562745571136474,0.8832120776176453,0.9128345727920533,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp031_ses-20211216_level-04B_run-009,sub-cp031,2,3,0.8401507019996644,0.8536120295524597,0.8714244961738586,0.9278721213340759,3,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
sub-cp032_ses-20211105_level-01B_run-001,sub-cp032,5,0,0.8858178138732911,0.8813807487487793,0.8646150231361389,0.8214298248291015,0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_06_hdc_variant_screening\results\oof\phase06_hybrid_final_oof.csv,ff619baf4be600279482c9e1f4f4139000fc05c1dfaf41555d644674b45d875a,True
