run_key,subject_id,outer_fold,modality,seed,modality_available,task,target_score,prediction_raw,prediction_bounded,residual_bounded
sub-cp023_ses-20210628_level-01B_run-001,sub-cp023,3,physiological_features,43,True,regression,1.0,2.934611,2.934611,-1.9346110820770264
sub-cp023_ses-20210628_level-01B_run-007,sub-cp023,3,physiological_features,43,True,regression,1.0,0.7110269,1.0,0.0
sub-cp023_ses-20210628_level-01B_run-012,sub-cp023,3,physiological_features,43,True,regression,1.0,2.0762007,2.0762007,-1.0762007236480713
sub-cp023_ses-20210628_level-02B_run-003,sub-cp023,3,physiological_features,43,True,regression,2.0,2.270873,2.270873,-0.2708730697631836
sub-cp023_ses-20210628_level-02B_run-008,sub-cp023,3,physiological_features,43,True,regression,2.0,3.3841257,3.3841257,-1.3841257095336914
sub-cp023_ses-20210628_level-02B_run-010,sub-cp023,3,physiological_features,43,True,regression,2.0,3.7109375,3.7109375,-1.7109375
sub-cp023_ses-20210628_level-03B_run-002,sub-cp023,3,physiological_features,43,True,regression,3.0,2.2565818,2.2565818,0.7434182167053223
sub-cp023_ses-20210628_level-03B_run-005,sub-cp023,3,physiological_features,43,True,regression,3.0,1.4751718,1.4751718,1.5248281955718994
sub-cp023_ses-20210628_level-03B_run-011,sub-cp023,3,physiological_features,43,True,regression,3.0,0.6403854,1.0,2.0
sub-cp023_ses-20210628_level-04B_run-004,sub-cp023,3,physiological_features,43,True,regression,4.0,3.6859293,3.6859293,0.3140707015991211
sub-cp023_ses-20210628_level-04B_run-006,sub-cp023,3,physiological_features,43,True,regression,4.0,1.8047718,1.8047718,2.195228219032288
sub-cp023_ses-20210628_level-04B_run-009,sub-cp023,3,physiological_features,43,True,regression,4.0,1.0771251,1.0771251,2.922874927520752
sub-cp024_ses-20210629_level-01B_run-001,sub-cp024,3,physiological_features,43,True,regression,1.0,2.2389424,2.2389424,-1.2389423847198486
sub-cp024_ses-20210629_level-01B_run-007,sub-cp024,3,physiological_features,43,True,regression,1.0,4.6087923,4.0,-3.0
sub-cp024_ses-20210629_level-01B_run-012,sub-cp024,3,physiological_features,43,True,regression,1.0,0.5836096,1.0,0.0
sub-cp024_ses-20210629_level-02B_run-003,sub-cp024,3,physiological_features,43,True,regression,2.0,3.172752,3.172752,-1.1727519035339355
sub-cp024_ses-20210629_level-02B_run-008,sub-cp024,3,physiological_features,43,True,regression,2.0,1.1597275,1.1597275,0.8402725458145142
sub-cp024_ses-20210629_level-02B_run-010,sub-cp024,3,physiological_features,43,True,regression,2.0,2.1430457,2.1430457,-0.1430456638336181
sub-cp024_ses-20210629_level-03B_run-002,sub-cp024,3,physiological_features,43,True,regression,3.0,2.1967885,2.1967885,0.8032114505767822
sub-cp024_ses-20210629_level-03B_run-005,sub-cp024,3,physiological_features,43,True,regression,3.0,2.6937888,2.6937888,0.3062112331390381
sub-cp024_ses-20210629_level-03B_run-011,sub-cp024,3,physiological_features,43,True,regression,3.0,2.5645432,2.5645432,0.4354567527770996
sub-cp024_ses-20210629_level-04B_run-004,sub-cp024,3,physiological_features,43,True,regression,4.0,1.2660931,1.2660931,2.733906865119934
sub-cp024_ses-20210629_level-04B_run-006,sub-cp024,3,physiological_features,43,True,regression,4.0,0.5246968,1.0,3.0
sub-cp024_ses-20210629_level-04B_run-009,sub-cp024,3,physiological_features,43,True,regression,4.0,1.3990197,1.3990197,2.600980281829834
sub-cp025_ses-20210820_level-01B_run-001,sub-cp025,3,physiological_features,43,True,regression,1.0,3.1063132,3.1063132,-2.1063132286071777
sub-cp025_ses-20210820_level-01B_run-007,sub-cp025,3,physiological_features,43,True,regression,1.0,3.6695557,3.6695557,-2.6695556640625
sub-cp025_ses-20210820_level-01B_run-012,sub-cp025,3,physiological_features,43,True,regression,1.0,2.8446405,2.8446405,-1.8446404933929443
sub-cp025_ses-20210820_level-02B_run-003,sub-cp025,3,physiological_features,43,True,regression,2.0,4.3601108,4.0,-2.0
sub-cp025_ses-20210820_level-02B_run-008,sub-cp025,3,physiological_features,43,True,regression,2.0,2.496643,2.496643,-0.49664306640625
sub-cp025_ses-20210820_level-02B_run-010,sub-cp025,3,physiological_features,43,True,regression,2.0,2.4408908,2.4408908,-0.4408907890319824
sub-cp025_ses-20210820_level-03B_run-002,sub-cp025,3,physiological_features,43,True,regression,3.0,3.898273,3.898273,-0.8982729911804199
sub-cp025_ses-20210820_level-03B_run-005,sub-cp025,3,physiological_features,43,True,regression,3.0,3.6693227,3.6693227,-0.6693227291107178
sub-cp025_ses-20210820_level-03B_run-011,sub-cp025,3,physiological_features,43,True,regression,3.0,2.8580375,2.8580375,0.1419625282287597
sub-cp025_ses-20210820_level-04B_run-004,sub-cp025,3,physiological_features,43,True,regression,4.0,3.200326,3.200326,0.7996740341186523
sub-cp025_ses-20210820_level-04B_run-006,sub-cp025,3,physiological_features,43,True,regression,4.0,2.9604578,2.9604578,1.0395421981811523
sub-cp025_ses-20210820_level-04B_run-009,sub-cp025,3,physiological_features,43,True,regression,4.0,4.160431,4.0,0.0
sub-cp037_ses-20210113_level-01B_run-001,sub-cp037,3,physiological_features,43,True,regression,1.0,0.82025576,1.0,0.0
sub-cp037_ses-20210113_level-01B_run-007,sub-cp037,3,physiological_features,43,True,regression,1.0,1.5888288,1.5888288,-0.5888288021087646
sub-cp037_ses-20210113_level-01B_run-012,sub-cp037,3,physiological_features,43,True,regression,1.0,0.6856861,1.0,0.0
sub-cp037_ses-20210113_level-02B_run-003,sub-cp037,3,physiological_features,43,True,regression,2.0,3.6571755,3.6571755,-1.6571755409240725
sub-cp037_ses-20210113_level-02B_run-008,sub-cp037,3,physiological_features,43,True,regression,2.0,1.7994387,1.7994387,0.2005612850189209
sub-cp037_ses-20210113_level-02B_run-010,sub-cp037,3,physiological_features,43,True,regression,2.0,4.226775,4.0,-2.0
sub-cp037_ses-20210113_level-03B_run-002,sub-cp037,3,physiological_features,43,True,regression,3.0,1.7263424,1.7263424,1.2736575603485107
sub-cp037_ses-20210113_level-03B_run-005,sub-cp037,3,physiological_features,43,True,regression,3.0,1.5239587,1.5239587,1.476041316986084
sub-cp037_ses-20210113_level-03B_run-011,sub-cp037,3,physiological_features,43,True,regression,3.0,1.7807629,1.7807629,1.2192370891571045
sub-cp037_ses-20210113_level-04B_run-004,sub-cp037,3,physiological_features,43,True,regression,4.0,1.6073004,1.6073004,2.392699599266052
sub-cp037_ses-20210113_level-04B_run-006,sub-cp037,3,physiological_features,43,True,regression,4.0,1.7224338,1.7224338,2.2775661945343018
sub-cp037_ses-20210113_level-04B_run-009,sub-cp037,3,physiological_features,43,True,regression,4.0,3.8197136,3.8197136,0.1802864074707031
sub-cp003_ses-20210206_level-01B_run-001,sub-cp003,4,physiological_features,43,True,regression,1.0,3.1967697,3.1967697,-2.1967697143554688
sub-cp003_ses-20210206_level-01B_run-007,sub-cp003,4,physiological_features,43,True,regression,1.0,2.5134728,2.5134728,-1.5134727954864502
sub-cp003_ses-20210206_level-01B_run-012,sub-cp003,4,physiological_features,43,True,regression,1.0,2.2481205,2.2481205,-1.2481205463409424
sub-cp003_ses-20210206_level-02B_run-003,sub-cp003,4,physiological_features,43,True,regression,2.0,1.6553421,1.6553421,0.3446578979492187
sub-cp003_ses-20210206_level-02B_run-008,sub-cp003,4,physiological_features,43,True,regression,2.0,1.0550082,1.0550082,0.9449918270111084
sub-cp003_ses-20210206_level-02B_run-010,sub-cp003,4,physiological_features,43,True,regression,2.0,0.90381837,1.0,1.0
sub-cp003_ses-20210206_level-03B_run-002,sub-cp003,4,physiological_features,43,True,regression,3.0,2.6920388,2.6920388,0.3079612255096435
sub-cp003_ses-20210206_level-03B_run-005,sub-cp003,4,physiological_features,43,True,regression,3.0,3.1215627,3.1215627,-0.1215627193450927
sub-cp003_ses-20210206_level-03B_run-011,sub-cp003,4,physiological_features,43,True,regression,3.0,2.1157224,2.1157224,0.8842775821685791
sub-cp003_ses-20210206_level-04B_run-004,sub-cp003,4,physiological_features,43,True,regression,4.0,2.234778,2.234778,1.7652220726013184
sub-cp003_ses-20210206_level-04B_run-006,sub-cp003,4,physiological_features,43,True,regression,4.0,2.4188228,2.4188228,1.5811772346496582
sub-cp003_ses-20210206_level-04B_run-009,sub-cp003,4,physiological_features,43,True,regression,4.0,1.4141936,1.4141936,2.585806369781494
sub-cp006_ses-20210324_level-01B_run-001,sub-cp006,4,physiological_features,43,True,regression,1.0,2.6547873,2.6547873,-1.654787302017212
sub-cp006_ses-20210324_level-01B_run-007,sub-cp006,4,physiological_features,43,True,regression,1.0,4.3732276,4.0,-3.0
sub-cp006_ses-20210324_level-01B_run-012,sub-cp006,4,physiological_features,43,True,regression,1.0,2.9707417,2.9707417,-1.9707417488098145
sub-cp006_ses-20210324_level-02B_run-003,sub-cp006,4,physiological_features,43,True,regression,2.0,1.5779788,1.5779788,0.4220211505889892
sub-cp006_ses-20210324_level-02B_run-008,sub-cp006,4,physiological_features,43,True,regression,2.0,2.8673506,2.8673506,-0.8673505783081055
sub-cp006_ses-20210324_level-02B_run-010,sub-cp006,4,physiological_features,43,True,regression,2.0,2.5509243,2.5509243,-0.5509243011474609
sub-cp006_ses-20210324_level-03B_run-002,sub-cp006,4,physiological_features,43,True,regression,3.0,1.71923,1.71923,1.280769944190979
sub-cp006_ses-20210324_level-03B_run-005,sub-cp006,4,physiological_features,43,True,regression,3.0,1.4684141,1.4684141,1.531585931777954
sub-cp006_ses-20210324_level-03B_run-011,sub-cp006,4,physiological_features,43,True,regression,3.0,3.2629707,3.2629707,-0.2629706859588623
sub-cp006_ses-20210324_level-04B_run-004,sub-cp006,4,physiological_features,43,True,regression,4.0,1.0554634,1.0554634,2.944536566734314
sub-cp006_ses-20210324_level-04B_run-006,sub-cp006,4,physiological_features,43,True,regression,4.0,1.9877744,1.9877744,2.01222562789917
sub-cp006_ses-20210324_level-04B_run-009,sub-cp006,4,physiological_features,43,True,regression,4.0,3.8420272,3.8420272,0.1579728126525879
sub-cp012_ses-20210723_level-01B_run-001,sub-cp012,4,physiological_features,43,True,regression,1.0,1.264551,1.264551,-0.264551043510437
sub-cp012_ses-20210723_level-01B_run-007,sub-cp012,4,physiological_features,43,True,regression,1.0,1.4706588,1.4706588,-0.4706587791442871
sub-cp012_ses-20210723_level-01B_run-012,sub-cp012,4,physiological_features,43,True,regression,1.0,2.7249236,2.7249236,-1.724923610687256
sub-cp012_ses-20210723_level-02B_run-003,sub-cp012,4,physiological_features,43,True,regression,2.0,0.19748378,1.0,1.0
sub-cp012_ses-20210723_level-02B_run-008,sub-cp012,4,physiological_features,43,True,regression,2.0,1.9776678,1.9776678,0.0223321914672851
sub-cp012_ses-20210723_level-02B_run-010,sub-cp012,4,physiological_features,43,True,regression,2.0,2.028255,2.028255,-0.0282549858093261
sub-cp012_ses-20210723_level-03B_run-002,sub-cp012,4,physiological_features,43,True,regression,3.0,2.2639952,2.2639952,0.7360048294067383
sub-cp012_ses-20210723_level-03B_run-005,sub-cp012,4,physiological_features,43,True,regression,3.0,1.3956509,1.3956509,1.604349136352539
sub-cp012_ses-20210723_level-03B_run-011,sub-cp012,4,physiological_features,43,True,regression,3.0,2.7199912,2.7199912,0.2800087928771972
sub-cp012_ses-20210723_level-04B_run-004,sub-cp012,4,physiological_features,43,True,regression,4.0,2.200962,2.200962,1.7990379333496094
sub-cp012_ses-20210723_level-04B_run-006,sub-cp012,4,physiological_features,43,True,regression,4.0,2.0717115,2.0717115,1.928288459777832
sub-cp012_ses-20210723_level-04B_run-009,sub-cp012,4,physiological_features,43,True,regression,4.0,2.1857643,2.1857643,1.8142356872558596
sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,4,physiological_features,43,True,regression,1.0,0.7179712,1.0,0.0
sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,4,physiological_features,43,True,regression,1.0,0.9626795,1.0,0.0
sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,4,physiological_features,43,True,regression,1.0,1.8873979,1.8873979,-0.8873978853225708
sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,4,physiological_features,43,True,regression,2.0,1.5662735,1.5662735,0.4337265491485595
sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,4,physiological_features,43,True,regression,2.0,2.1671906,2.1671906,-0.1671905517578125
sub-cp018_ses-20210709_level-02B_run-010,sub-cp018,4,physiological_features,43,True,regression,2.0,2.6818707,2.6818707,-0.681870698928833
sub-cp018_ses-20210709_level-03B_run-002,sub-cp018,4,physiological_features,43,True,regression,3.0,1.361299,1.361299,1.6387009620666504
sub-cp018_ses-20210709_level-03B_run-005,sub-cp018,4,physiological_features,43,True,regression,3.0,1.1383615,1.1383615,1.8616385459899905
sub-cp018_ses-20210709_level-03B_run-011,sub-cp018,4,physiological_features,43,True,regression,3.0,1.9966037,1.9966037,1.0033962726593018
sub-cp018_ses-20210709_level-04B_run-004,sub-cp018,4,physiological_features,43,True,regression,4.0,2.066912,2.066912,1.9330880641937256
sub-cp018_ses-20210709_level-04B_run-006,sub-cp018,4,physiological_features,43,True,regression,4.0,2.2731662,2.2731662,1.7268338203430176
sub-cp018_ses-20210709_level-04B_run-009,sub-cp018,4,physiological_features,43,True,regression,4.0,2.2281365,2.2281365,1.7718634605407717
sub-cp029_ses-20220119_level-01B_run-001,sub-cp029,4,physiological_features,43,True,regression,1.0,1.3914222,1.3914222,-0.3914221525192261
sub-cp029_ses-20220119_level-01B_run-007,sub-cp029,4,physiological_features,43,True,regression,1.0,0.7562549,1.0,0.0
sub-cp029_ses-20220119_level-01B_run-012,sub-cp029,4,physiological_features,43,True,regression,1.0,1.4668633,1.4668633,-0.4668632745742798
sub-cp029_ses-20220119_level-02B_run-003,sub-cp029,4,physiological_features,43,True,regression,2.0,3.8316581,3.8316581,-1.831658124923706
sub-cp029_ses-20220119_level-02B_run-008,sub-cp029,4,physiological_features,43,True,regression,2.0,2.267653,2.267653,-0.2676529884338379
sub-cp029_ses-20220119_level-02B_run-010,sub-cp029,4,physiological_features,43,True,regression,2.0,2.6111722,2.6111722,-0.6111721992492676
sub-cp029_ses-20220119_level-03B_run-002,sub-cp029,4,physiological_features,43,True,regression,3.0,3.2077172,3.2077172,-0.2077171802520752
sub-cp029_ses-20220119_level-03B_run-005,sub-cp029,4,physiological_features,43,True,regression,3.0,2.2308426,2.2308426,0.7691574096679688
sub-cp029_ses-20220119_level-03B_run-011,sub-cp029,4,physiological_features,43,True,regression,3.0,2.3479052,2.3479052,0.652094841003418
sub-cp029_ses-20220119_level-04B_run-004,sub-cp029,4,physiological_features,43,True,regression,4.0,2.649571,2.649571,1.3504290580749512
sub-cp029_ses-20220119_level-04B_run-006,sub-cp029,4,physiological_features,43,True,regression,4.0,1.1589359,1.1589359,2.841064095497132
sub-cp029_ses-20220119_level-04B_run-009,sub-cp029,4,physiological_features,43,True,regression,4.0,2.929615,2.929615,1.0703849792480469
sub-cp036_ses-20211218_level-01B_run-001,sub-cp036,4,physiological_features,43,True,regression,1.0,3.0734196,3.0734196,-2.073419570922852
sub-cp036_ses-20211218_level-01B_run-007,sub-cp036,4,physiological_features,43,True,regression,1.0,2.4508276,2.4508276,-1.4508275985717771
sub-cp036_ses-20211218_level-01B_run-012,sub-cp036,4,physiological_features,43,True,regression,1.0,2.0230227,2.0230227,-1.0230226516723633
sub-cp036_ses-20211218_level-02B_run-003,sub-cp036,4,physiological_features,43,True,regression,2.0,3.5777204,3.5777204,-1.5777204036712646
sub-cp036_ses-20211218_level-02B_run-008,sub-cp036,4,physiological_features,43,True,regression,2.0,2.6657724,2.6657724,-0.6657724380493164
sub-cp036_ses-20211218_level-02B_run-010,sub-cp036,4,physiological_features,43,True,regression,2.0,2.389535,2.389535,-0.3895349502563476
sub-cp036_ses-20211218_level-03B_run-002,sub-cp036,4,physiological_features,43,True,regression,3.0,3.5493336,3.5493336,-0.5493335723876953
sub-cp036_ses-20211218_level-03B_run-005,sub-cp036,4,physiological_features,43,True,regression,3.0,4.4003463,4.0,-1.0
sub-cp036_ses-20211218_level-03B_run-011,sub-cp036,4,physiological_features,43,True,regression,3.0,2.5785198,2.5785198,0.4214801788330078
sub-cp036_ses-20211218_level-04B_run-004,sub-cp036,4,physiological_features,43,True,regression,4.0,2.579012,2.579012,1.4209880828857422
sub-cp036_ses-20211218_level-04B_run-006,sub-cp036,4,physiological_features,43,True,regression,4.0,5.6300445,4.0,0.0
sub-cp036_ses-20211218_level-04B_run-009,sub-cp036,4,physiological_features,43,True,regression,4.0,3.9278781,3.9278781,0.0721218585968017
sub-cp042_ses-20220111_level-01B_run-001,sub-cp042,4,physiological_features,43,True,regression,1.0,1.022568,1.022568,-0.0225679874420166
sub-cp042_ses-20220111_level-01B_run-007,sub-cp042,4,physiological_features,43,True,regression,1.0,1.3398937,1.3398937,-0.3398936986923218
sub-cp042_ses-20220111_level-01B_run-012,sub-cp042,4,physiological_features,43,True,regression,1.0,3.0195518,3.0195518,-2.0195517539978027
sub-cp042_ses-20220111_level-02B_run-003,sub-cp042,4,physiological_features,43,True,regression,2.0,2.1999984,2.1999984,-0.1999983787536621
sub-cp042_ses-20220111_level-02B_run-008,sub-cp042,4,physiological_features,43,True,regression,2.0,2.926384,2.926384,-0.9263839721679688
sub-cp042_ses-20220111_level-02B_run-010,sub-cp042,4,physiological_features,43,True,regression,2.0,2.5559807,2.5559807,-0.5559806823730469
sub-cp042_ses-20220111_level-03B_run-002,sub-cp042,4,physiological_features,43,True,regression,3.0,2.8253999,2.8253999,0.1746001243591308
sub-cp042_ses-20220111_level-03B_run-005,sub-cp042,4,physiological_features,43,True,regression,3.0,4.725962,4.0,-1.0
sub-cp042_ses-20220111_level-03B_run-011,sub-cp042,4,physiological_features,43,True,regression,3.0,3.3732984,3.3732984,-0.3732984066009521
sub-cp042_ses-20220111_level-04B_run-004,sub-cp042,4,physiological_features,43,True,regression,4.0,2.2285025,2.2285025,1.7714974880218506
sub-cp042_ses-20220111_level-04B_run-006,sub-cp042,4,physiological_features,43,True,regression,4.0,0.9751973,1.0,3.0
sub-cp042_ses-20220111_level-04B_run-009,sub-cp042,4,physiological_features,43,True,regression,4.0,1.831711,1.831711,2.1682889461517334
sub-cp005_ses-20210226_level-01B_run-001,sub-cp005,5,physiological_features,43,True,regression,1.0,2.9606724,2.9606724,-1.960672378540039
sub-cp005_ses-20210226_level-01B_run-007,sub-cp005,5,physiological_features,43,True,regression,1.0,2.8288553,2.8288553,-1.828855276107788
sub-cp005_ses-20210226_level-01B_run-012,sub-cp005,5,physiological_features,43,True,regression,1.0,2.644798,2.644798,-1.6447980403900146
sub-cp005_ses-20210226_level-02B_run-003,sub-cp005,5,physiological_features,43,True,regression,2.0,1.9756655,1.9756655,0.0243345499038696
sub-cp005_ses-20210226_level-02B_run-008,sub-cp005,5,physiological_features,43,True,regression,2.0,3.1716142,3.1716142,-1.171614170074463
sub-cp005_ses-20210226_level-02B_run-010,sub-cp005,5,physiological_features,43,True,regression,2.0,3.2691455,3.2691455,-1.2691454887390137
sub-cp005_ses-20210226_level-03B_run-002,sub-cp005,5,physiological_features,43,True,regression,3.0,2.3580618,2.3580618,0.6419382095336914
sub-cp005_ses-20210226_level-03B_run-005,sub-cp005,5,physiological_features,43,True,regression,3.0,2.4228883,2.4228883,0.5771117210388184
sub-cp005_ses-20210226_level-03B_run-011,sub-cp005,5,physiological_features,43,True,regression,3.0,1.3637036,1.3637036,1.6362963914871216
sub-cp005_ses-20210226_level-04B_run-004,sub-cp005,5,physiological_features,43,True,regression,4.0,3.134541,3.134541,0.8654589653015137
sub-cp005_ses-20210226_level-04B_run-006,sub-cp005,5,physiological_features,43,True,regression,4.0,2.2158263,2.2158263,1.7841737270355225
sub-cp005_ses-20210226_level-04B_run-009,sub-cp005,5,physiological_features,43,True,regression,4.0,3.3305814,3.3305814,0.6694185733795166
sub-cp017_ses-20210521_level-01B_run-001,sub-cp017,5,physiological_features,43,True,regression,1.0,4.1729107,4.0,-3.0
sub-cp017_ses-20210521_level-01B_run-007,sub-cp017,5,physiological_features,43,True,regression,1.0,2.3068557,2.3068557,-1.3068556785583496
sub-cp017_ses-20210521_level-01B_run-012,sub-cp017,5,physiological_features,43,True,regression,1.0,2.2950902,2.2950902,-1.2950901985168457
sub-cp017_ses-20210521_level-02B_run-003,sub-cp017,5,physiological_features,43,True,regression,2.0,0.9080336,1.0,1.0
sub-cp017_ses-20210521_level-02B_run-008,sub-cp017,5,physiological_features,43,True,regression,2.0,2.9885874,2.9885874,-0.9885873794555664
sub-cp017_ses-20210521_level-02B_run-010,sub-cp017,5,physiological_features,43,True,regression,2.0,3.1324308,3.1324308,-1.1324307918548584
sub-cp017_ses-20210521_level-03B_run-002,sub-cp017,5,physiological_features,43,True,regression,3.0,3.9798,3.9798,-0.97979998588562
sub-cp017_ses-20210521_level-03B_run-005,sub-cp017,5,physiological_features,43,True,regression,3.0,1.3617992,1.3617992,1.638200759887695
sub-cp017_ses-20210521_level-03B_run-011,sub-cp017,5,physiological_features,43,True,regression,3.0,3.4838119,3.4838119,-0.4838118553161621
sub-cp017_ses-20210521_level-04B_run-004,sub-cp017,5,physiological_features,43,True,regression,4.0,3.6195552,3.6195552,0.3804447650909424
sub-cp017_ses-20210521_level-04B_run-006,sub-cp017,5,physiological_features,43,True,regression,4.0,3.7340302,3.7340302,0.2659697532653808
sub-cp017_ses-20210521_level-04B_run-009,sub-cp017,5,physiological_features,43,True,regression,4.0,1.4855125,1.4855125,2.5144875049591064
sub-cp022_ses-20210621_level-01B_run-001,sub-cp022,5,physiological_features,43,True,regression,1.0,2.5335069,2.5335069,-1.5335068702697754
sub-cp022_ses-20210621_level-01B_run-007,sub-cp022,5,physiological_features,43,True,regression,1.0,2.9067433,2.9067433,-1.906743288040161
sub-cp022_ses-20210621_level-01B_run-012,sub-cp022,5,physiological_features,43,True,regression,1.0,1.8317459,1.8317459,-0.8317458629608154
sub-cp022_ses-20210621_level-02B_run-003,sub-cp022,5,physiological_features,43,True,regression,2.0,1.4746733,1.4746733,0.5253267288208008
sub-cp022_ses-20210621_level-02B_run-008,sub-cp022,5,physiological_features,43,True,regression,2.0,1.4139414,1.4139414,0.5860586166381836
sub-cp022_ses-20210621_level-02B_run-010,sub-cp022,5,physiological_features,43,True,regression,2.0,2.9480941,2.9480941,-0.948094129562378
sub-cp022_ses-20210621_level-03B_run-002,sub-cp022,5,physiological_features,43,True,regression,3.0,2.0795777,2.0795777,0.9204223155975342
sub-cp022_ses-20210621_level-03B_run-005,sub-cp022,5,physiological_features,43,True,regression,3.0,2.625569,2.625569,0.3744308948516845
sub-cp022_ses-20210621_level-03B_run-011,sub-cp022,5,physiological_features,43,True,regression,3.0,3.0382872,3.0382872,-0.0382871627807617
sub-cp022_ses-20210621_level-04B_run-004,sub-cp022,5,physiological_features,43,True,regression,4.0,3.034934,3.034934,0.9650659561157228
sub-cp022_ses-20210621_level-04B_run-006,sub-cp022,5,physiological_features,43,True,regression,4.0,3.4093165,3.4093165,0.5906834602355957
sub-cp022_ses-20210621_level-04B_run-009,sub-cp022,5,physiological_features,43,True,regression,4.0,4.163557,4.0,0.0
sub-cp028_ses-20211214_level-01B_run-001,sub-cp028,5,physiological_features,43,True,regression,1.0,1.747358,1.747358,-0.747357964515686
sub-cp028_ses-20211214_level-01B_run-007,sub-cp028,5,physiological_features,43,True,regression,1.0,1.6216141,1.6216141,-0.6216140985488892
sub-cp028_ses-20211214_level-01B_run-012,sub-cp028,5,physiological_features,43,True,regression,1.0,0.9247664,1.0,0.0
sub-cp028_ses-20211214_level-02B_run-003,sub-cp028,5,physiological_features,43,True,regression,2.0,1.2818115,1.2818115,0.7181885242462158
sub-cp028_ses-20211214_level-02B_run-008,sub-cp028,5,physiological_features,43,True,regression,2.0,-0.34318542,1.0,1.0
sub-cp028_ses-20211214_level-02B_run-010,sub-cp028,5,physiological_features,43,True,regression,2.0,2.9084597,2.9084597,-0.9084596633911132
sub-cp028_ses-20211214_level-03B_run-002,sub-cp028,5,physiological_features,43,True,regression,3.0,3.9511716,3.9511716,-0.9511716365814208
sub-cp028_ses-20211214_level-03B_run-005,sub-cp028,5,physiological_features,43,True,regression,3.0,0.47016764,1.0,2.0
sub-cp028_ses-20211214_level-03B_run-011,sub-cp028,5,physiological_features,43,True,regression,3.0,-0.5436516,1.0,2.0
sub-cp028_ses-20211214_level-04B_run-004,sub-cp028,5,physiological_features,43,True,regression,4.0,3.9522305,3.9522305,0.047769546508789
sub-cp028_ses-20211214_level-04B_run-006,sub-cp028,5,physiological_features,43,True,regression,4.0,1.2872422,1.2872422,2.7127578258514404
sub-cp028_ses-20211214_level-04B_run-009,sub-cp028,5,physiological_features,43,True,regression,4.0,3.9352057,3.9352057,0.0647943019866943
sub-cp030_ses-20211025_level-01B_run-001,sub-cp030,5,physiological_features,43,True,regression,1.0,3.678184,3.678184,-2.678184032440185
sub-cp030_ses-20211025_level-01B_run-007,sub-cp030,5,physiological_features,43,True,regression,1.0,4.155197,4.0,-3.0
sub-cp030_ses-20211025_level-01B_run-012,sub-cp030,5,physiological_features,43,True,regression,1.0,1.8698276,1.8698276,-0.8698276281356812
sub-cp030_ses-20211025_level-02B_run-003,sub-cp030,5,physiological_features,43,True,regression,2.0,0.3379507,1.0,1.0
sub-cp030_ses-20211025_level-02B_run-008,sub-cp030,5,physiological_features,43,True,regression,2.0,3.070672,3.070672,-1.0706720352172852
sub-cp030_ses-20211025_level-02B_run-010,sub-cp030,5,physiological_features,43,True,regression,2.0,2.9191787,2.9191787,-0.9191787242889404
sub-cp030_ses-20211025_level-03B_run-002,sub-cp030,5,physiological_features,43,True,regression,3.0,3.6604886,3.6604886,-0.6604886054992676
sub-cp030_ses-20211025_level-03B_run-011,sub-cp030,5,physiological_features,43,True,regression,3.0,3.005816,3.005816,-0.0058159828186035
sub-cp030_ses-20211025_level-04B_run-004,sub-cp030,5,physiological_features,43,True,regression,4.0,0.7091856,1.0,3.0
sub-cp030_ses-20211025_level-04B_run-006,sub-cp030,5,physiological_features,43,True,regression,4.0,2.7690368,2.7690368,1.2309632301330566
sub-cp030_ses-20211025_level-04B_run-009,sub-cp030,5,physiological_features,43,True,regression,4.0,3.4784036,3.4784036,0.5215964317321777
sub-cp032_ses-20211105_level-01B_run-001,sub-cp032,5,physiological_features,43,True,regression,1.0,2.7822983,2.7822983,-1.7822983264923096
sub-cp032_ses-20211105_level-01B_run-007,sub-cp032,5,physiological_features,43,True,regression,1.0,1.4927199,1.4927199,-0.4927198886871338
sub-cp032_ses-20211105_level-01B_run-012,sub-cp032,5,physiological_features,43,True,regression,1.0,3.434463,3.434463,-2.4344630241394043
sub-cp032_ses-20211105_level-02B_run-003,sub-cp032,5,physiological_features,43,True,regression,2.0,3.0691729,3.0691729,-1.0691728591918943
sub-cp032_ses-20211105_level-02B_run-008,sub-cp032,5,physiological_features,43,True,regression,2.0,2.6105425,2.6105425,-0.6105425357818604
sub-cp032_ses-20211105_level-02B_run-010,sub-cp032,5,physiological_features,43,True,regression,2.0,3.4485843,3.4485843,-1.4485843181610107
sub-cp032_ses-20211105_level-03B_run-002,sub-cp032,5,physiological_features,43,True,regression,3.0,3.8487806,3.8487806,-0.848780632019043
sub-cp032_ses-20211105_level-03B_run-005,sub-cp032,5,physiological_features,43,True,regression,3.0,3.830333,3.830333,-0.8303329944610596
sub-cp032_ses-20211105_level-03B_run-011,sub-cp032,5,physiological_features,43,True,regression,3.0,2.7958252,2.7958252,0.2041747570037841
sub-cp032_ses-20211105_level-04B_run-004,sub-cp032,5,physiological_features,43,True,regression,4.0,3.1311245,3.1311245,0.8688755035400391
sub-cp032_ses-20211105_level-04B_run-006,sub-cp032,5,physiological_features,43,True,regression,4.0,3.1725197,3.1725197,0.8274803161621094
