run_key,subject_id,outer_fold,target_score,prediction_raw,prediction_bounded,residual_bounded,model,source_path,source_sha256,derived_readonly_reference
sub-cp025_ses-20210820_level-04B_run-006,sub-cp025,3,4.0,4.261107243816642,4.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp025_ses-20210820_level-04B_run-009,sub-cp025,3,4.0,4.153896446106637,4.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp026_ses-20210716_level-01B_run-001,sub-cp026,2,1.0,0.9977166900663293,1.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp026_ses-20210716_level-01B_run-007,sub-cp026,2,1.0,0.9390283985346566,1.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp026_ses-20210716_level-01B_run-012,sub-cp026,2,1.0,0.9766068310446745,1.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp026_ses-20210716_level-02B_run-003,sub-cp026,2,2.0,1.837086623379842,1.837086623379842,0.16291337662015803,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp026_ses-20210716_level-02B_run-008,sub-cp026,2,2.0,1.6958343222725063,1.6958343222725063,0.3041656777274937,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp026_ses-20210716_level-02B_run-010,sub-cp026,2,2.0,1.6879048472001337,1.6879048472001337,0.3120951527998663,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp026_ses-20210716_level-03B_run-002,sub-cp026,2,3.0,3.1883281500117873,3.1883281500117873,-0.18832815001178727,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp026_ses-20210716_level-03B_run-005,sub-cp026,2,3.0,2.807978693262987,2.807978693262987,0.19202130673701312,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp026_ses-20210716_level-03B_run-011,sub-cp026,2,3.0,2.7719199625234436,2.7719199625234436,0.22808003747655636,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp026_ses-20210716_level-04B_run-004,sub-cp026,2,4.0,4.113921161210061,4.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp026_ses-20210716_level-04B_run-006,sub-cp026,2,4.0,3.7385864222926566,3.7385864222926566,0.2614135777073434,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp026_ses-20210716_level-04B_run-009,sub-cp026,2,4.0,4.0035249361512095,4.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp027_ses-20210722_level-01B_run-001,sub-cp027,1,1.0,1.0111749788627113,1.0111749788627113,-0.011174978862711349,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp027_ses-20210722_level-01B_run-007,sub-cp027,1,1.0,1.113406474075988,1.113406474075988,-0.11340647407598792,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp027_ses-20210722_level-01B_run-012,sub-cp027,1,1.0,1.0352213153719336,1.0352213153719336,-0.035221315371933626,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp027_ses-20210722_level-02B_run-003,sub-cp027,1,2.0,2.0354439764415737,2.0354439764415737,-0.03544397644157371,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp027_ses-20210722_level-02B_run-008,sub-cp027,1,2.0,2.056354843028342,2.056354843028342,-0.05635484302834204,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp027_ses-20210722_level-02B_run-010,sub-cp027,1,2.0,2.032776950767915,2.032776950767915,-0.0327769507679152,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp027_ses-20210722_level-03B_run-002,sub-cp027,1,3.0,2.7264244392934236,2.7264244392934236,0.2735755607065764,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp027_ses-20210722_level-03B_run-005,sub-cp027,1,3.0,2.580939431814882,2.580939431814882,0.41906056818511805,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp027_ses-20210722_level-03B_run-011,sub-cp027,1,3.0,2.836113274435102,2.836113274435102,0.16388672556489814,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp027_ses-20210722_level-04B_run-004,sub-cp027,1,4.0,4.100033714707201,4.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp027_ses-20210722_level-04B_run-006,sub-cp027,1,4.0,4.010370306943605,4.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp027_ses-20210722_level-04B_run-009,sub-cp027,1,4.0,4.165146951931508,4.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp028_ses-20211214_level-01B_run-001,sub-cp028,5,1.0,1.3974819751212342,1.3974819751212342,-0.3974819751212342,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp028_ses-20211214_level-01B_run-007,sub-cp028,5,1.0,1.199477518576363,1.199477518576363,-0.1994775185763631,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp028_ses-20211214_level-01B_run-012,sub-cp028,5,1.0,1.2325026566403703,1.2325026566403703,-0.2325026566403703,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp028_ses-20211214_level-02B_run-003,sub-cp028,5,2.0,2.0886871971721397,2.0886871971721397,-0.08868719717213969,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp028_ses-20211214_level-02B_run-008,sub-cp028,5,2.0,1.909702896906343,1.909702896906343,0.09029710309365702,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp028_ses-20211214_level-02B_run-010,sub-cp028,5,2.0,1.4979367538056843,1.4979367538056843,0.5020632461943157,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp028_ses-20211214_level-03B_run-002,sub-cp028,5,3.0,2.881835134788362,2.881835134788362,0.11816486521163805,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp028_ses-20211214_level-03B_run-005,sub-cp028,5,3.0,2.9777165386557845,2.9777165386557845,0.02228346134421555,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp028_ses-20211214_level-03B_run-011,sub-cp028,5,3.0,2.6822866781088943,2.6822866781088943,0.3177133218911057,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp028_ses-20211214_level-04B_run-004,sub-cp028,5,4.0,4.091329822873325,4.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp028_ses-20211214_level-04B_run-006,sub-cp028,5,4.0,3.845523697606633,3.845523697606633,0.15447630239336707,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp028_ses-20211214_level-04B_run-009,sub-cp028,5,4.0,3.7804396549719117,3.7804396549719117,0.2195603450280883,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp029_ses-20220119_level-01B_run-001,sub-cp029,4,1.0,1.310976142930212,1.310976142930212,-0.31097614293021203,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp029_ses-20220119_level-01B_run-007,sub-cp029,4,1.0,1.112763033032485,1.112763033032485,-0.11276303303248492,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp029_ses-20220119_level-01B_run-012,sub-cp029,4,1.0,1.4325023503740733,1.4325023503740733,-0.43250235037407325,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp029_ses-20220119_level-02B_run-003,sub-cp029,4,2.0,1.7396423312758678,1.7396423312758678,0.26035766872413224,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp029_ses-20220119_level-02B_run-008,sub-cp029,4,2.0,1.9571944631408846,1.9571944631408846,0.04280553685911537,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp029_ses-20220119_level-02B_run-010,sub-cp029,4,2.0,1.8308602125113886,1.8308602125113886,0.16913978748861136,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp029_ses-20220119_level-03B_run-002,sub-cp029,4,3.0,2.52597967023357,2.52597967023357,0.47402032976643005,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp029_ses-20220119_level-03B_run-005,sub-cp029,4,3.0,2.9339105484363794,2.9339105484363794,0.06608945156362056,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp029_ses-20220119_level-03B_run-011,sub-cp029,4,3.0,2.8840190140279462,2.8840190140279462,0.11598098597205375,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp029_ses-20220119_level-04B_run-004,sub-cp029,4,4.0,4.229484065830135,4.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp029_ses-20220119_level-04B_run-006,sub-cp029,4,4.0,3.975811951790341,3.975811951790341,0.02418804820965903,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp029_ses-20220119_level-04B_run-009,sub-cp029,4,4.0,4.189588664106576,4.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp030_ses-20211025_level-01B_run-001,sub-cp030,5,1.0,1.4571664493198795,1.4571664493198795,-0.4571664493198795,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp030_ses-20211025_level-01B_run-007,sub-cp030,5,1.0,0.9188574771292887,1.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp030_ses-20211025_level-01B_run-012,sub-cp030,5,1.0,0.6944840699802796,1.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp030_ses-20211025_level-02B_run-003,sub-cp030,5,2.0,1.9551546387572807,1.9551546387572807,0.04484536124271932,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp030_ses-20211025_level-02B_run-008,sub-cp030,5,2.0,1.9846795771441925,1.9846795771441925,0.01532042285580748,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp030_ses-20211025_level-02B_run-010,sub-cp030,5,2.0,1.49798074449668,1.49798074449668,0.50201925550332,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp030_ses-20211025_level-03B_run-002,sub-cp030,5,3.0,2.6833006273776037,2.6833006273776037,0.31669937262239634,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp030_ses-20211025_level-03B_run-011,sub-cp030,5,3.0,3.2200616450001553,3.2200616450001553,-0.22006164500015535,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp030_ses-20211025_level-04B_run-004,sub-cp030,5,4.0,3.220256361717941,3.220256361717941,0.7797436382820591,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp030_ses-20211025_level-04B_run-006,sub-cp030,5,4.0,3.5618025565928293,3.5618025565928293,0.4381974434071707,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp030_ses-20211025_level-04B_run-009,sub-cp030,5,4.0,3.7843199443463518,3.7843199443463518,0.21568005565364823,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp031_ses-20211216_level-01B_run-001,sub-cp031,2,1.0,1.4643154282741824,1.4643154282741824,-0.4643154282741824,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp031_ses-20211216_level-01B_run-007,sub-cp031,2,1.0,0.8072012392152192,1.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp031_ses-20211216_level-02B_run-003,sub-cp031,2,2.0,2.0858876620857996,2.0858876620857996,-0.08588766208579957,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp031_ses-20211216_level-02B_run-008,sub-cp031,2,2.0,1.8812268536518761,1.8812268536518761,0.11877314634812386,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp031_ses-20211216_level-02B_run-010,sub-cp031,2,2.0,1.7078336423736258,1.7078336423736258,0.2921663576263742,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp031_ses-20211216_level-02B_run-012,sub-cp031,2,2.0,0.917586268510217,1.0,1.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp031_ses-20211216_level-03B_run-002,sub-cp031,2,3.0,3.3143401762663203,3.3143401762663203,-0.31434017626632027,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp031_ses-20211216_level-03B_run-005,sub-cp031,2,3.0,2.8555302358057864,2.8555302358057864,0.14446976419421365,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp031_ses-20211216_level-03B_run-011,sub-cp031,2,3.0,2.90760119707151,2.90760119707151,0.09239880292849012,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp031_ses-20211216_level-04B_run-004,sub-cp031,2,4.0,4.233742208020724,4.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp031_ses-20211216_level-04B_run-006,sub-cp031,2,4.0,3.9101859178952596,3.9101859178952596,0.0898140821047404,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp031_ses-20211216_level-04B_run-009,sub-cp031,2,4.0,4.0085195551620085,4.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp032_ses-20211105_level-01B_run-001,sub-cp032,5,1.0,1.785954211601786,1.785954211601786,-0.7859542116017859,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp032_ses-20211105_level-01B_run-007,sub-cp032,5,1.0,1.7664346133878446,1.7664346133878446,-0.7664346133878446,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp032_ses-20211105_level-01B_run-012,sub-cp032,5,1.0,1.4351506412565924,1.4351506412565924,-0.4351506412565924,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp032_ses-20211105_level-02B_run-003,sub-cp032,5,2.0,2.0122263614058142,2.0122263614058142,-0.012226361405814234,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp032_ses-20211105_level-02B_run-008,sub-cp032,5,2.0,2.160742808232655,2.160742808232655,-0.16074280823265497,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp032_ses-20211105_level-02B_run-010,sub-cp032,5,2.0,2.1034575218770053,2.1034575218770053,-0.1034575218770053,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp032_ses-20211105_level-03B_run-002,sub-cp032,5,3.0,2.9556648024506167,2.9556648024506167,0.04433519754938331,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
