run_key,subject_id,outer_fold,variant,dimension,seed,levels,feature_k,target_score,selected_temperature,similarity_prediction_raw,similarity_prediction_bounded
sub-cp009_ses-20210129_level-02B_run-003,sub-cp009,2,onlinehd,10000,42,51,50,2.0,0.05,2.3138665518892583,2.3138665518892583
sub-cp009_ses-20210129_level-02B_run-008,sub-cp009,2,onlinehd,10000,42,51,50,2.0,0.05,2.346778595660151,2.346778595660151
sub-cp009_ses-20210129_level-02B_run-010,sub-cp009,2,onlinehd,10000,42,51,50,2.0,0.05,2.04894649934209,2.04894649934209
sub-cp009_ses-20210129_level-03B_run-002,sub-cp009,2,onlinehd,10000,42,51,50,3.0,0.05,3.038959771810215,3.038959771810215
sub-cp009_ses-20210129_level-03B_run-005,sub-cp009,2,onlinehd,10000,42,51,50,3.0,0.05,2.878108118404855,2.878108118404855
sub-cp009_ses-20210129_level-03B_run-011,sub-cp009,2,onlinehd,10000,42,51,50,3.0,0.05,2.854881258765315,2.854881258765315
sub-cp009_ses-20210129_level-04B_run-004,sub-cp009,2,onlinehd,10000,42,51,50,4.0,0.05,3.814660200513998,3.814660200513998
sub-cp009_ses-20210129_level-04B_run-006,sub-cp009,2,onlinehd,10000,42,51,50,4.0,0.05,3.581263901568802,3.581263901568802
sub-cp009_ses-20210129_level-04B_run-009,sub-cp009,2,onlinehd,10000,42,51,50,4.0,0.05,3.792089482286384,3.792089482286384
sub-cp013_ses-20210319_level-01B_run-001,sub-cp013,2,onlinehd,10000,42,51,50,1.0,0.05,3.1693021158047827,3.1693021158047827
sub-cp013_ses-20210319_level-01B_run-007,sub-cp013,2,onlinehd,10000,42,51,50,1.0,0.05,2.205578945452901,2.205578945452901
sub-cp013_ses-20210319_level-01B_run-012,sub-cp013,2,onlinehd,10000,42,51,50,1.0,0.05,2.244847591042439,2.244847591042439
sub-cp013_ses-20210319_level-02B_run-003,sub-cp013,2,onlinehd,10000,42,51,50,2.0,0.05,3.1673940694848883,3.1673940694848883
sub-cp013_ses-20210319_level-02B_run-008,sub-cp013,2,onlinehd,10000,42,51,50,2.0,0.05,3.473209009857173,3.473209009857173
sub-cp013_ses-20210319_level-02B_run-010,sub-cp013,2,onlinehd,10000,42,51,50,2.0,0.05,2.9030546491132485,2.9030546491132485
sub-cp013_ses-20210319_level-03B_run-002,sub-cp013,2,onlinehd,10000,42,51,50,3.0,0.05,3.15971482996434,3.15971482996434
sub-cp013_ses-20210319_level-03B_run-005,sub-cp013,2,onlinehd,10000,42,51,50,3.0,0.05,3.3639770753920013,3.3639770753920013
sub-cp013_ses-20210319_level-03B_run-011,sub-cp013,2,onlinehd,10000,42,51,50,3.0,0.05,3.4640143144899374,3.4640143144899374
sub-cp013_ses-20210319_level-04B_run-004,sub-cp013,2,onlinehd,10000,42,51,50,4.0,0.05,3.770589282193413,3.770589282193413
sub-cp013_ses-20210319_level-04B_run-006,sub-cp013,2,onlinehd,10000,42,51,50,4.0,0.05,3.867842446442263,3.867842446442263
sub-cp013_ses-20210319_level-04B_run-009,sub-cp013,2,onlinehd,10000,42,51,50,4.0,0.05,3.8036148052739462,3.8036148052739462
sub-cp015_ses-20210504_level-01B_run-001,sub-cp015,2,onlinehd,10000,42,51,50,1.0,0.05,1.187099669610443,1.187099669610443
sub-cp015_ses-20210504_level-01B_run-007,sub-cp015,2,onlinehd,10000,42,51,50,1.0,0.05,1.6790215051511967,1.6790215051511967
sub-cp015_ses-20210504_level-01B_run-012,sub-cp015,2,onlinehd,10000,42,51,50,1.0,0.05,1.4456896130207992,1.4456896130207992
sub-cp015_ses-20210504_level-02B_run-003,sub-cp015,2,onlinehd,10000,42,51,50,2.0,0.05,1.9512548869872512,1.9512548869872512
sub-cp015_ses-20210504_level-02B_run-008,sub-cp015,2,onlinehd,10000,42,51,50,2.0,0.05,2.303058590962411,2.303058590962411
sub-cp015_ses-20210504_level-02B_run-010,sub-cp015,2,onlinehd,10000,42,51,50,2.0,0.05,2.0699068386519808,2.0699068386519808
sub-cp015_ses-20210504_level-03B_run-002,sub-cp015,2,onlinehd,10000,42,51,50,3.0,0.05,2.896011833494206,2.896011833494206
sub-cp015_ses-20210504_level-03B_run-005,sub-cp015,2,onlinehd,10000,42,51,50,3.0,0.05,2.7320021929355773,2.7320021929355773
sub-cp015_ses-20210504_level-03B_run-011,sub-cp015,2,onlinehd,10000,42,51,50,3.0,0.05,2.395962406885244,2.395962406885244
sub-cp015_ses-20210504_level-04B_run-004,sub-cp015,2,onlinehd,10000,42,51,50,4.0,0.05,3.8915794899321514,3.8915794899321514
sub-cp015_ses-20210504_level-04B_run-006,sub-cp015,2,onlinehd,10000,42,51,50,4.0,0.05,3.291156181838017,3.291156181838017
sub-cp015_ses-20210504_level-04B_run-009,sub-cp015,2,onlinehd,10000,42,51,50,4.0,0.05,3.9007788819013207,3.9007788819013207
sub-cp020_ses-20210604_level-01B_run-001,sub-cp020,2,onlinehd,10000,42,51,50,1.0,0.05,1.6740177072814686,1.6740177072814686
sub-cp020_ses-20210604_level-01B_run-007,sub-cp020,2,onlinehd,10000,42,51,50,1.0,0.05,1.9866818956444905,1.9866818956444905
sub-cp020_ses-20210604_level-01B_run-012,sub-cp020,2,onlinehd,10000,42,51,50,1.0,0.05,2.1203575651714384,2.1203575651714384
sub-cp020_ses-20210604_level-02B_run-003,sub-cp020,2,onlinehd,10000,42,51,50,2.0,0.05,2.35359644867541,2.35359644867541
sub-cp020_ses-20210604_level-02B_run-008,sub-cp020,2,onlinehd,10000,42,51,50,2.0,0.05,2.311719858836101,2.311719858836101
sub-cp020_ses-20210604_level-02B_run-010,sub-cp020,2,onlinehd,10000,42,51,50,2.0,0.05,2.382234106919427,2.382234106919427
sub-cp020_ses-20210604_level-03B_run-002,sub-cp020,2,onlinehd,10000,42,51,50,3.0,0.05,3.219476280053893,3.219476280053893
sub-cp020_ses-20210604_level-03B_run-005,sub-cp020,2,onlinehd,10000,42,51,50,3.0,0.05,2.9388383661008914,2.9388383661008914
sub-cp020_ses-20210604_level-03B_run-011,sub-cp020,2,onlinehd,10000,42,51,50,3.0,0.05,3.059791605595519,3.059791605595519
sub-cp020_ses-20210604_level-04B_run-004,sub-cp020,2,onlinehd,10000,42,51,50,4.0,0.05,3.789567108612847,3.789567108612847
sub-cp020_ses-20210604_level-04B_run-006,sub-cp020,2,onlinehd,10000,42,51,50,4.0,0.05,3.882947345015504,3.882947345015504
sub-cp020_ses-20210604_level-04B_run-009,sub-cp020,2,onlinehd,10000,42,51,50,4.0,0.05,3.7874767735850288,3.7874767735850288
sub-cp026_ses-20210716_level-01B_run-001,sub-cp026,2,onlinehd,10000,42,51,50,1.0,0.05,1.2301522248160388,1.2301522248160388
sub-cp026_ses-20210716_level-01B_run-007,sub-cp026,2,onlinehd,10000,42,51,50,1.0,0.05,1.2123427721537352,1.2123427721537352
sub-cp026_ses-20210716_level-01B_run-012,sub-cp026,2,onlinehd,10000,42,51,50,1.0,0.05,1.1354408754026823,1.1354408754026823
sub-cp026_ses-20210716_level-02B_run-003,sub-cp026,2,onlinehd,10000,42,51,50,2.0,0.05,2.2335764028175347,2.2335764028175347
sub-cp026_ses-20210716_level-02B_run-008,sub-cp026,2,onlinehd,10000,42,51,50,2.0,0.05,1.626346244967387,1.626346244967387
sub-cp026_ses-20210716_level-02B_run-010,sub-cp026,2,onlinehd,10000,42,51,50,2.0,0.05,2.0348128624855915,2.0348128624855915
sub-cp026_ses-20210716_level-03B_run-002,sub-cp026,2,onlinehd,10000,42,51,50,3.0,0.05,2.9560376767978944,2.9560376767978944
sub-cp026_ses-20210716_level-03B_run-005,sub-cp026,2,onlinehd,10000,42,51,50,3.0,0.05,2.954654399646305,2.954654399646305
sub-cp026_ses-20210716_level-03B_run-011,sub-cp026,2,onlinehd,10000,42,51,50,3.0,0.05,2.9060608924368525,2.9060608924368525
sub-cp026_ses-20210716_level-04B_run-004,sub-cp026,2,onlinehd,10000,42,51,50,4.0,0.05,3.892189191827261,3.892189191827261
sub-cp026_ses-20210716_level-04B_run-006,sub-cp026,2,onlinehd,10000,42,51,50,4.0,0.05,3.866962091531573,3.866962091531573
sub-cp026_ses-20210716_level-04B_run-009,sub-cp026,2,onlinehd,10000,42,51,50,4.0,0.05,3.8425600652328153,3.8425600652328153
sub-cp031_ses-20211216_level-01B_run-001,sub-cp031,2,onlinehd,10000,42,51,50,1.0,0.05,1.533803244149066,1.533803244149066
sub-cp031_ses-20211216_level-01B_run-007,sub-cp031,2,onlinehd,10000,42,51,50,1.0,0.05,1.2579212353809184,1.2579212353809184
sub-cp031_ses-20211216_level-02B_run-003,sub-cp031,2,onlinehd,10000,42,51,50,2.0,0.05,2.3613231881386185,2.3613231881386185
sub-cp031_ses-20211216_level-02B_run-008,sub-cp031,2,onlinehd,10000,42,51,50,2.0,0.05,2.063265790775392,2.063265790775392
sub-cp031_ses-20211216_level-02B_run-010,sub-cp031,2,onlinehd,10000,42,51,50,2.0,0.05,2.286741346547889,2.286741346547889
sub-cp031_ses-20211216_level-02B_run-012,sub-cp031,2,onlinehd,10000,42,51,50,2.0,0.05,1.2665572141134052,1.2665572141134052
sub-cp031_ses-20211216_level-03B_run-002,sub-cp031,2,onlinehd,10000,42,51,50,3.0,0.05,2.9602970751997497,2.9602970751997497
sub-cp031_ses-20211216_level-03B_run-005,sub-cp031,2,onlinehd,10000,42,51,50,3.0,0.05,2.9522429375471018,2.9522429375471018
sub-cp031_ses-20211216_level-03B_run-011,sub-cp031,2,onlinehd,10000,42,51,50,3.0,0.05,2.9393310505713863,2.9393310505713863
sub-cp031_ses-20211216_level-04B_run-004,sub-cp031,2,onlinehd,10000,42,51,50,4.0,0.05,3.938133396686097,3.938133396686097
sub-cp031_ses-20211216_level-04B_run-006,sub-cp031,2,onlinehd,10000,42,51,50,4.0,0.05,3.844630400715082,3.844630400715082
sub-cp031_ses-20211216_level-04B_run-009,sub-cp031,2,onlinehd,10000,42,51,50,4.0,0.05,3.9056246674611454,3.9056246674611454
sub-cp038_ses-20220112_level-01B_run-001,sub-cp038,2,onlinehd,10000,42,51,50,1.0,0.05,1.8959803072595711,1.8959803072595711
sub-cp038_ses-20220112_level-01B_run-007,sub-cp038,2,onlinehd,10000,42,51,50,1.0,0.05,1.6116783545407711,1.6116783545407711
sub-cp038_ses-20220112_level-01B_run-012,sub-cp038,2,onlinehd,10000,42,51,50,1.0,0.05,1.7251495320702444,1.7251495320702444
sub-cp038_ses-20220112_level-02B_run-003,sub-cp038,2,onlinehd,10000,42,51,50,2.0,0.05,1.6199878174481182,1.6199878174481182
sub-cp038_ses-20220112_level-02B_run-008,sub-cp038,2,onlinehd,10000,42,51,50,2.0,0.05,1.463379282337413,1.463379282337413
sub-cp038_ses-20220112_level-02B_run-010,sub-cp038,2,onlinehd,10000,42,51,50,2.0,0.05,1.6294109455262826,1.6294109455262826
sub-cp038_ses-20220112_level-03B_run-002,sub-cp038,2,onlinehd,10000,42,51,50,3.0,0.05,2.947853493017078,2.947853493017078
sub-cp038_ses-20220112_level-03B_run-005,sub-cp038,2,onlinehd,10000,42,51,50,3.0,0.05,2.857537259216674,2.857537259216674
sub-cp038_ses-20220112_level-03B_run-011,sub-cp038,2,onlinehd,10000,42,51,50,3.0,0.05,2.91815152243352,2.91815152243352
sub-cp038_ses-20220112_level-04B_run-004,sub-cp038,2,onlinehd,10000,42,51,50,4.0,0.05,3.6616323178353634,3.6616323178353634
sub-cp038_ses-20220112_level-04B_run-006,sub-cp038,2,onlinehd,10000,42,51,50,4.0,0.05,3.876320667142323,3.876320667142323
sub-cp038_ses-20220112_level-04B_run-009,sub-cp038,2,onlinehd,10000,42,51,50,4.0,0.05,3.563144822526658,3.563144822526658
sub-cp008_ses-20210503_level-01B_run-001,sub-cp008,3,onlinehd,10000,42,51,50,1.0,0.05,2.0629792648180536,2.0629792648180536
sub-cp008_ses-20210503_level-01B_run-007,sub-cp008,3,onlinehd,10000,42,51,50,1.0,0.05,1.971551681923566,1.971551681923566
sub-cp008_ses-20210503_level-01B_run-012,sub-cp008,3,onlinehd,10000,42,51,50,1.0,0.05,1.980530574970168,1.980530574970168
sub-cp008_ses-20210503_level-02B_run-003,sub-cp008,3,onlinehd,10000,42,51,50,2.0,0.05,2.01546618570611,2.01546618570611
sub-cp008_ses-20210503_level-02B_run-008,sub-cp008,3,onlinehd,10000,42,51,50,2.0,0.05,2.0244521123637407,2.0244521123637407
sub-cp008_ses-20210503_level-02B_run-010,sub-cp008,3,onlinehd,10000,42,51,50,2.0,0.05,2.00338491367678,2.00338491367678
sub-cp008_ses-20210503_level-03B_run-002,sub-cp008,3,onlinehd,10000,42,51,50,3.0,0.05,2.1829550567688454,2.1829550567688454
sub-cp008_ses-20210503_level-03B_run-005,sub-cp008,3,onlinehd,10000,42,51,50,3.0,0.05,2.2521607116097417,2.2521607116097417
sub-cp008_ses-20210503_level-03B_run-011,sub-cp008,3,onlinehd,10000,42,51,50,3.0,0.05,2.1205127023337624,2.1205127023337624
sub-cp008_ses-20210503_level-04B_run-004,sub-cp008,3,onlinehd,10000,42,51,50,4.0,0.05,3.7060276897126574,3.7060276897126574
sub-cp008_ses-20210503_level-04B_run-006,sub-cp008,3,onlinehd,10000,42,51,50,4.0,0.05,3.7656031456655503,3.7656031456655503
sub-cp008_ses-20210503_level-04B_run-009,sub-cp008,3,onlinehd,10000,42,51,50,4.0,0.05,3.830025756526148,3.830025756526148
sub-cp014_ses-20211112_level-01B_run-001,sub-cp014,3,onlinehd,10000,42,51,50,1.0,0.05,1.9724359657397368,1.9724359657397368
sub-cp014_ses-20211112_level-01B_run-007,sub-cp014,3,onlinehd,10000,42,51,50,1.0,0.05,1.97074262988141,1.97074262988141
sub-cp014_ses-20211112_level-01B_run-012,sub-cp014,3,onlinehd,10000,42,51,50,1.0,0.05,1.936106163699164,1.936106163699164
sub-cp014_ses-20211112_level-02B_run-003,sub-cp014,3,onlinehd,10000,42,51,50,2.0,0.05,2.0067813100047927,2.0067813100047927
sub-cp014_ses-20211112_level-02B_run-008,sub-cp014,3,onlinehd,10000,42,51,50,2.0,0.05,2.019550973105992,2.019550973105992
sub-cp014_ses-20211112_level-02B_run-010,sub-cp014,3,onlinehd,10000,42,51,50,2.0,0.05,2.0091653204133024,2.0091653204133024
sub-cp014_ses-20211112_level-03B_run-002,sub-cp014,3,onlinehd,10000,42,51,50,3.0,0.05,2.118624405267908,2.118624405267908
sub-cp014_ses-20211112_level-03B_run-005,sub-cp014,3,onlinehd,10000,42,51,50,3.0,0.05,2.2187300301235027,2.2187300301235027
sub-cp014_ses-20211112_level-03B_run-011,sub-cp014,3,onlinehd,10000,42,51,50,3.0,0.05,2.216573033159311,2.216573033159311
sub-cp014_ses-20211112_level-04B_run-004,sub-cp014,3,onlinehd,10000,42,51,50,4.0,0.05,3.510664032317865,3.510664032317865
sub-cp014_ses-20211112_level-04B_run-006,sub-cp014,3,onlinehd,10000,42,51,50,4.0,0.05,3.7514319334806383,3.7514319334806383
sub-cp014_ses-20211112_level-04B_run-009,sub-cp014,3,onlinehd,10000,42,51,50,4.0,0.05,3.694198424556941,3.694198424556941
sub-cp019_ses-20210625_level-01B_run-001,sub-cp019,3,onlinehd,10000,42,51,50,1.0,0.05,2.024810506600969,2.024810506600969
sub-cp019_ses-20210625_level-01B_run-007,sub-cp019,3,onlinehd,10000,42,51,50,1.0,0.05,1.9671677748332748,1.9671677748332748
sub-cp019_ses-20210625_level-01B_run-012,sub-cp019,3,onlinehd,10000,42,51,50,1.0,0.05,1.995669696503424,1.995669696503424
sub-cp019_ses-20210625_level-02B_run-003,sub-cp019,3,onlinehd,10000,42,51,50,2.0,0.05,2.018457332950394,2.018457332950394
sub-cp019_ses-20210625_level-02B_run-008,sub-cp019,3,onlinehd,10000,42,51,50,2.0,0.05,2.0107444204568994,2.0107444204568994
sub-cp019_ses-20210625_level-02B_run-010,sub-cp019,3,onlinehd,10000,42,51,50,2.0,0.05,2.0073876518154625,2.0073876518154625
sub-cp019_ses-20210625_level-03B_run-002,sub-cp019,3,onlinehd,10000,42,51,50,3.0,0.05,2.349494924765668,2.349494924765668
sub-cp019_ses-20210625_level-03B_run-005,sub-cp019,3,onlinehd,10000,42,51,50,3.0,0.05,2.1184579986255216,2.1184579986255216
sub-cp019_ses-20210625_level-03B_run-011,sub-cp019,3,onlinehd,10000,42,51,50,3.0,0.05,2.1906770352324094,2.1906770352324094
sub-cp019_ses-20210625_level-04B_run-004,sub-cp019,3,onlinehd,10000,42,51,50,4.0,0.05,3.832981625536299,3.832981625536299
sub-cp019_ses-20210625_level-04B_run-006,sub-cp019,3,onlinehd,10000,42,51,50,4.0,0.05,3.836787328330552,3.836787328330552
sub-cp019_ses-20210625_level-04B_run-009,sub-cp019,3,onlinehd,10000,42,51,50,4.0,0.05,3.878136478720037,3.878136478720037
sub-cp023_ses-20210628_level-01B_run-001,sub-cp023,3,onlinehd,10000,42,51,50,1.0,0.05,1.9991666452084995,1.9991666452084995
sub-cp023_ses-20210628_level-01B_run-007,sub-cp023,3,onlinehd,10000,42,51,50,1.0,0.05,2.052111922444448,2.052111922444448
sub-cp023_ses-20210628_level-01B_run-012,sub-cp023,3,onlinehd,10000,42,51,50,1.0,0.05,2.2923899482517345,2.2923899482517345
sub-cp023_ses-20210628_level-02B_run-003,sub-cp023,3,onlinehd,10000,42,51,50,2.0,0.05,2.1298340482083704,2.1298340482083704
sub-cp023_ses-20210628_level-02B_run-008,sub-cp023,3,onlinehd,10000,42,51,50,2.0,0.05,2.0140151478314645,2.0140151478314645
sub-cp023_ses-20210628_level-02B_run-010,sub-cp023,3,onlinehd,10000,42,51,50,2.0,0.05,2.051756371054813,2.051756371054813
sub-cp023_ses-20210628_level-03B_run-002,sub-cp023,3,onlinehd,10000,42,51,50,3.0,0.05,2.0708832741862064,2.0708832741862064
sub-cp023_ses-20210628_level-03B_run-005,sub-cp023,3,onlinehd,10000,42,51,50,3.0,0.05,2.7331478539467984,2.7331478539467984
sub-cp023_ses-20210628_level-03B_run-011,sub-cp023,3,onlinehd,10000,42,51,50,3.0,0.05,2.050516428155838,2.050516428155838
sub-cp023_ses-20210628_level-04B_run-004,sub-cp023,3,onlinehd,10000,42,51,50,4.0,0.05,3.917001033153155,3.917001033153155
sub-cp023_ses-20210628_level-04B_run-006,sub-cp023,3,onlinehd,10000,42,51,50,4.0,0.05,3.799978619217733,3.799978619217733
sub-cp023_ses-20210628_level-04B_run-009,sub-cp023,3,onlinehd,10000,42,51,50,4.0,0.05,3.831034980337577,3.831034980337577
sub-cp024_ses-20210629_level-01B_run-001,sub-cp024,3,onlinehd,10000,42,51,50,1.0,0.05,2.0542170118896568,2.0542170118896568
sub-cp024_ses-20210629_level-01B_run-007,sub-cp024,3,onlinehd,10000,42,51,50,1.0,0.05,2.10343642629314,2.10343642629314
sub-cp024_ses-20210629_level-01B_run-012,sub-cp024,3,onlinehd,10000,42,51,50,1.0,0.05,2.0372378272442924,2.0372378272442924
sub-cp024_ses-20210629_level-02B_run-003,sub-cp024,3,onlinehd,10000,42,51,50,2.0,0.05,2.0326453682410337,2.0326453682410337
sub-cp024_ses-20210629_level-02B_run-008,sub-cp024,3,onlinehd,10000,42,51,50,2.0,0.05,2.0837667754525686,2.0837667754525686
sub-cp024_ses-20210629_level-02B_run-010,sub-cp024,3,onlinehd,10000,42,51,50,2.0,0.05,2.061856631300772,2.061856631300772
sub-cp024_ses-20210629_level-03B_run-002,sub-cp024,3,onlinehd,10000,42,51,50,3.0,0.05,2.846187952323124,2.846187952323124
sub-cp024_ses-20210629_level-03B_run-005,sub-cp024,3,onlinehd,10000,42,51,50,3.0,0.05,2.178811873611164,2.178811873611164
sub-cp024_ses-20210629_level-03B_run-011,sub-cp024,3,onlinehd,10000,42,51,50,3.0,0.05,2.5069885598875308,2.5069885598875308
sub-cp024_ses-20210629_level-04B_run-004,sub-cp024,3,onlinehd,10000,42,51,50,4.0,0.05,3.021805990751574,3.021805990751574
sub-cp024_ses-20210629_level-04B_run-006,sub-cp024,3,onlinehd,10000,42,51,50,4.0,0.05,3.597522165368106,3.597522165368106
sub-cp024_ses-20210629_level-04B_run-009,sub-cp024,3,onlinehd,10000,42,51,50,4.0,0.05,3.203036339294369,3.203036339294369
sub-cp025_ses-20210820_level-01B_run-001,sub-cp025,3,onlinehd,10000,42,51,50,1.0,0.05,2.0296624238689445,2.0296624238689445
sub-cp025_ses-20210820_level-01B_run-007,sub-cp025,3,onlinehd,10000,42,51,50,1.0,0.05,1.8409746472025763,1.8409746472025763
sub-cp025_ses-20210820_level-01B_run-012,sub-cp025,3,onlinehd,10000,42,51,50,1.0,0.05,2.0782908204643302,2.0782908204643302
sub-cp025_ses-20210820_level-02B_run-003,sub-cp025,3,onlinehd,10000,42,51,50,2.0,0.05,2.013651645220178,2.013651645220178
sub-cp025_ses-20210820_level-02B_run-008,sub-cp025,3,onlinehd,10000,42,51,50,2.0,0.05,2.004908307555984,2.004908307555984
sub-cp025_ses-20210820_level-02B_run-010,sub-cp025,3,onlinehd,10000,42,51,50,2.0,0.05,2.0012889777587595,2.0012889777587595
sub-cp025_ses-20210820_level-03B_run-002,sub-cp025,3,onlinehd,10000,42,51,50,3.0,0.05,2.090587485854807,2.090587485854807
sub-cp025_ses-20210820_level-03B_run-005,sub-cp025,3,onlinehd,10000,42,51,50,3.0,0.05,2.11027519997418,2.11027519997418
sub-cp025_ses-20210820_level-03B_run-011,sub-cp025,3,onlinehd,10000,42,51,50,3.0,0.05,2.098225984382056,2.098225984382056
sub-cp025_ses-20210820_level-04B_run-004,sub-cp025,3,onlinehd,10000,42,51,50,4.0,0.05,3.8866424049875623,3.8866424049875623
sub-cp025_ses-20210820_level-04B_run-006,sub-cp025,3,onlinehd,10000,42,51,50,4.0,0.05,3.822602599295775,3.822602599295775
sub-cp025_ses-20210820_level-04B_run-009,sub-cp025,3,onlinehd,10000,42,51,50,4.0,0.05,3.863491780139385,3.863491780139385
sub-cp037_ses-20210113_level-01B_run-001,sub-cp037,3,onlinehd,10000,42,51,50,1.0,0.05,2.057090020526639,2.057090020526639
sub-cp037_ses-20210113_level-01B_run-007,sub-cp037,3,onlinehd,10000,42,51,50,1.0,0.05,1.9782752435991184,1.9782752435991184
sub-cp037_ses-20210113_level-01B_run-012,sub-cp037,3,onlinehd,10000,42,51,50,1.0,0.05,1.967430559504592,1.967430559504592
sub-cp037_ses-20210113_level-02B_run-003,sub-cp037,3,onlinehd,10000,42,51,50,2.0,0.05,2.0284348338242983,2.0284348338242983
sub-cp037_ses-20210113_level-02B_run-008,sub-cp037,3,onlinehd,10000,42,51,50,2.0,0.05,2.077946997393638,2.077946997393638
sub-cp037_ses-20210113_level-02B_run-010,sub-cp037,3,onlinehd,10000,42,51,50,2.0,0.05,2.013929421490324,2.013929421490324
sub-cp037_ses-20210113_level-03B_run-002,sub-cp037,3,onlinehd,10000,42,51,50,3.0,0.05,2.158384962889601,2.158384962889601
sub-cp037_ses-20210113_level-03B_run-005,sub-cp037,3,onlinehd,10000,42,51,50,3.0,0.05,2.178660997039326,2.178660997039326
sub-cp037_ses-20210113_level-03B_run-011,sub-cp037,3,onlinehd,10000,42,51,50,3.0,0.05,2.183336475953382,2.183336475953382
sub-cp037_ses-20210113_level-04B_run-004,sub-cp037,3,onlinehd,10000,42,51,50,4.0,0.05,3.8631723882812494,3.8631723882812494
sub-cp037_ses-20210113_level-04B_run-006,sub-cp037,3,onlinehd,10000,42,51,50,4.0,0.05,3.845791829761596,3.845791829761596
sub-cp037_ses-20210113_level-04B_run-009,sub-cp037,3,onlinehd,10000,42,51,50,4.0,0.05,3.87109385712362,3.87109385712362
sub-cp003_ses-20210206_level-01B_run-001,sub-cp003,4,onlinehd,10000,42,51,50,1.0,0.05,1.1936429033243534,1.1936429033243534
sub-cp003_ses-20210206_level-01B_run-007,sub-cp003,4,onlinehd,10000,42,51,50,1.0,0.05,1.6798903348522711,1.6798903348522711
sub-cp003_ses-20210206_level-01B_run-012,sub-cp003,4,onlinehd,10000,42,51,50,1.0,0.05,1.2685999881723369,1.2685999881723369
sub-cp003_ses-20210206_level-02B_run-003,sub-cp003,4,onlinehd,10000,42,51,50,2.0,0.05,2.854544725385308,2.854544725385308
sub-cp003_ses-20210206_level-02B_run-008,sub-cp003,4,onlinehd,10000,42,51,50,2.0,0.05,2.802906282363349,2.802906282363349
sub-cp003_ses-20210206_level-02B_run-010,sub-cp003,4,onlinehd,10000,42,51,50,2.0,0.05,2.782264430118403,2.782264430118403
sub-cp003_ses-20210206_level-03B_run-002,sub-cp003,4,onlinehd,10000,42,51,50,3.0,0.05,2.9735098874164,2.9735098874164
sub-cp003_ses-20210206_level-03B_run-005,sub-cp003,4,onlinehd,10000,42,51,50,3.0,0.05,2.97898925528194,2.97898925528194
sub-cp003_ses-20210206_level-03B_run-011,sub-cp003,4,onlinehd,10000,42,51,50,3.0,0.05,2.982422477134681,2.982422477134681
sub-cp003_ses-20210206_level-04B_run-004,sub-cp003,4,onlinehd,10000,42,51,50,4.0,0.05,3.475024574417583,3.475024574417583
sub-cp003_ses-20210206_level-04B_run-006,sub-cp003,4,onlinehd,10000,42,51,50,4.0,0.05,3.6590457818867455,3.6590457818867455
sub-cp003_ses-20210206_level-04B_run-009,sub-cp003,4,onlinehd,10000,42,51,50,4.0,0.05,3.657628815927958,3.657628815927958
sub-cp006_ses-20210324_level-01B_run-001,sub-cp006,4,onlinehd,10000,42,51,50,1.0,0.05,1.5704384283543475,1.5704384283543475
sub-cp006_ses-20210324_level-01B_run-007,sub-cp006,4,onlinehd,10000,42,51,50,1.0,0.05,1.6439672816080624,1.6439672816080624
sub-cp006_ses-20210324_level-01B_run-012,sub-cp006,4,onlinehd,10000,42,51,50,1.0,0.05,1.4944273519348688,1.4944273519348688
sub-cp006_ses-20210324_level-02B_run-003,sub-cp006,4,onlinehd,10000,42,51,50,2.0,0.05,2.552308189760664,2.552308189760664
sub-cp006_ses-20210324_level-02B_run-008,sub-cp006,4,onlinehd,10000,42,51,50,2.0,0.05,2.776005320042371,2.776005320042371
sub-cp006_ses-20210324_level-02B_run-010,sub-cp006,4,onlinehd,10000,42,51,50,2.0,0.05,2.178727473959943,2.178727473959943
sub-cp006_ses-20210324_level-03B_run-002,sub-cp006,4,onlinehd,10000,42,51,50,3.0,0.05,2.968213429243277,2.968213429243277
sub-cp006_ses-20210324_level-03B_run-005,sub-cp006,4,onlinehd,10000,42,51,50,3.0,0.05,2.9252364311024093,2.9252364311024093
sub-cp006_ses-20210324_level-03B_run-011,sub-cp006,4,onlinehd,10000,42,51,50,3.0,0.05,2.927858001131627,2.927858001131627
sub-cp006_ses-20210324_level-04B_run-004,sub-cp006,4,onlinehd,10000,42,51,50,4.0,0.05,3.693854579246337,3.693854579246337
sub-cp006_ses-20210324_level-04B_run-006,sub-cp006,4,onlinehd,10000,42,51,50,4.0,0.05,3.396839490542954,3.396839490542954
sub-cp006_ses-20210324_level-04B_run-009,sub-cp006,4,onlinehd,10000,42,51,50,4.0,0.05,3.3872024859985514,3.3872024859985514
sub-cp012_ses-20210723_level-01B_run-001,sub-cp012,4,onlinehd,10000,42,51,50,1.0,0.05,1.9607156761549067,1.9607156761549067
sub-cp012_ses-20210723_level-01B_run-007,sub-cp012,4,onlinehd,10000,42,51,50,1.0,0.05,1.3280226747209125,1.3280226747209125
sub-cp012_ses-20210723_level-01B_run-012,sub-cp012,4,onlinehd,10000,42,51,50,1.0,0.05,1.2018181437150333,1.2018181437150333
sub-cp012_ses-20210723_level-02B_run-003,sub-cp012,4,onlinehd,10000,42,51,50,2.0,0.05,2.915836922888576,2.915836922888576
