run_key,subject_id,source_raw_rows,aggregation,seed_count,seeds,y_true,class_score_0,class_score_1,class_score_2,class_score_3,y_pred,outer_fold,target_class,target_score,difficulty_level,protocol,condition,model_key,task,reference_policy,canonical_key,source_phase,source_path,source_sha256,y_pred_raw,y_pred_bounded,clipped
sub-cp014_ses-20211112_level-02B_run-003,sub-cp014,1,CANONICAL_FROZEN_PREDICTION,1,canonical,2.0,,,,,,3,1,2.0,2,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp014_ses-20211112_level-02B_run-003,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,1.9807497783159085,1.9807497783159085,False
sub-cp014_ses-20211112_level-02B_run-008,sub-cp014,1,CANONICAL_FROZEN_PREDICTION,1,canonical,2.0,,,,,,3,1,2.0,2,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp014_ses-20211112_level-02B_run-008,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,1.973287045640136,1.973287045640136,False
sub-cp014_ses-20211112_level-02B_run-010,sub-cp014,1,CANONICAL_FROZEN_PREDICTION,1,canonical,2.0,,,,,,3,1,2.0,2,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp014_ses-20211112_level-02B_run-010,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,1.976612355276546,1.976612355276546,False
sub-cp014_ses-20211112_level-03B_run-002,sub-cp014,1,CANONICAL_FROZEN_PREDICTION,1,canonical,3.0,,,,,,3,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp014_ses-20211112_level-03B_run-002,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,2.9804405050345792,2.9804405050345792,False
sub-cp014_ses-20211112_level-03B_run-005,sub-cp014,1,CANONICAL_FROZEN_PREDICTION,1,canonical,3.0,,,,,,3,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp014_ses-20211112_level-03B_run-005,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,3.006481476193287,3.006481476193287,False
sub-cp014_ses-20211112_level-03B_run-011,sub-cp014,1,CANONICAL_FROZEN_PREDICTION,1,canonical,3.0,,,,,,3,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp014_ses-20211112_level-03B_run-011,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,2.9980665048408515,2.9980665048408515,False
sub-cp014_ses-20211112_level-04B_run-004,sub-cp014,1,CANONICAL_FROZEN_PREDICTION,1,canonical,4.0,,,,,,3,3,4.0,4,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp014_ses-20211112_level-04B_run-004,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,3.941597008496159,3.941597008496159,False
sub-cp014_ses-20211112_level-04B_run-006,sub-cp014,1,CANONICAL_FROZEN_PREDICTION,1,canonical,4.0,,,,,,3,3,4.0,4,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp014_ses-20211112_level-04B_run-006,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,3.9602791166016855,3.9602791166016855,False
sub-cp014_ses-20211112_level-04B_run-009,sub-cp014,1,CANONICAL_FROZEN_PREDICTION,1,canonical,4.0,,,,,,3,3,4.0,4,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp014_ses-20211112_level-04B_run-009,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,3.642586492807712,3.642586492807712,False
sub-cp019_ses-20210625_level-01B_run-001,sub-cp019,1,CANONICAL_FROZEN_PREDICTION,1,canonical,1.0,,,,,,3,0,1.0,1,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp019_ses-20210625_level-01B_run-001,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,1.0458247019056062,1.0458247019056062,False
sub-cp019_ses-20210625_level-01B_run-007,sub-cp019,1,CANONICAL_FROZEN_PREDICTION,1,canonical,1.0,,,,,,3,0,1.0,1,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp019_ses-20210625_level-01B_run-007,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,0.9678229370426638,1.0,True
sub-cp019_ses-20210625_level-01B_run-012,sub-cp019,1,CANONICAL_FROZEN_PREDICTION,1,canonical,1.0,,,,,,3,0,1.0,1,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp019_ses-20210625_level-01B_run-012,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,1.0796395586558138,1.0796395586558138,False
sub-cp019_ses-20210625_level-02B_run-003,sub-cp019,1,CANONICAL_FROZEN_PREDICTION,1,canonical,2.0,,,,,,3,1,2.0,2,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp019_ses-20210625_level-02B_run-003,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,1.9669552809073545,1.9669552809073545,False
sub-cp019_ses-20210625_level-02B_run-008,sub-cp019,1,CANONICAL_FROZEN_PREDICTION,1,canonical,2.0,,,,,,3,1,2.0,2,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp019_ses-20210625_level-02B_run-008,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,1.978529476600376,1.978529476600376,False
sub-cp019_ses-20210625_level-02B_run-010,sub-cp019,1,CANONICAL_FROZEN_PREDICTION,1,canonical,2.0,,,,,,3,1,2.0,2,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp019_ses-20210625_level-02B_run-010,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,1.9678890421645383,1.9678890421645383,False
sub-cp019_ses-20210625_level-03B_run-002,sub-cp019,1,CANONICAL_FROZEN_PREDICTION,1,canonical,3.0,,,,,,3,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp019_ses-20210625_level-03B_run-002,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,3.042934186809853,3.042934186809853,False
sub-cp019_ses-20210625_level-03B_run-005,sub-cp019,1,CANONICAL_FROZEN_PREDICTION,1,canonical,3.0,,,,,,3,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp019_ses-20210625_level-03B_run-005,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,2.9490856933499923,2.9490856933499923,False
sub-cp019_ses-20210625_level-03B_run-011,sub-cp019,1,CANONICAL_FROZEN_PREDICTION,1,canonical,3.0,,,,,,3,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp019_ses-20210625_level-03B_run-011,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,2.972624310824885,2.972624310824885,False
sub-cp019_ses-20210625_level-04B_run-004,sub-cp019,1,CANONICAL_FROZEN_PREDICTION,1,canonical,4.0,,,,,,3,3,4.0,4,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp019_ses-20210625_level-04B_run-004,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,3.86906999514516,3.86906999514516,False
sub-cp019_ses-20210625_level-04B_run-006,sub-cp019,1,CANONICAL_FROZEN_PREDICTION,1,canonical,4.0,,,,,,3,3,4.0,4,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp019_ses-20210625_level-04B_run-006,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,3.9348534975567433,3.9348534975567433,False
sub-cp019_ses-20210625_level-04B_run-009,sub-cp019,1,CANONICAL_FROZEN_PREDICTION,1,canonical,4.0,,,,,,3,3,4.0,4,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp019_ses-20210625_level-04B_run-009,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,3.994574654334468,3.994574654334468,False
sub-cp023_ses-20210628_level-01B_run-001,sub-cp023,1,CANONICAL_FROZEN_PREDICTION,1,canonical,1.0,,,,,,3,0,1.0,1,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp023_ses-20210628_level-01B_run-001,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,0.9871805407140856,1.0,True
sub-cp023_ses-20210628_level-01B_run-007,sub-cp023,1,CANONICAL_FROZEN_PREDICTION,1,canonical,1.0,,,,,,3,0,1.0,1,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp023_ses-20210628_level-01B_run-007,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,1.1884085267734943,1.1884085267734943,False
sub-cp023_ses-20210628_level-01B_run-012,sub-cp023,1,CANONICAL_FROZEN_PREDICTION,1,canonical,1.0,,,,,,3,0,1.0,1,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp023_ses-20210628_level-01B_run-012,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,1.2134552918844628,1.2134552918844628,False
sub-cp023_ses-20210628_level-02B_run-003,sub-cp023,1,CANONICAL_FROZEN_PREDICTION,1,canonical,2.0,,,,,,3,1,2.0,2,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp023_ses-20210628_level-02B_run-003,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,1.980885321693017,1.980885321693017,False
sub-cp023_ses-20210628_level-02B_run-008,sub-cp023,1,CANONICAL_FROZEN_PREDICTION,1,canonical,2.0,,,,,,3,1,2.0,2,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp023_ses-20210628_level-02B_run-008,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,1.9673250728936256,1.9673250728936256,False
sub-cp023_ses-20210628_level-02B_run-010,sub-cp023,1,CANONICAL_FROZEN_PREDICTION,1,canonical,2.0,,,,,,3,1,2.0,2,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp023_ses-20210628_level-02B_run-010,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,2.921652619404698,2.921652619404698,False
sub-cp023_ses-20210628_level-03B_run-002,sub-cp023,1,CANONICAL_FROZEN_PREDICTION,1,canonical,3.0,,,,,,3,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp023_ses-20210628_level-03B_run-002,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,3.0045013260487687,3.0045013260487687,False
sub-cp023_ses-20210628_level-03B_run-005,sub-cp023,1,CANONICAL_FROZEN_PREDICTION,1,canonical,3.0,,,,,,3,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp023_ses-20210628_level-03B_run-005,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,2.888643746368778,2.888643746368778,False
sub-cp023_ses-20210628_level-03B_run-011,sub-cp023,1,CANONICAL_FROZEN_PREDICTION,1,canonical,3.0,,,,,,3,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp023_ses-20210628_level-03B_run-011,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,1.4042267331506213,1.4042267331506213,False
sub-cp023_ses-20210628_level-04B_run-004,sub-cp023,1,CANONICAL_FROZEN_PREDICTION,1,canonical,4.0,,,,,,3,3,4.0,4,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp023_ses-20210628_level-04B_run-004,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,3.892856283583478,3.892856283583478,False
sub-cp023_ses-20210628_level-04B_run-006,sub-cp023,1,CANONICAL_FROZEN_PREDICTION,1,canonical,4.0,,,,,,3,3,4.0,4,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp023_ses-20210628_level-04B_run-006,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,3.795178309468869,3.795178309468869,False
sub-cp023_ses-20210628_level-04B_run-009,sub-cp023,1,CANONICAL_FROZEN_PREDICTION,1,canonical,4.0,,,,,,3,3,4.0,4,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp023_ses-20210628_level-04B_run-009,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,3.852291602030834,3.852291602030834,False
sub-cp024_ses-20210629_level-01B_run-001,sub-cp024,1,CANONICAL_FROZEN_PREDICTION,1,canonical,1.0,,,,,,3,0,1.0,1,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp024_ses-20210629_level-01B_run-001,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,0.9943113017484848,1.0,True
sub-cp024_ses-20210629_level-01B_run-007,sub-cp024,1,CANONICAL_FROZEN_PREDICTION,1,canonical,1.0,,,,,,3,0,1.0,1,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp024_ses-20210629_level-01B_run-007,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,0.9854606543275776,1.0,True
sub-cp024_ses-20210629_level-01B_run-012,sub-cp024,1,CANONICAL_FROZEN_PREDICTION,1,canonical,1.0,,,,,,3,0,1.0,1,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp024_ses-20210629_level-01B_run-012,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,1.1473287718070213,1.1473287718070213,False
sub-cp024_ses-20210629_level-02B_run-003,sub-cp024,1,CANONICAL_FROZEN_PREDICTION,1,canonical,2.0,,,,,,3,1,2.0,2,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp024_ses-20210629_level-02B_run-003,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,2.0231983674728893,2.0231983674728893,False
sub-cp024_ses-20210629_level-02B_run-008,sub-cp024,1,CANONICAL_FROZEN_PREDICTION,1,canonical,2.0,,,,,,3,1,2.0,2,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp024_ses-20210629_level-02B_run-008,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,1.319019050929002,1.319019050929002,False
sub-cp024_ses-20210629_level-02B_run-010,sub-cp024,1,CANONICAL_FROZEN_PREDICTION,1,canonical,2.0,,,,,,3,1,2.0,2,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp024_ses-20210629_level-02B_run-010,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,2.139705959799086,2.139705959799086,False
sub-cp024_ses-20210629_level-03B_run-002,sub-cp024,1,CANONICAL_FROZEN_PREDICTION,1,canonical,3.0,,,,,,3,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp024_ses-20210629_level-03B_run-002,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,2.861673090606932,2.861673090606932,False
sub-cp024_ses-20210629_level-03B_run-005,sub-cp024,1,CANONICAL_FROZEN_PREDICTION,1,canonical,3.0,,,,,,3,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp024_ses-20210629_level-03B_run-005,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,3.0198340293792008,3.0198340293792008,False
sub-cp024_ses-20210629_level-03B_run-011,sub-cp024,1,CANONICAL_FROZEN_PREDICTION,1,canonical,3.0,,,,,,3,2,3.0,3,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp024_ses-20210629_level-03B_run-011,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,3.769162246872312,3.769162246872312,False
sub-cp024_ses-20210629_level-04B_run-004,sub-cp024,1,CANONICAL_FROZEN_PREDICTION,1,canonical,4.0,,,,,,3,3,4.0,4,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp024_ses-20210629_level-04B_run-004,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,3.696505777176245,3.696505777176245,False
sub-cp024_ses-20210629_level-04B_run-006,sub-cp024,1,CANONICAL_FROZEN_PREDICTION,1,canonical,4.0,,,,,,3,3,4.0,4,FULL_PRIMARY_REFERENCE,FULL_PRIMARY_REFERENCE,traditional_regression,regression,REUSED_FROZEN_REFERENCE,FULL_PRIMARY_REFERENCE|traditional_regression|sub-cp024_ses-20210629_level-04B_run-006,04B,E:\hdc-vr-pilot\experiments\phase_04b_traditional_regression_baselines\results\predictions\gradient_boosting_oof.csv,e05c23a526a00eaaa49d0fd07e1eae68ff2c53e94a05418d47474367aa0ae3ed,3.983616825340836,3.983616825340836,False
