feature_name,feature_group,reason_flagged,evidence,decision,included_in_primary
eye_position_median,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_position_min,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_position_missing_ratio,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_position_num_missing,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_position_range,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_position_rms,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_position_skew,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_position_slope,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_position_std,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_pupil_iqr,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_pupil_kurtosis,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_pupil_max,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_pupil_mean,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_pupil_median,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_pupil_min,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_pupil_missing_ratio,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_pupil_num_missing,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_pupil_range,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_pupil_rms,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_pupil_skew,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_pupil_slope,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
eye_pupil_std,eye_tracking_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_duration,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_first_difference_iqr,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_first_difference_kurtosis,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_first_difference_max,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_first_difference_mean,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_first_difference_median,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_first_difference_min,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_first_difference_missing_ratio,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_first_difference_num_missing,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_first_difference_range,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_first_difference_rms,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_first_difference_skew,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_first_difference_slope,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_first_difference_std,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_iqr,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_kurtosis,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_max,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_mean,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_median,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_min,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_missing_ratio,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_num_missing,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_range,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_rms,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_skew,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_slope,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_pitch_deg_std,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_first_difference_iqr,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_first_difference_kurtosis,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_first_difference_max,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_first_difference_mean,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_first_difference_median,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_first_difference_min,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_first_difference_missing_ratio,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_first_difference_num_missing,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_first_difference_range,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_first_difference_rms,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_first_difference_skew,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_first_difference_slope,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_first_difference_std,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_iqr,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_kurtosis,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_max,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_mean,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_median,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_min,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_missing_ratio,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_num_missing,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_range,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_rms,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_skew,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_slope,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_f_m_std,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_first_difference_iqr,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_first_difference_kurtosis,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_first_difference_max,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_first_difference_mean,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_first_difference_median,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_first_difference_min,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_first_difference_missing_ratio,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_first_difference_num_missing,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_first_difference_range,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_first_difference_rms,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_first_difference_skew,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_first_difference_slope,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_first_difference_std,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_iqr,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_kurtosis,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_max,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_mean,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_median,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_min,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_missing_ratio,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_num_missing,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_range,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_rms,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_skew,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_slope,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_h_m_std,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_first_difference_iqr,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_first_difference_kurtosis,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_first_difference_max,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_first_difference_mean,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_first_difference_median,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_first_difference_min,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_first_difference_missing_ratio,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_first_difference_num_missing,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_first_difference_range,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_first_difference_rms,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_first_difference_skew,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_first_difference_slope,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_first_difference_std,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_iqr,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_kurtosis,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_max,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_mean,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_median,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_min,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_missing_ratio,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_num_missing,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_range,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_rms,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_skew,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_slope,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_position_v_m_std,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_first_difference_iqr,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_first_difference_kurtosis,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_first_difference_max,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_first_difference_mean,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_first_difference_median,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_first_difference_min,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_first_difference_missing_ratio,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_first_difference_num_missing,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_first_difference_range,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_first_difference_rms,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_first_difference_skew,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_first_difference_slope,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_first_difference_std,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_iqr,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_kurtosis,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_max,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_mean,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_median,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_min,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_missing_ratio,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_num_missing,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_range,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_rms,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_skew,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_slope,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_roll_deg_std,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_iqr,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_kurtosis,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_max,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_mean,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_median,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_min,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_missing_ratio,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_num_missing,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_range,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_rms,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_skew,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_slope,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_first_difference_std,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_iqr,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_kurtosis,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_max,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_mean,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_median,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_min,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_missing_ratio,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_num_missing,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_range,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_rms,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_skew,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_slope,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_pilot_head_yaw_deg_std,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_sample_count,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
head_lslxp11xpcplt_sampling_rate_estimate,head_movement_features,NONE,verified_provenance_predictor,KEEP_VERIFIED_PREDICTOR,True
performance_cumulative_cumulative_airspeed_error_kts,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_cumulative_cumulative_glideslope_error_deg,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_cumulative_cumulative_localizer_error_deg,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_cumulative_cumulative_total_error,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_airspeed_error_kts_iqr,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
performance_perfmetric_airspeed_error_kts_kurtosis,performance_features,EXCLUDE_PRIMARY_INCLUDE_AUXILIARY_AND_PERFORMANCE_ONLY,verified_performance_feature_auxiliary_only,AUXILIARY_SHORTCUT_ANALYSIS_ONLY,False
