run_key,subject_id,outer_fold,condition,model_family,task,y_true,y_pred_raw,y_pred_bounded,seed_aggregation,source_status
sub-cp013_ses-20210319_level-03B_run-002,sub-cp013,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,2.96345978,2.96345978,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp013_ses-20210319_level-03B_run-005,sub-cp013,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,3.53378568,3.53378568,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp013_ses-20210319_level-03B_run-011,sub-cp013,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,3.6371072,3.6371072,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp013_ses-20210319_level-04B_run-004,sub-cp013,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.58270286,3.58270286,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp013_ses-20210319_level-04B_run-006,sub-cp013,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.25035606,3.25035606,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp013_ses-20210319_level-04B_run-009,sub-cp013,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.38918796,3.38918796,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-01B_run-001,sub-cp014,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.1558377800000001,1.1558377800000001,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-01B_run-007,sub-cp014,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.15312496,1.15312496,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-01B_run-012,sub-cp014,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.08244188,1.08244188,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-02B_run-003,sub-cp014,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,1.8309322600000002,1.8309322600000002,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-02B_run-008,sub-cp014,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,2.1508729,2.1508729,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-02B_run-010,sub-cp014,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,1.8080144400000002,1.8080144400000002,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-03B_run-002,sub-cp014,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,2.91472192,2.91472192,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-03B_run-005,sub-cp014,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,3.34221124,3.34221124,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-03B_run-011,sub-cp014,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,3.26974388,3.26974388,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-04B_run-004,sub-cp014,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.69350714,3.69350714,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-04B_run-006,sub-cp014,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.93483602,3.93483602,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp014_ses-20211112_level-04B_run-009,sub-cp014,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.89757818,3.89757818,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-01B_run-001,sub-cp015,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.21800884,1.21800884,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-01B_run-007,sub-cp015,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.133213632,1.133213632,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-01B_run-012,sub-cp015,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.17417046,1.17417046,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-02B_run-003,sub-cp015,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,1.96580038,1.96580038,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-02B_run-008,sub-cp015,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,1.6514688,1.6514688,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-02B_run-010,sub-cp015,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,1.5972775399999999,1.5972775399999999,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-03B_run-002,sub-cp015,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,2.9123883,2.9123883,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-03B_run-005,sub-cp015,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,2.9929533,2.9929533,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-03B_run-011,sub-cp015,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,2.1376573999999997,2.1376573999999997,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-04B_run-004,sub-cp015,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,4.2949382,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-04B_run-006,sub-cp015,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.50851344,3.50851344,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp015_ses-20210504_level-04B_run-009,sub-cp015,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.94137622,3.94137622,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-01B_run-001,sub-cp016,1,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.04575648,1.04575648,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-01B_run-007,sub-cp016,1,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,0.8415182619999999,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-01B_run-012,sub-cp016,1,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.06861102,1.06861102,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-02B_run-003,sub-cp016,1,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,1.48416032,1.48416032,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-02B_run-008,sub-cp016,1,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,1.821494,1.821494,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-02B_run-010,sub-cp016,1,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,2.1656443,2.1656443,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-03B_run-002,sub-cp016,1,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,3.1298803200000003,3.1298803200000003,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-03B_run-005,sub-cp016,1,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,3.06087056,3.06087056,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-03B_run-011,sub-cp016,1,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,2.91175756,2.91175756,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-04B_run-004,sub-cp016,1,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.8353341799999994,3.8353341799999994,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-04B_run-006,sub-cp016,1,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,4.06886558,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp016_ses-20210528_level-04B_run-009,sub-cp016,1,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.69036164,3.69036164,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-01B_run-001,sub-cp017,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.13897904,1.13897904,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-01B_run-007,sub-cp017,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,0.9038534159999999,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-01B_run-012,sub-cp017,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.19193026,1.19193026,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-02B_run-003,sub-cp017,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,2.2710147800000002,2.2710147800000002,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-02B_run-008,sub-cp017,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,2.16124966,2.16124966,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-02B_run-010,sub-cp017,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,1.9204658399999999,1.9204658399999999,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-03B_run-002,sub-cp017,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,3.1549651,3.1549651,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-03B_run-005,sub-cp017,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,2.83661494,2.83661494,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-03B_run-011,sub-cp017,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,2.944603,2.944603,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-04B_run-004,sub-cp017,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.96500368,3.96500368,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-04B_run-006,sub-cp017,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,4.2421561400000005,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp017_ses-20210521_level-04B_run-009,sub-cp017,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,4.00905398,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,4,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.13343466,1.13343466,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,4,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,0.9071559480000001,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,4,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,0.67280219,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,4,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,2.1266234,2.1266234,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,4,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,1.9872514200000002,1.9872514200000002,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-02B_run-010,sub-cp018,4,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,1.85826704,1.85826704,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-03B_run-002,sub-cp018,4,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,3.1229739600000004,3.1229739600000004,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-03B_run-005,sub-cp018,4,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,2.8941456,2.8941456,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-03B_run-011,sub-cp018,4,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,2.81421612,2.81421612,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-04B_run-004,sub-cp018,4,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.9667311599999997,3.9667311599999997,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-04B_run-006,sub-cp018,4,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,4.03151476,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp018_ses-20210709_level-04B_run-009,sub-cp018,4,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.8447036600000004,3.8447036600000004,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-01B_run-001,sub-cp019,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.141509912,1.141509912,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-01B_run-007,sub-cp019,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,0.8630029480000001,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-01B_run-012,sub-cp019,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.3679744,1.3679744,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-02B_run-003,sub-cp019,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,1.25741922,1.25741922,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-02B_run-008,sub-cp019,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,2.23162778,2.23162778,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-02B_run-010,sub-cp019,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,1.6399267000000002,1.6399267000000002,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-03B_run-002,sub-cp019,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,2.8426417400000004,2.8426417400000004,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-03B_run-005,sub-cp019,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,2.7874512,2.7874512,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-03B_run-011,sub-cp019,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,2.98601338,2.98601338,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-04B_run-004,sub-cp019,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.63011122,3.63011122,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-04B_run-006,sub-cp019,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.77319138,3.77319138,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp019_ses-20210625_level-04B_run-009,sub-cp019,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.7763766599999995,3.7763766599999995,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-01B_run-001,sub-cp020,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.47958762,1.47958762,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-01B_run-007,sub-cp020,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.43519998,1.43519998,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-01B_run-012,sub-cp020,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.4370648,1.4370648,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-02B_run-003,sub-cp020,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,2.32139616,2.32139616,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-02B_run-008,sub-cp020,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,1.86414766,1.86414766,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-02B_run-010,sub-cp020,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,2.0646294999999997,2.0646294999999997,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-03B_run-002,sub-cp020,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,3.31694764,3.31694764,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-03B_run-005,sub-cp020,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,3.00404758,3.00404758,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-03B_run-011,sub-cp020,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,3.1705858,3.1705858,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-04B_run-004,sub-cp020,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.86990226,3.86990226,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-04B_run-006,sub-cp020,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.92009958,3.92009958,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp020_ses-20210604_level-04B_run-009,sub-cp020,2,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.9784322599999995,3.9784322599999995,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-01B_run-001,sub-cp022,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.85461894,1.85461894,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-01B_run-007,sub-cp022,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.65486064,1.65486064,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-01B_run-012,sub-cp022,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.49899526,1.49899526,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-02B_run-003,sub-cp022,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,1.87484002,1.87484002,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-02B_run-008,sub-cp022,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,2.26891112,2.26891112,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-02B_run-010,sub-cp022,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,1.99081136,1.99081136,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-03B_run-002,sub-cp022,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,3.29580452,3.29580452,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-03B_run-005,sub-cp022,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,2.75448818,2.75448818,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-03B_run-011,sub-cp022,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,2.466214,2.466214,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-04B_run-004,sub-cp022,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.82626332,3.82626332,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-04B_run-006,sub-cp022,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.94412738,3.94412738,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp022_ses-20210621_level-04B_run-009,sub-cp022,5,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,4.0913502600000005,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-01B_run-001,sub-cp023,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.48537386,1.48537386,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-01B_run-007,sub-cp023,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.2148405800000002,1.2148405800000002,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-01B_run-012,sub-cp023,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.8879089,1.8879089,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-02B_run-003,sub-cp023,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,2.1107159,2.1107159,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-02B_run-008,sub-cp023,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,1.52341532,1.52341532,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-02B_run-010,sub-cp023,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,2.69096758,2.69096758,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-03B_run-002,sub-cp023,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,2.8959409000000003,2.8959409000000003,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-03B_run-005,sub-cp023,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,2.5745458599999997,2.5745458599999997,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-03B_run-011,sub-cp023,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,1.30412426,1.30412426,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-04B_run-004,sub-cp023,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,4.12108954,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-04B_run-006,sub-cp023,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,4.093103940000001,4.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp023_ses-20210628_level-04B_run-009,sub-cp023,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.8401030599999997,3.8401030599999997,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-01B_run-001,sub-cp024,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.22674452,1.22674452,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-01B_run-007,sub-cp024,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.139250974,1.139250974,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-01B_run-012,sub-cp024,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,0.9349138159999999,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-02B_run-003,sub-cp024,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,1.74204164,1.74204164,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-02B_run-008,sub-cp024,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,1.46995038,1.46995038,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-02B_run-010,sub-cp024,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,2.0,2.1275337,2.1275337,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-03B_run-002,sub-cp024,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,2.5907565999999997,2.5907565999999997,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-03B_run-005,sub-cp024,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,2.8762429000000003,2.8762429000000003,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-03B_run-011,sub-cp024,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,3.0,2.92416706,2.92416706,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-04B_run-004,sub-cp024,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.4192281600000003,3.4192281600000003,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-04B_run-006,sub-cp024,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,3.7534988400000002,3.7534988400000002,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp024_ses-20210629_level-04B_run-009,sub-cp024,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,4.0,2.99928282,2.99928282,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-01B_run-001,sub-cp025,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,1.076990388,1.076990388,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
sub-cp025_ses-20210820_level-01B_run-007,sub-cp025,3,FLIGHT_BEHAVIORAL_ONLY,HDC,regression,1.0,0.679027388,1.0,MEAN_FIVE_SEEDS,NEW_PHASE08_RUN
