run_key,subject_id,outer_fold,condition,model_family,task,y_true,class_score_0,class_score_1,class_score_2,class_score_3,y_pred,seed_aggregation,source_status
sub-cp033_ses-20211215_level-03B_run-002,sub-cp033,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,1.7410621363443118e-05,4.463671803406564e-05,0.9999357228044828,2.229856119589779e-06,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp033_ses-20211215_level-03B_run-005,sub-cp033,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,2.7346961229445963e-06,1.2394118018065712e-05,0.9999835060248994,1.3651609596544662e-06,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp033_ses-20211215_level-03B_run-011,sub-cp033,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,4.5172523314939946e-05,1.2116697556685712e-05,0.9999421988478182,5.119313101703275e-07,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp033_ses-20211215_level-04B_run-004,sub-cp033,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,1.6328861066725506e-06,1.3969314775414085e-06,3.614666974105059e-06,0.9999933555154418,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp033_ses-20211215_level-04B_run-006,sub-cp033,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,1.8811349365700523e-06,6.644288141622113e-07,2.0613185819334265e-06,0.9999953931176672,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp033_ses-20211215_level-04B_run-009,sub-cp033,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,7.602465222175752e-07,2.117825722517268e-06,1.1773881375638889e-06,0.9999959445396178,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-01B_run-001,sub-cp035,5,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,0,0.8051474106391662,0.1947246982105494,0.0001223503582182,5.540792066069048e-06,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-01B_run-007,sub-cp035,5,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,0,0.99999965509635,3.44664879321562e-07,2.2590029632169411e-10,1.2870337533826888e-11,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-01B_run-012,sub-cp035,5,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,0,0.9999987867619212,1.2127373346583004e-06,4.4182244374238775e-10,5.892169193610791e-11,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-02B_run-003,sub-cp035,5,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,1,1.3818284686353406e-07,0.9999983735889733,1.4277607021850598e-06,6.046747776166798e-08,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-02B_run-008,sub-cp035,5,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,1,1.5792511426680558e-07,0.999998570772164,1.2168099560229398e-06,5.449276570560337e-08,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-02B_run-010,sub-cp035,5,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,1,9.089245566638484e-08,0.999998726083864,1.1075992897269631e-06,7.542439061680628e-08,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-03B_run-002,sub-cp035,5,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,1.1585805191611291e-08,9.171999713686264e-07,0.99999903645065,3.476357345753285e-08,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-03B_run-005,sub-cp035,5,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,1.744530596946025e-08,1.336538820594333e-06,0.9999986329893034,1.302656992937564e-08,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-03B_run-011,sub-cp035,5,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,2.2195636416123767e-08,1.6222440524242894e-06,0.9999983481458892,7.414422057593408e-09,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-04B_run-004,sub-cp035,5,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,6.403580178856324e-11,1.3823745216860072e-08,4.0163094275414196e-08,0.9999999459491248,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-04B_run-006,sub-cp035,5,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,3.2799530812844047e-11,6.230687952634953e-09,2.094718080262836e-08,0.9999999727893316,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp035_ses-20220125_level-04B_run-009,sub-cp035,5,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,3.180402987461704e-10,8.440183155029029e-08,2.3225167442927555e-07,0.9999996830284538,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-01B_run-001,sub-cp036,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,0,0.9171335665368368,0.052220621833486,0.0227156987179984,0.0079301129116788,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-01B_run-007,sub-cp036,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,0,0.6444956766790082,0.0222048748282901,0.3299274632808152,0.0033719852118865,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-01B_run-012,sub-cp036,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,0,0.6636119963509569,0.0228634913262012,0.3100525110060038,0.003472001316838,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-02B_run-003,sub-cp036,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,1,0.0655801948489314,0.8924692765935228,0.0306771524850391,0.0112733760725066,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-02B_run-008,sub-cp036,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,1,0.0320486787468131,0.4361448026013693,0.5262972820755608,0.0055092365762566,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-02B_run-010,sub-cp036,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,1,0.0609469008089222,0.8294155972066675,0.0991605990893292,0.0104769028950808,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-03B_run-002,sub-cp036,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,0.051504548751926,0.0686920188771803,0.8676979980446909,0.0121054343262028,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-03B_run-005,sub-cp036,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,0.0152006540363271,0.7077500758617203,0.2656513626474716,0.0113979074544807,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-03B_run-011,sub-cp036,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,0.0875315521209893,0.1279576264685244,0.7462612269452696,0.0382495944652166,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-04B_run-004,sub-cp036,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,0.0613946618154607,0.1209473880989934,0.5780414632491504,0.2396164868363954,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-04B_run-006,sub-cp036,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,0.0040705483798491,0.0048521886097322,0.0231899691925122,0.9678872938179064,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp036_ses-20211218_level-04B_run-009,sub-cp036,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,0.0018232432072109,0.0024316737034365,0.0112726426270981,0.9844724404622544,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-01B_run-001,sub-cp037,3,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,0,0.9932853399516302,0.0044946045627008,1.7679672647258095e-06,0.0022182875184042,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-01B_run-007,sub-cp037,3,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,0,0.9919668013376208,0.0080229334468564,7.578138509181635e-06,2.6870770135625536e-06,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-01B_run-012,sub-cp037,3,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,0,0.9999464191581952,4.851685785166326e-05,4.242955673324647e-06,8.210282797624573e-07,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-02B_run-003,sub-cp037,3,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,1,1.487482426575804e-05,0.9999710894615812,1.087832827560108e-05,3.157385877297667e-06,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-02B_run-008,sub-cp037,3,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,1,0.0074264240274126,0.979660204839896,0.0085983197461444,0.0043150513865469,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-02B_run-010,sub-cp037,3,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,1,2.729280037013255e-05,0.9999328831920974,3.36910383265362e-05,6.132969205758092e-06,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-03B_run-002,sub-cp037,3,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,8.61035546709157e-06,1.7713449738141806e-05,0.9999716087196324,2.0674751623776945e-06,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-03B_run-005,sub-cp037,3,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,8.61035546709157e-06,1.7713449738141806e-05,0.9999716087196324,2.0674751623776945e-06,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-03B_run-011,sub-cp037,3,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,1.2572415102630111e-05,2.5864303031233375e-05,0.999958530154044,3.033127822137978e-06,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-04B_run-004,sub-cp037,3,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,6.58329587419096e-07,1.3543329427511744e-06,3.268200261275801e-05,0.999965305334857,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-04B_run-006,sub-cp037,3,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,1.0891798737600776e-06,2.2406894841197145e-06,5.407106130463099e-05,0.9999425990693376,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp037_ses-20210113_level-04B_run-009,sub-cp037,3,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,6.102631547511617e-07,1.2554494132140563e-06,3.350648220222811e-05,0.99996462780523,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-01B_run-001,sub-cp038,2,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,0,0.806175727907512,0.0326692859422112,0.1412212628843658,0.0199337232659111,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-01B_run-007,sub-cp038,2,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,0,0.9862380470553034,0.0071134400534213,0.0052129322250814,0.0014355806661938,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-01B_run-012,sub-cp038,2,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,0,0.9333433080787324,0.0321897659226779,0.0272735594442538,0.0071933665543356,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-02B_run-003,sub-cp038,2,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,1,0.0301536136571317,0.931585639970288,0.0315820850903332,0.0066786612822472,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-02B_run-008,sub-cp038,2,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,1,0.7999272852737268,0.0981895577837621,0.0721538875968276,0.0297292693456833,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-02B_run-010,sub-cp038,2,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,1,0.6365042153871076,0.332922387630171,0.0261008527551458,0.0044725442275754,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-03B_run-002,sub-cp038,2,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,0.0088356005133636,0.0144716502840474,0.9739360896300574,0.0027566595725315,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-03B_run-005,sub-cp038,2,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,0.0922913775197931,0.3690656561736889,0.5169143885630746,0.0217285777434432,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-03B_run-011,sub-cp038,2,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,0.231589690447601,0.0534761899368629,0.6971257021997465,0.0178084174157895,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-04B_run-004,sub-cp038,2,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,0.0077483267221782,0.0040395365749245,0.0757497632511845,0.9124623734517128,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-04B_run-006,sub-cp038,2,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,0.0075166572032415,0.0038792135197263,0.0059163263124017,0.9826878029646304,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp038_ses-20220112_level-04B_run-009,sub-cp038,2,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,0.0962303407787911,0.0222204709166015,0.5433954612705889,0.3381537270340184,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-01B_run-001,sub-cp039,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,0,0.0920579133029129,0.0001504451598553,0.8974881811780752,0.0103034603591567,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-01B_run-007,sub-cp039,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,0,0.0008027826965769,0.0002859155065048,0.004126603290539,0.9947846985063792,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-01B_run-012,sub-cp039,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,0,0.9956733484105258,3.656619298498948e-05,0.0042382849629042,5.1800433585032805e-05,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-02B_run-003,sub-cp039,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,1,6.646475496589976e-06,8.08378397498969e-05,0.999461132644016,0.0004513830407375,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-02B_run-008,sub-cp039,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,1,0.0022179398240368,0.9786636380583748,0.0067404530295671,0.0123779690880211,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-02B_run-010,sub-cp039,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,1,1.175563420857862e-05,0.0002305420343696,0.9997292411953624,2.8461136059284672e-05,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-03B_run-002,sub-cp039,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,1.1656448582162376e-05,0.0002553184136922,0.9993514002175838,0.0003816249201417,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-03B_run-005,sub-cp039,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,0.0005790672667829,0.0001465429339513,0.8871688366578835,0.1121055531413821,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-03B_run-011,sub-cp039,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,7.479644364312403e-05,5.2374315680682e-05,0.9995143530284336,0.0003584762122425,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-04B_run-004,sub-cp039,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,0.0001212982930937,1.3099099323460422e-05,0.9252999278177396,0.0745656747898432,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-04B_run-006,sub-cp039,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,2.563123404420901e-05,1.1251942618798196e-06,0.7058415027969808,0.2941317407747132,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp039_ses-20211219_level-04B_run-009,sub-cp039,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,1.619123558729096e-07,4.435938603541197e-08,0.00038872506758,0.999611068660678,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-01B_run-001,sub-cp042,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,0,0.9902638049092806,0.0073785384077932,0.0017302442428111,0.0006274124401151,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-01B_run-007,sub-cp042,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,0,0.9891521187985604,0.0083356503841727,0.0018436835777095,0.0006685472395571,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-01B_run-012,sub-cp042,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,0,0.5311713355352121,0.0183004998244687,0.4471575467745667,0.0033706178657524,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-02B_run-003,sub-cp042,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,1,0.0061439044502086,0.9845966445627498,0.0068471388982261,0.0024123120888154,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-02B_run-008,sub-cp042,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,1,0.0104648246289764,0.9710911717848066,0.0150972959816791,0.0033467076045377,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-02B_run-010,sub-cp042,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,1,0.0075720379949803,0.9827909689144672,0.0072154143218567,0.0024215787686953,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-03B_run-002,sub-cp042,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,0.0213322583458336,0.0448031828642861,0.8917994606511729,0.0420650981387073,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-03B_run-005,sub-cp042,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,0.0168499050281882,0.0283220423016087,0.948646037743836,0.0061820149263668,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-03B_run-011,sub-cp042,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,0.0219429191545437,0.1119083215115382,0.8591358029667632,0.007012956367155,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-04B_run-004,sub-cp042,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,0.0012883933942794,0.0071111809794639,0.0074555958286265,0.98414482979763,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-04B_run-006,sub-cp042,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,0.0016990786905127,0.0034434617288654,0.0100857843886712,0.9847716751919504,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp042_ses-20220111_level-04B_run-009,sub-cp042,4,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,0.0033041669689281,0.0182370768173294,0.0230988646734925,0.95535989154025,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-01B_run-001,sub-cp043,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,0,0.9992317894323958,0.0007245897144596,3.734959310668705e-05,6.271260037936827e-06,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-01B_run-007,sub-cp043,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,0,0.9987762512111302,0.0011597906230638,5.5416751634747504e-05,8.541414171282382e-06,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-01B_run-012,sub-cp043,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,0,0.9997112110049634,0.0002024789674719,7.526347375730754e-05,1.1046553807355684e-05,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-02B_run-003,sub-cp043,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,1,1.1952097671668928e-05,0.9999656724987112,1.890420448809186e-05,3.4711991290393307e-06,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-02B_run-008,sub-cp043,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,1,2.0133691755988556e-05,0.999963173795049,1.4102926957737924e-05,2.5895862374659745e-06,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-02B_run-010,sub-cp043,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,1,1.9805371097463957e-05,0.9999540007934768,2.2039042907851975e-05,4.154792517777374e-06,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-03B_run-002,sub-cp043,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,1.5493380446038118e-06,1.8036167398619968e-05,0.9999788462218592,1.568272697812299e-06,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-03B_run-005,sub-cp043,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,2.6175537227398297e-06,2.492860630398645e-05,0.9999719418934356,5.119465374467931e-07,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-03B_run-011,sub-cp043,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,2,8.522239569054025e-06,9.402577650571068e-05,0.9998965697606,8.822233250676327e-07,2,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-04B_run-004,sub-cp043,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,1.1794238252468409e-06,4.5501643721676203e-07,9.99738045809235e-07,0.9999973658216916,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-04B_run-006,sub-cp043,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,1.1711674991612942e-06,7.685542630685468e-07,1.932698734134096e-06,0.9999961275795036,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp043_ses-20220127_level-04B_run-009,sub-cp043,1,FLIGHT_BEHAVIORAL_ONLY,TRADITIONAL,classification,3,5.5017246209569e-06,7.327632871468444e-06,9.07912507655182e-06,0.9999780915174312,3,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp003_ses-20210206_level-01B_run-001,sub-cp003,4,FLIGHT_FULL,TRADITIONAL,classification,0,0.9912322305156548,0.0063705687292906,0.0017343391765515,0.0006628615785031,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp003_ses-20210206_level-01B_run-007,sub-cp003,4,FLIGHT_FULL,TRADITIONAL,classification,0,0.9904472588048387,0.0074805255898009,0.0014956440769329,0.0005765715284275,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp003_ses-20210206_level-01B_run-012,sub-cp003,4,FLIGHT_FULL,TRADITIONAL,classification,0,0.993396662801098,0.0048817374590723,0.001329016118448,0.0003925836213814,0,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
sub-cp003_ses-20210206_level-02B_run-003,sub-cp003,4,FLIGHT_FULL,TRADITIONAL,classification,1,0.0061530512475995,0.9854269342197508,0.0061256756027176,0.0022943389299322,1,NOT_APPLICABLE_SINGLE_CANONICAL,NEW_PHASE08_RUN
