file_path,relative_path,file_name,extension,file_size_mb,subject_id,session_id,difficulty_level,run_id,run_key,detected_modality,modality_detection_method,is_readable,read_error,row_count_if_csv,column_count_if_csv,first_columns_if_csv,mat_keys_if_mat
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-01B_run-012\sub-cp037_ses-20210113_task-ils_stream-lslrespitrace_feat-chunk_level-01B_run-012_hea.csv,task-ils/sub-cp037/ses-20210113/level-01B_run-012/sub-cp037_ses-20210113_task-ils_stream-lslrespitrace_feat-chunk_level-01B_run-012_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslrespitrace_feat-chunk_level-01B_run-012_hea.csv,csv,9e-05,sub-cp037,ses-20210113,level-01B,run-012,sub-cp037_ses-20210113_level-01B_run-012,respiration,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-01B_run-012\sub-cp037_ses-20210113_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-012_dat.csv,task-ils/sub-cp037/ses-20210113/level-01B_run-012/sub-cp037_ses-20210113_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-012_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-012_dat.csv,csv,4.112017,sub-cp037,ses-20210113,level-01B,run-012,sub-cp037_ses-20210113_level-01B_run-012,ecg,filename_keyword,True,,52771,4,"[""time_dn"", ""ecg_projection_ll_ra_mV"", ""ecg_projection_la_ra_mV"", ""ecg_projection_vx_rl_mV""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-01B_run-012\sub-cp037_ses-20210113_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-012_hea.csv,task-ils/sub-cp037/ses-20210113/level-01B_run-012/sub-cp037_ses-20210113_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-012_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmerecg_feat-chunk_level-01B_run-012_hea.csv,csv,8.8e-05,sub-cp037,ses-20210113,level-01B,run-012,sub-cp037_ses-20210113_level-01B_run-012,ecg,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-01B_run-012\sub-cp037_ses-20210113_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-012_dat.csv,task-ils/sub-cp037/ses-20210113/level-01B_run-012/sub-cp037_ses-20210113_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-012_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-012_dat.csv,csv,24.597536,sub-cp037,ses-20210113,level-01B,run-012,sub-cp037_ses-20210113_level-01B_run-012,eda,filename_keyword,True,,420307,3,"[""time_dn"", ""ppg_finger_mV"", ""eda_hand_l_kOhms""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-01B_run-012\sub-cp037_ses-20210113_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-012_hea.csv,task-ils/sub-cp037/ses-20210113/level-01B_run-012/sub-cp037_ses-20210113_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-012_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmereda_feat-chunk_level-01B_run-012_hea.csv,csv,9e-05,sub-cp037,ses-20210113,level-01B,run-012,sub-cp037_ses-20210113_level-01B_run-012,eda,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-01B_run-012\sub-cp037_ses-20210113_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-012_dat.csv,task-ils/sub-cp037/ses-20210113/level-01B_run-012/sub-cp037_ses-20210113_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-012_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-012_dat.csv,csv,5.607384,sub-cp037,ses-20210113,level-01B,run-012,sub-cp037_ses-20210113_level-01B_run-012,emg,filename_keyword,True,,52597,6,"[""time_dn"", ""accelerometry_forearm_r_x_mps2"", ""accelerometry_forearm_r_y_mps2"", ""accelerometry_forearm_r_z_mps2"", ""emg_wrist_flexor_mV"", ""emg_wrist_extensor_mV""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-01B_run-012\sub-cp037_ses-20210113_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-012_hea.csv,task-ils/sub-cp037/ses-20210113/level-01B_run-012/sub-cp037_ses-20210113_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-012_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmeremg_feat-chunk_level-01B_run-012_hea.csv,csv,8.7e-05,sub-cp037,ses-20210113,level-01B,run-012,sub-cp037_ses-20210113_level-01B_run-012,emg,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-01B_run-012\sub-cp037_ses-20210113_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-012_dat.csv,task-ils/sub-cp037/ses-20210113/level-01B_run-012/sub-cp037_ses-20210113_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-012_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-012_dat.csv,csv,2.259095,sub-cp037,ses-20210113,level-01B,run-012,sub-cp037_ses-20210113_level-01B_run-012,respiration,filename_keyword,True,,52771,2,"[""time_dn"", ""respiration_trace_mV""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-01B_run-012\sub-cp037_ses-20210113_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-012_hea.csv,task-ils/sub-cp037/ses-20210113/level-01B_run-012/sub-cp037_ses-20210113_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-012_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmerresp_feat-chunk_level-01B_run-012_hea.csv,csv,8.8e-05,sub-cp037,ses-20210113,level-01B,run-012,sub-cp037_ses-20210113_level-01B_run-012,respiration,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-01B_run-012\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_dat.csv,task-ils/sub-cp037/ses-20210113/level-01B_run-012/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_dat.csv,csv,3.925385,sub-cp037,ses-20210113,level-01B,run-012,sub-cp037_ses-20210113_level-01B_run-012,unknown,unclassified_filename,True,,52622,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-01B_run-012\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_hea.csv,task-ils/sub-cp037/ses-20210113/level-01B_run-012/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-01B_run-012_hea.csv,csv,8.7e-05,sub-cp037,ses-20210113,level-01B,run-012,sub-cp037_ses-20210113_level-01B_run-012,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-01B_run-012\sub-cp037_ses-20210113_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-012.csv,task-ils/sub-cp037/ses-20210113/level-01B_run-012/sub-cp037_ses-20210113_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-012.csv,sub-cp037_ses-20210113_task-ils_stream-lslxp11_feat-perfmetric_level-01B_run-012.csv,csv,0.086918,sub-cp037,ses-20210113,level-01B,run-012,sub-cp037_ses-20210113_level-01B_run-012,performance,filename_keyword,True,,1924,5,"[""time_dn"", ""glideslope_error_deg"", ""localizer_error_deg"", ""airspeed_error_kts"", ""total_error""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-01B_run-012\sub-cp037_ses-20210113_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-012_dat.csv,task-ils/sub-cp037/ses-20210113/level-01B_run-012/sub-cp037_ses-20210113_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-012_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-012_dat.csv,csv,0.706973,sub-cp037,ses-20210113,level-01B,run-012,sub-cp037_ses-20210113_level-01B_run-012,xplane,filename_keyword,True,,2203,19,"[""time_dn"", ""aircraft_velocity_e_mps"", ""aircraft_velocity_u_mps"", ""aircraft_velocity_n_mps"", ""aircraft_elevation_trim"", ""aircraft_aileron_trim"", ""aircraft_latitude_deg"", ""aircraft_longitude_deg"", ""aircraft_elevation_m"", ""aircraft_agl_altitude_m"", ""aircraft_pitch_deg"", ""aircraft_roll_deg"", ""aircraft_indicated_airspeed_kias"", ""aircraft_groundspeed_mps"", ""aircraft_climb_rate_mps"", ""aircraft_yaw_deg"", ""aircraft_ils_deflection_gs"", ""aircraft_ils_deflection_h"", ""aircraft_landing_gear""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-01B_run-012\sub-cp037_ses-20210113_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-012_hea.csv,task-ils/sub-cp037/ses-20210113/level-01B_run-012/sub-cp037_ses-20210113_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-012_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslxp11xpcac_feat-chunk_level-01B_run-012_hea.csv,csv,8.4e-05,sub-cp037,ses-20210113,level-01B,run-012,sub-cp037_ses-20210113_level-01B_run-012,xplane,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-01B_run-012\sub-cp037_ses-20210113_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-012_dat.csv,task-ils/sub-cp037/ses-20210113/level-01B_run-012/sub-cp037_ses-20210113_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-012_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-012_dat.csv,csv,0.289433,sub-cp037,ses-20210113,level-01B,run-012,sub-cp037_ses-20210113_level-01B_run-012,head_movement,csv_columns_overrode_broad_filename_keyword,True,,2203,7,"[""time_dn"", ""pilot_head_position_f_m"", ""pilot_head_position_h_m"", ""pilot_head_position_v_m"", ""pilot_head_roll_deg"", ""pilot_head_pitch_deg"", ""pilot_head_yaw_deg""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-01B_run-012\sub-cp037_ses-20210113_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-012_hea.csv,task-ils/sub-cp037/ses-20210113/level-01B_run-012/sub-cp037_ses-20210113_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-012_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslxp11xpcplt_feat-chunk_level-01B_run-012_hea.csv,csv,8.4e-05,sub-cp037,ses-20210113,level-01B,run-012,sub-cp037_ses-20210113_level-01B_run-012,xplane,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-003\sub-cp037_ses-20210113_ocuevts_level-02B_run-003.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-003/sub-cp037_ses-20210113_ocuevts_level-02B_run-003.csv,sub-cp037_ses-20210113_ocuevts_level-02B_run-003.csv,csv,3.531364,sub-cp037,ses-20210113,level-02B,run-003,sub-cp037_ses-20210113_level-02B_run-003,eye_tracking,filename_keyword,True,,126370,3,"[""Timestamp"", ""FixationSeq"", ""SaccadeSeq""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-003\sub-cp037_ses-20210113_task-ils_stream-lslhtcviveeye_feat-chunk_level-02B_run-003_dat.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-003/sub-cp037_ses-20210113_task-ils_stream-lslhtcviveeye_feat-chunk_level-02B_run-003_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslhtcviveeye_feat-chunk_level-02B_run-003_dat.csv,csv,48.853889,sub-cp037,ses-20210113,level-02B,run-003,sub-cp037_ses-20210113_level-02B_run-003,eye_tracking,filename_keyword,True,,126372,27,"[""time_dn"", ""validity_l"", ""validity_r"", ""gaze_origin_l_x_mm"", ""gaze_origin_l_y_mm"", ""gaze_origin_l_z_mm"", ""gaze_origin_r_x_mm"", ""gaze_origin_r_y_mm"", ""gaze_origin_r_z_mm"", ""gaze_direction_l_x"", ""gaze_direction_l_y"", ""gaze_direction_l_z"", ""gaze_direction_r_x"", ""gaze_direction_r_y"", ""gaze_direction_r_z"", ""pupil_diameter_l_mm"", ""pupil_diameter_r_mm"", ""eye_openness_l"", ""eye_openness_r"", ""pupil_position_l_x""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-003\sub-cp037_ses-20210113_task-ils_stream-lslhtcviveeye_feat-chunk_level-02B_run-003_hea.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-003/sub-cp037_ses-20210113_task-ils_stream-lslhtcviveeye_feat-chunk_level-02B_run-003_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslhtcviveeye_feat-chunk_level-02B_run-003_hea.csv,csv,8.9e-05,sub-cp037,ses-20210113,level-02B,run-003,sub-cp037_ses-20210113_level-02B_run-003,eye_tracking,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-003\sub-cp037_ses-20210113_task-ils_stream-lslrespitrace_feat-chunk_level-02B_run-003_dat.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-003/sub-cp037_ses-20210113_task-ils_stream-lslrespitrace_feat-chunk_level-02B_run-003_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslrespitrace_feat-chunk_level-02B_run-003_dat.csv,csv,22.603196,sub-cp037,ses-20210113,level-02B,run-003,sub-cp037_ses-20210113_level-02B_run-003,respiration,filename_keyword,True,,510976,2,"[""time_dn"", ""respiration_trace_v""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-003\sub-cp037_ses-20210113_task-ils_stream-lslrespitrace_feat-chunk_level-02B_run-003_hea.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-003/sub-cp037_ses-20210113_task-ils_stream-lslrespitrace_feat-chunk_level-02B_run-003_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslrespitrace_feat-chunk_level-02B_run-003_hea.csv,csv,9e-05,sub-cp037,ses-20210113,level-02B,run-003,sub-cp037_ses-20210113_level-02B_run-003,respiration,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-003\sub-cp037_ses-20210113_task-ils_stream-lslshimmerecg_feat-chunk_level-02B_run-003_dat.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-003/sub-cp037_ses-20210113_task-ils_stream-lslshimmerecg_feat-chunk_level-02B_run-003_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmerecg_feat-chunk_level-02B_run-003_dat.csv,csv,4.970044,sub-cp037,ses-20210113,level-02B,run-003,sub-cp037_ses-20210113_level-02B_run-003,ecg,filename_keyword,True,,63895,4,"[""time_dn"", ""ecg_projection_ll_ra_mV"", ""ecg_projection_la_ra_mV"", ""ecg_projection_vx_rl_mV""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-003\sub-cp037_ses-20210113_task-ils_stream-lslshimmerecg_feat-chunk_level-02B_run-003_hea.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-003/sub-cp037_ses-20210113_task-ils_stream-lslshimmerecg_feat-chunk_level-02B_run-003_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmerecg_feat-chunk_level-02B_run-003_hea.csv,csv,8.7e-05,sub-cp037,ses-20210113,level-02B,run-003,sub-cp037_ses-20210113_level-02B_run-003,ecg,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-003\sub-cp037_ses-20210113_task-ils_stream-lslshimmereda_feat-chunk_level-02B_run-003_dat.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-003/sub-cp037_ses-20210113_task-ils_stream-lslshimmereda_feat-chunk_level-02B_run-003_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmereda_feat-chunk_level-02B_run-003_dat.csv,csv,29.923419,sub-cp037,ses-20210113,level-02B,run-003,sub-cp037_ses-20210113_level-02B_run-003,eda,filename_keyword,True,,509187,3,"[""time_dn"", ""ppg_finger_mV"", ""eda_hand_l_kOhms""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-003\sub-cp037_ses-20210113_task-ils_stream-lslshimmereda_feat-chunk_level-02B_run-003_hea.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-003/sub-cp037_ses-20210113_task-ils_stream-lslshimmereda_feat-chunk_level-02B_run-003_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmereda_feat-chunk_level-02B_run-003_hea.csv,csv,9e-05,sub-cp037,ses-20210113,level-02B,run-003,sub-cp037_ses-20210113_level-02B_run-003,eda,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-003\sub-cp037_ses-20210113_task-ils_stream-lslshimmeremg_feat-chunk_level-02B_run-003_dat.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-003/sub-cp037_ses-20210113_task-ils_stream-lslshimmeremg_feat-chunk_level-02B_run-003_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmeremg_feat-chunk_level-02B_run-003_dat.csv,csv,6.807437,sub-cp037,ses-20210113,level-02B,run-003,sub-cp037_ses-20210113_level-02B_run-003,emg,filename_keyword,True,,63706,6,"[""time_dn"", ""accelerometry_forearm_r_x_mps2"", ""accelerometry_forearm_r_y_mps2"", ""accelerometry_forearm_r_z_mps2"", ""emg_wrist_flexor_mV"", ""emg_wrist_extensor_mV""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-003\sub-cp037_ses-20210113_task-ils_stream-lslshimmeremg_feat-chunk_level-02B_run-003_hea.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-003/sub-cp037_ses-20210113_task-ils_stream-lslshimmeremg_feat-chunk_level-02B_run-003_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmeremg_feat-chunk_level-02B_run-003_hea.csv,csv,8.8e-05,sub-cp037,ses-20210113,level-02B,run-003,sub-cp037_ses-20210113_level-02B_run-003,emg,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-003\sub-cp037_ses-20210113_task-ils_stream-lslshimmerresp_feat-chunk_level-02B_run-003_dat.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-003/sub-cp037_ses-20210113_task-ils_stream-lslshimmerresp_feat-chunk_level-02B_run-003_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmerresp_feat-chunk_level-02B_run-003_dat.csv,csv,2.73543,sub-cp037,ses-20210113,level-02B,run-003,sub-cp037_ses-20210113_level-02B_run-003,respiration,filename_keyword,True,,63895,2,"[""time_dn"", ""respiration_trace_mV""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-003\sub-cp037_ses-20210113_task-ils_stream-lslshimmerresp_feat-chunk_level-02B_run-003_hea.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-003/sub-cp037_ses-20210113_task-ils_stream-lslshimmerresp_feat-chunk_level-02B_run-003_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmerresp_feat-chunk_level-02B_run-003_hea.csv,csv,8.7e-05,sub-cp037,ses-20210113,level-02B,run-003,sub-cp037_ses-20210113_level-02B_run-003,respiration,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-003\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_dat.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-003/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_dat.csv,csv,4.695557,sub-cp037,ses-20210113,level-02B,run-003,sub-cp037_ses-20210113_level-02B_run-003,unknown,unclassified_filename,True,,63740,4,"[""time_dn"", ""accelerometry_torso_x_mps2"", ""accelerometry_torso_y_mps2"", ""accelerometry_torso_z_mps2""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-003\sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_hea.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-003/sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslshimmertorsoacc_feat-chunk_level-02B_run-003_hea.csv,csv,8.8e-05,sub-cp037,ses-20210113,level-02B,run-003,sub-cp037_ses-20210113_level-02B_run-003,unknown,unclassified_filename,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-003\sub-cp037_ses-20210113_task-ils_stream-lslxp11_feat-perfmetric_level-02B_run-003.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-003/sub-cp037_ses-20210113_task-ils_stream-lslxp11_feat-perfmetric_level-02B_run-003.csv,sub-cp037_ses-20210113_task-ils_stream-lslxp11_feat-perfmetric_level-02B_run-003.csv,csv,0.10943,sub-cp037,ses-20210113,level-02B,run-003,sub-cp037_ses-20210113_level-02B_run-003,performance,filename_keyword,True,,2389,5,"[""time_dn"", ""glideslope_error_deg"", ""localizer_error_deg"", ""airspeed_error_kts"", ""total_error""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-003\sub-cp037_ses-20210113_task-ils_stream-lslxp11xpcac_feat-chunk_level-02B_run-003_dat.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-003/sub-cp037_ses-20210113_task-ils_stream-lslxp11xpcac_feat-chunk_level-02B_run-003_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslxp11xpcac_feat-chunk_level-02B_run-003_dat.csv,csv,0.9084,sub-cp037,ses-20210113,level-02B,run-003,sub-cp037_ses-20210113_level-02B_run-003,xplane,filename_keyword,True,,2864,19,"[""time_dn"", ""aircraft_velocity_e_mps"", ""aircraft_velocity_u_mps"", ""aircraft_velocity_n_mps"", ""aircraft_elevation_trim"", ""aircraft_aileron_trim"", ""aircraft_latitude_deg"", ""aircraft_longitude_deg"", ""aircraft_elevation_m"", ""aircraft_agl_altitude_m"", ""aircraft_pitch_deg"", ""aircraft_roll_deg"", ""aircraft_indicated_airspeed_kias"", ""aircraft_groundspeed_mps"", ""aircraft_climb_rate_mps"", ""aircraft_yaw_deg"", ""aircraft_ils_deflection_gs"", ""aircraft_ils_deflection_h"", ""aircraft_landing_gear""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-003\sub-cp037_ses-20210113_task-ils_stream-lslxp11xpcac_feat-chunk_level-02B_run-003_hea.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-003/sub-cp037_ses-20210113_task-ils_stream-lslxp11xpcac_feat-chunk_level-02B_run-003_hea.csv,sub-cp037_ses-20210113_task-ils_stream-lslxp11xpcac_feat-chunk_level-02B_run-003_hea.csv,csv,8.7e-05,sub-cp037,ses-20210113,level-02B,run-003,sub-cp037_ses-20210113_level-02B_run-003,xplane,filename_keyword,True,,1,4,"[""processedTime"", ""Fs_Hz"", ""Fs_Hz_effective"", ""sampleCount""]",
E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp037\ses-20210113\level-02B_run-003\sub-cp037_ses-20210113_task-ils_stream-lslxp11xpcplt_feat-chunk_level-02B_run-003_dat.csv,task-ils/sub-cp037/ses-20210113/level-02B_run-003/sub-cp037_ses-20210113_task-ils_stream-lslxp11xpcplt_feat-chunk_level-02B_run-003_dat.csv,sub-cp037_ses-20210113_task-ils_stream-lslxp11xpcplt_feat-chunk_level-02B_run-003_dat.csv,csv,0.376064,sub-cp037,ses-20210113,level-02B,run-003,sub-cp037_ses-20210113_level-02B_run-003,head_movement,csv_columns_overrode_broad_filename_keyword,True,,2864,7,"[""time_dn"", ""pilot_head_position_f_m"", ""pilot_head_position_h_m"", ""pilot_head_position_v_m"", ""pilot_head_roll_deg"", ""pilot_head_pitch_deg"", ""pilot_head_yaw_deg""]",
